A,B,C,D,E
"(19.758, 20.254]","(23.008, 23.451]","(14.959, 15.469]","(111.023, 112.641]","(376.356, 381.672]"
"(20.254, 20.75]","(24.339, 24.783]","(15.979, 16.489]","(112.641, 114.259]","(386.988, 392.304]"
"(18.766, 19.262]","(21.233, 21.677]","(11.9, 12.409]","(101.314, 102.932]","(339.145, 344.461]"
"(19.262, 19.758]","(19.458, 19.902]","(18.529, 19.039]","(98.078, 99.696]","(344.461, 349.777]"
"(17.279, 17.775]","(16.352, 16.796]","(14.449, 14.959]","(85.133, 86.751]","(296.618, 301.934]"
"(14.799, 15.295]","(20.789, 21.233]","(15.979, 16.489]","(93.224, 94.842]","(328.514, 333.829]"
"(20.254, 20.75]","(16.796, 17.24]","(16.999, 17.509]","(93.224, 94.842]","(333.829, 339.145]"
"(17.775, 18.27]","(19.458, 19.902]","(16.999, 17.509]","(94.842, 96.46]","(333.829, 339.145]"
"(20.75, 21.246]","(20.346, 20.789]","(14.959, 15.469]","(98.078, 99.696]","(339.145, 344.461]"
"(21.741, 22.237]","(18.571, 19.014]","(16.489, 16.999]","(96.46, 98.078]","(339.145, 344.461]"
"(19.758, 20.254]","(22.564, 23.008]","(20.059, 20.569]","(106.169, 107.787]","(381.672, 386.988]"
"(20.254, 20.75]","(19.902, 20.346]","(15.469, 15.979]","(101.314, 102.932]","(355.093, 360.409]"
"(16.783, 17.279]","(19.014, 19.458]","(13.939, 14.449]","(93.224, 94.842]","(317.882, 323.198]"
"(21.246, 21.741]","(18.127, 18.571]","(18.019, 18.529]","(96.46, 98.078]","(339.145, 344.461]"
"(16.287, 16.783]","(16.352, 16.796]","(11.9, 12.409]","(85.133, 86.751]","(285.987, 291.302]"
"(18.766, 19.262]","(21.677, 22.12]","(15.469, 15.979]","(102.932, 104.55]","(360.409, 365.725]"
"(17.775, 18.27]","(22.564, 23.008]","(13.939, 14.449]","(99.696, 101.314]","(339.145, 344.461]"
"(19.758, 20.254]","(20.346, 20.789]","(12.919, 13.429]","(98.078, 99.696]","(328.514, 333.829]"
"(19.262, 19.758]","(20.346, 20.789]","(13.939, 14.449]","(104.55, 106.169]","(355.093, 360.409]"
"(16.783, 17.279]","(16.796, 17.24]","(14.959, 15.469]","(85.133, 86.751]","(296.618, 301.934]"
"(18.766, 19.262]","(19.014, 19.458]","(16.999, 17.509]","(93.224, 94.842]","(328.514, 333.829]"
"(16.783, 17.279]","(19.902, 20.346]","(15.469, 15.979]","(93.224, 94.842]","(323.198, 328.514]"
"(18.27, 18.766]","(21.677, 22.12]","(13.939, 14.449]","(104.55, 106.169]","(355.093, 360.409]"
"(20.254, 20.75]","(21.233, 21.677]","(14.959, 15.469]","(104.55, 106.169]","(355.093, 360.409]"
"(16.783, 17.279]","(19.458, 19.902]","(16.999, 17.509]","(93.224, 94.842]","(333.829, 339.145]"
"(23.229, 23.725]","(19.458, 19.902]","(15.469, 15.979]","(106.169, 107.787]","(365.725, 371.041]"
"(18.766, 19.262]","(18.571, 19.014]","(12.919, 13.429]","(98.078, 99.696]","(328.514, 333.829]"
"(21.246, 21.741]","(22.564, 23.008]","(12.919, 13.429]","(109.405, 111.023]","(371.041, 376.356]"
"(24.221, 24.716]","(19.014, 19.458]","(13.429, 13.939]","(104.55, 106.169]","(349.777, 355.093]"
"(16.287, 16.783]","(22.12, 22.564]","(16.999, 17.509]","(98.078, 99.696]","(344.461, 349.777]"
"(18.766, 19.262]","(20.346, 20.789]","(14.959, 15.469]","(99.696, 101.314]","(344.461, 349.777]"
"(19.262, 19.758]","(19.902, 20.346]","(14.449, 14.959]","(96.46, 98.078]","(333.829, 339.145]"
"(17.775, 18.27]","(15.465, 15.909]","(15.469, 15.979]","(81.897, 83.515]","(291.302, 296.618]"
"(21.741, 22.237]","(19.458, 19.902]","(12.919, 13.429]","(101.314, 102.932]","(339.145, 344.461]"
"(19.262, 19.758]","(16.352, 16.796]","(14.959, 15.469]","(88.37, 89.988]","(312.566, 317.882]"
"(22.237, 22.733]","(19.014, 19.458]","(13.429, 13.939]","(99.696, 101.314]","(339.145, 344.461]"
"(18.766, 19.262]","(19.458, 19.902]","(15.469, 15.979]","(96.46, 98.078]","(328.514, 333.829]"
"(20.254, 20.75]","(15.465, 15.909]","(13.939, 14.449]","(91.606, 93.224]","(312.566, 317.882]"
"(18.766, 19.262]","(22.564, 23.008]","(14.959, 15.469]","(102.932, 104.55]","(355.093, 360.409]"
"(18.766, 19.262]","(20.789, 21.233]","(12.409, 12.919]","(102.932, 104.55]","(344.461, 349.777]"
"(20.254, 20.75]","(15.909, 16.352]","(16.489, 16.999]","(85.133, 86.751]","(307.25, 312.566]"
"(20.75, 21.246]","(20.346, 20.789]","(14.959, 15.469]","(101.314, 102.932]","(349.777, 355.093]"
"(18.27, 18.766]","(17.683, 18.127]","(13.429, 13.939]","(83.515, 85.133]","(291.302, 296.618]"
"(18.27, 18.766]","(20.789, 21.233]","(14.959, 15.469]","(99.696, 101.314]","(339.145, 344.461]"
"(18.27, 18.766]","(19.014, 19.458]","(16.999, 17.509]","(94.842, 96.46]","(333.829, 339.145]"
"(19.262, 19.758]","(21.233, 21.677]","(12.409, 12.919]","(99.696, 101.314]","(339.145, 344.461]"
"(16.783, 17.279]","(20.789, 21.233]","(12.919, 13.429]","(93.224, 94.842]","(317.882, 323.198]"
"(19.262, 19.758]","(20.346, 20.789]","(15.469, 15.979]","(98.078, 99.696]","(349.777, 355.093]"
"(22.237, 22.733]","(19.014, 19.458]","(11.39, 11.9]","(102.932, 104.55]","(344.461, 349.777]"
"(17.279, 17.775]","(19.458, 19.902]","(14.449, 14.959]","(91.606, 93.224]","(317.882, 323.198]"
"(19.262, 19.758]","(18.127, 18.571]","(16.489, 16.999]","(89.988, 91.606]","(323.198, 328.514]"
"(23.229, 23.725]","(20.789, 21.233]","(15.469, 15.979]","(109.405, 111.023]","(381.672, 386.988]"
"(18.766, 19.262]","(21.233, 21.677]","(15.469, 15.979]","(104.55, 106.169]","(365.725, 371.041]"
"(17.775, 18.27]","(22.564, 23.008]","(14.449, 14.959]","(104.55, 106.169]","(360.409, 365.725]"
"(20.254, 20.75]","(17.24, 17.683]","(11.39, 11.9]","(91.606, 93.224]","(312.566, 317.882]"
"(19.758, 20.254]","(22.12, 22.564]","(13.939, 14.449]","(111.023, 112.641]","(376.356, 381.672]"
"(21.246, 21.741]","(19.902, 20.346]","(15.979, 16.489]","(102.932, 104.55]","(360.409, 365.725]"
