A,B,C,D,E
"(20.052, 20.301]","(21.871, 22.364]","(13.235, 13.561]","(108.564, 111.874]","(366.262, 371.166]"
"(20.52, 20.75]","(21.394, 21.871]","(12.293, 12.653]","(102.545, 103.698]","(349.719, 353.546]"
"(19.032, 19.408]","(18.22, 18.519]","(17.235, 17.557]","(93.144, 94.194]","(334.739, 337.501]"
"(19.587, 19.812]","(19.524, 19.731]","(14.421, 14.663]","(95.891, 97.109]","(331.877, 334.739]"
"(17.43, 18.083]","(20.482, 20.718]","(14.421, 14.663]","(95.891, 97.109]","(329.092, 331.877]"
"(14.805, 16.805]","(23.003, 25.423]","(17.557, 18.203]","(100.389, 101.305]","(356.543, 360.518]"
"(20.52, 20.75]","(22.364, 23.003]","(12.653, 13.235]","(108.564, 111.874]","(366.262, 371.166]"
"(18.083, 18.519]","(19.056, 19.227]","(12.653, 13.235]","(92.427, 93.144]","(306.433, 316.165]"
"(20.75, 21.103]","(17.975, 18.22]","(16.21, 16.515]","(94.194, 95.891]","(329.092, 331.877]"
"(21.809, 22.193]","(22.364, 23.003]","(9.191, 11.461]","(108.564, 111.874]","(353.546, 356.543]"
"(19.812, 20.052]","(19.951, 20.25]","(15.482, 15.708]","(101.305, 102.545]","(356.543, 360.518]"
"(20.301, 20.52]","(17.594, 17.975]","(15.217, 15.482]","(92.427, 93.144]","(316.165, 321.042]"
"(16.805, 17.43]","(18.519, 18.812]","(13.235, 13.561]","(88.11, 90.028]","(306.433, 316.165]"
"(21.519, 21.809]","(21.871, 22.364]","(15.217, 15.482]","(108.564, 111.874]","(371.166, 378.955]"
"(14.805, 16.805]","(21.394, 21.871]","(17.235, 17.557]","(101.305, 102.545]","(353.546, 356.543]"
"(18.842, 19.032]","(19.731, 19.951]","(13.953, 14.182]","(95.891, 97.109]","(329.092, 331.877]"
"(17.43, 18.083]","(17.975, 18.22]","(18.203, 20.67]","(78.83, 88.11]","(306.433, 316.165]"
"(19.812, 20.052]","(18.519, 18.812]","(14.182, 14.421]","(92.427, 93.144]","(316.165, 321.042]"
"(19.587, 19.812]","(19.056, 19.227]","(9.191, 11.461]","(94.194, 95.891]","(321.042, 324.883]"
"(16.805, 17.43]","(16.888, 17.594]","(13.561, 13.953]","(78.83, 88.11]","(279.94500000000005, 306.433]"
"(18.519, 18.842]","(19.524, 19.731]","(17.557, 18.203]","(95.891, 97.109]","(340.53, 343.025]"
"(16.805, 17.43]","(18.22, 18.519]","(13.953, 14.182]","(88.11, 90.028]","(306.433, 316.165]"
"(18.519, 18.842]","(19.524, 19.731]","(18.203, 20.67]","(92.427, 93.144]","(334.739, 337.501]"
"(20.52, 20.75]","(17.594, 17.975]","(15.979, 16.21]","(93.144, 94.194]","(331.877, 334.739]"
"(16.805, 17.43]","(21.077, 21.394]","(14.421, 14.663]","(97.712, 98.71]","(337.501, 340.53]"
"(23.259, 26.204]","(19.227, 19.524]","(14.663, 14.962]","(103.698, 104.982]","(356.543, 360.518]"
"(18.842, 19.032]","(21.394, 21.871]","(13.561, 13.953]","(104.982, 105.829]","(353.546, 356.543]"
"(21.103, 21.519]","(20.718, 21.077]","(14.663, 14.962]","(105.829, 106.875]","(356.543, 360.518]"
"(23.259, 26.204]","(19.731, 19.951]","(13.953, 14.182]","(108.564, 111.874]","(371.166, 378.955]"
"(14.805, 16.805]","(17.975, 18.22]","(15.708, 15.979]","(78.83, 88.11]","(306.433, 316.165]"
"(19.032, 19.408]","(20.482, 20.718]","(17.235, 17.557]","(98.71, 99.608]","(345.995, 349.719]"
"(19.032, 19.408]","(17.594, 17.975]","(12.293, 12.653]","(78.83, 88.11]","(279.94500000000005, 306.433]"
"(18.083, 18.519]","(17.975, 18.22]","(16.21, 16.515]","(92.427, 93.144]","(321.042, 324.883]"
"(22.193, 22.462]","(19.227, 19.524]","(16.515, 17.235]","(101.305, 102.545]","(353.546, 356.543]"
"(19.587, 19.812]","(13.807, 16.888]","(17.235, 17.557]","(88.11, 90.028]","(316.165, 321.042]"
"(22.462, 23.259]","(23.003, 25.423]","(13.561, 13.953]","(111.874, 121.676]","(378.955, 407.73]"
"(18.842, 19.032]","(19.227, 19.524]","(11.461, 12.293]","(99.608, 100.389]","(334.739, 337.501]"
"(20.52, 20.75]","(13.807, 16.888]","(13.953, 14.182]","(88.11, 90.028]","(306.433, 316.165]"
"(19.032, 19.408]","(22.364, 23.003]","(16.21, 16.515]","(104.982, 105.829]","(360.518, 363.085]"
"(19.032, 19.408]","(21.077, 21.394]","(16.515, 17.235]","(102.545, 103.698]","(360.518, 363.085]"
"(20.301, 20.52]","(20.718, 21.077]","(15.482, 15.708]","(105.829, 106.875]","(366.262, 371.166]"
"(21.103, 21.519]","(20.482, 20.718]","(12.293, 12.653]","(104.982, 105.829]","(353.546, 356.543]"
"(18.083, 18.519]","(16.888, 17.594]","(13.235, 13.561]","(90.028, 92.427]","(306.433, 316.165]"
"(18.083, 18.519]","(21.394, 21.871]","(13.561, 13.953]","(99.608, 100.389]","(340.53, 343.025]"
"(18.519, 18.842]","(18.812, 19.056]","(14.962, 15.217]","(92.427, 93.144]","(324.883, 329.092]"
"(19.587, 19.812]","(17.594, 17.975]","(14.962, 15.217]","(92.427, 93.144]","(324.883, 329.092]"
"(16.805, 17.43]","(19.056, 19.227]","(14.962, 15.217]","(93.144, 94.194]","(324.883, 329.092]"
"(19.408, 19.587]","(19.227, 19.524]","(16.515, 17.235]","(94.194, 95.891]","(329.092, 331.877]"
"(22.193, 22.462]","(20.718, 21.077]","(16.515, 17.235]","(108.564, 111.874]","(371.166, 378.955]"
"(16.805, 17.43]","(23.003, 25.423]","(11.461, 12.293]","(108.564, 111.874]","(356.543, 360.518]"
"(19.408, 19.587]","(21.871, 22.364]","(12.653, 13.235]","(106.875, 108.564]","(360.518, 363.085]"
"(23.259, 26.204]","(18.22, 18.519]","(9.191, 11.461]","(101.305, 102.545]","(334.739, 337.501]"
"(18.519, 18.842]","(20.25, 20.482]","(14.663, 14.962]","(97.109, 97.712]","(337.501, 340.53]"
"(18.083, 18.519]","(21.077, 21.394]","(12.653, 13.235]","(99.608, 100.389]","(337.501, 340.53]"
"(20.52, 20.75]","(13.807, 16.888]","(14.421, 14.663]","(90.028, 92.427]","(316.165, 321.042]"
"(19.812, 20.052]","(13.807, 16.888]","(9.191, 11.461]","(78.83, 88.11]","(279.94500000000005, 306.433]"
"(21.519, 21.809]","(13.807, 16.888]","(15.482, 15.708]","(90.028, 92.427]","(321.042, 324.883]"
"(16.805, 17.43]","(19.524, 19.731]","(15.708, 15.979]","(94.194, 95.891]","(334.739, 337.501]"
"(20.052, 20.301]","(19.227, 19.524]","(16.515, 17.235]","(97.109, 97.712]","(340.53, 343.025]"
"(20.052, 20.301]","(19.731, 19.951]","(9.191, 11.461]","(99.608, 100.389]","(334.739, 337.501]"
