A,B,C,D,E
"(19.647, 21.898]","(19.955, 22.275]","(19.777, 22.704]","(91.089, 99.867]","(347.172, 373.621]"
"(21.898, 24.29]","(15.202, 17.804]","(3.405, 7.4]","(91.089, 99.867]","(258.544, 288.438]"
"(15.464, 17.512]","(12.042, 15.202]","(3.405, 7.4]","(81.367, 91.089]","(258.544, 288.438]"
"(17.512, 19.647]","(24.822, 27.555]","(26.734, 43.49]","(118.084, 128.255]","(436.474, 476.914]"
"(8.372, 12.568]","(12.042, 15.202]","(7.4, 10.291]","(58.054, 72.109]","(62.275000000000006, 214.76]"
"(-7.8660000000000005, 8.372]","(8.16, 12.042]","(3.405, 7.4]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(21.898, 24.29]","(12.042, 15.202]","(14.941, 17.204]","(72.109, 81.367]","(258.544, 288.438]"
"(8.372, 12.568]","(-7.128, 8.16]","(10.291, 12.848]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(21.898, 24.29]","(22.275, 24.822]","(22.704, 26.734]","(118.084, 128.255]","(436.474, 476.914]"
"(27.551, 31.271]","(27.555, 31.501]","(14.941, 17.204]","(143.43, 199.155]","(476.914, 660.64]"
"(19.647, 21.898]","(12.042, 15.202]","(-12.620999999999999, 3.405]","(58.054, 72.109]","(62.275000000000006, 214.76]"
"(21.898, 24.29]","(19.955, 22.275]","(12.848, 14.941]","(99.867, 109.342]","(347.172, 373.621]"
"(-7.8660000000000005, 8.372]","(31.501, 51.947]","(7.4, 10.291]","(128.255, 143.43]","(436.474, 476.914]"
"(24.29, 27.551]","(19.955, 22.275]","(3.405, 7.4]","(118.084, 128.255]","(373.621, 403.396]"
"(-7.8660000000000005, 8.372]","(15.202, 17.804]","(26.734, 43.49]","(58.054, 72.109]","(288.438, 316.286]"
"(15.464, 17.512]","(17.804, 19.955]","(-12.620999999999999, 3.405]","(81.367, 91.089]","(258.544, 288.438]"
"(8.372, 12.568]","(24.822, 27.555]","(10.291, 12.848]","(81.367, 91.089]","(288.438, 316.286]"
"(19.647, 21.898]","(27.555, 31.501]","(10.291, 12.848]","(118.084, 128.255]","(373.621, 403.396]"
"(17.512, 19.647]","(15.202, 17.804]","(7.4, 10.291]","(91.089, 99.867]","(288.438, 316.286]"
"(-7.8660000000000005, 8.372]","(8.16, 12.042]","(10.291, 12.848]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(12.568, 15.464]","(-7.128, 8.16]","(7.4, 10.291]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(-7.8660000000000005, 8.372]","(15.202, 17.804]","(10.291, 12.848]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(12.568, 15.464]","(8.16, 12.042]","(3.405, 7.4]","(72.109, 81.367]","(214.76, 258.544]"
"(21.898, 24.29]","(-7.128, 8.16]","(22.704, 26.734]","(6.662, 58.054]","(214.76, 258.544]"
"(-7.8660000000000005, 8.372]","(24.822, 27.555]","(17.204, 19.777]","(91.089, 99.867]","(316.286, 347.172]"
"(31.271, 47.918]","(19.955, 22.275]","(-12.620999999999999, 3.405]","(128.255, 143.43]","(373.621, 403.396]"
"(15.464, 17.512]","(19.955, 22.275]","(14.941, 17.204]","(81.367, 91.089]","(316.286, 347.172]"
"(24.29, 27.551]","(15.202, 17.804]","(19.777, 22.704]","(109.342, 118.084]","(373.621, 403.396]"
"(31.271, 47.918]","(31.501, 51.947]","(22.704, 26.734]","(143.43, 199.155]","(476.914, 660.64]"
"(-7.8660000000000005, 8.372]","(24.822, 27.555]","(14.941, 17.204]","(81.367, 91.089]","(288.438, 316.286]"
"(15.464, 17.512]","(8.16, 12.042]","(19.777, 22.704]","(58.054, 72.109]","(214.76, 258.544]"
"(15.464, 17.512]","(27.555, 31.501]","(7.4, 10.291]","(109.342, 118.084]","(347.172, 373.621]"
"(8.372, 12.568]","(8.16, 12.042]","(22.704, 26.734]","(6.662, 58.054]","(214.76, 258.544]"
"(27.551, 31.271]","(15.202, 17.804]","(7.4, 10.291]","(109.342, 118.084]","(347.172, 373.621]"
"(17.512, 19.647]","(17.804, 19.955]","(-12.620999999999999, 3.405]","(81.367, 91.089]","(258.544, 288.438]"
"(31.271, 47.918]","(-7.128, 8.16]","(-12.620999999999999, 3.405]","(72.109, 81.367]","(214.76, 258.544]"
"(12.568, 15.464]","(8.16, 12.042]","(12.848, 14.941]","(58.054, 72.109]","(214.76, 258.544]"
"(21.898, 24.29]","(31.501, 51.947]","(19.777, 22.704]","(143.43, 199.155]","(476.914, 660.64]"
"(15.464, 17.512]","(22.275, 24.822]","(-12.620999999999999, 3.405]","(99.867, 109.342]","(316.286, 347.172]"
"(15.464, 17.512]","(27.555, 31.501]","(14.941, 17.204]","(128.255, 143.43]","(436.474, 476.914]"
"(21.898, 24.29]","(8.16, 12.042]","(14.941, 17.204]","(81.367, 91.089]","(288.438, 316.286]"
"(24.29, 27.551]","(-7.128, 8.16]","(17.204, 19.777]","(81.367, 91.089]","(316.286, 347.172]"
"(8.372, 12.568]","(12.042, 15.202]","(14.941, 17.204]","(72.109, 81.367]","(258.544, 288.438]"
"(8.372, 12.568]","(31.501, 51.947]","(-12.620999999999999, 3.405]","(128.255, 143.43]","(403.396, 436.474]"
"(12.568, 15.464]","(24.822, 27.555]","(3.405, 7.4]","(109.342, 118.084]","(316.286, 347.172]"
"(17.512, 19.647]","(31.501, 51.947]","(-12.620999999999999, 3.405]","(128.255, 143.43]","(373.621, 403.396]"
"(-7.8660000000000005, 8.372]","(8.16, 12.042]","(7.4, 10.291]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(17.512, 19.647]","(-7.128, 8.16]","(10.291, 12.848]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(27.551, 31.271]","(17.804, 19.955]","(-12.620999999999999, 3.405]","(109.342, 118.084]","(347.172, 373.621]"
"(-7.8660000000000005, 8.372]","(24.822, 27.555]","(3.405, 7.4]","(91.089, 99.867]","(316.286, 347.172]"
"(17.512, 19.647]","(-7.128, 8.16]","(-12.620999999999999, 3.405]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(31.271, 47.918]","(8.16, 12.042]","(14.941, 17.204]","(99.867, 109.342]","(347.172, 373.621]"
"(12.568, 15.464]","(-7.128, 8.16]","(10.291, 12.848]","(6.662, 58.054]","(62.275000000000006, 214.76]"
"(8.372, 12.568]","(31.501, 51.947]","(7.4, 10.291]","(118.084, 128.255]","(373.621, 403.396]"
"(21.898, 24.29]","(17.804, 19.955]","(-12.620999999999999, 3.405]","(99.867, 109.342]","(288.438, 316.286]"
"(19.647, 21.898]","(17.804, 19.955]","(-12.620999999999999, 3.405]","(91.089, 99.867]","(258.544, 288.438]"
"(27.551, 31.271]","(8.16, 12.042]","(22.704, 26.734]","(72.109, 81.367]","(288.438, 316.286]"
"(-7.8660000000000005, 8.372]","(22.275, 24.822]","(26.734, 43.49]","(72.109, 81.367]","(316.286, 347.172]"
"(19.647, 21.898]","(31.501, 51.947]","(14.941, 17.204]","(143.43, 199.155]","(476.914, 660.64]"
"(19.647, 21.898]","(12.042, 15.202]","(7.4, 10.291]","(72.109, 81.367]","(288.438, 316.286]"
"(17.512, 19.647]","(17.804, 19.955]","(14.941, 17.204]","(99.867, 109.342]","(347.172, 373.621]"
"(12.568, 15.464]","(27.555, 31.501]","(12.848, 14.941]","(109.342, 118.084]","(373.621, 403.396]"
"(19.647, 21.898]","(27.555, 31.501]","(7.4, 10.291]","(128.255, 143.43]","(436.474, 476.914]"
"(27.551, 31.271]","(24.822, 27.555]","(10.291, 12.848]","(118.084, 128.255]","(403.396, 436.474]"
"(19.647, 21.898]","(27.555, 31.501]","(22.704, 26.734]","(128.255, 143.43]","(476.914, 660.64]"
"(19.647, 21.898]","(24.822, 27.555]","(10.291, 12.848]","(109.342, 118.084]","(347.172, 373.621]"
"(21.898, 24.29]","(24.822, 27.555]","(19.777, 22.704]","(128.255, 143.43]","(436.474, 476.914]"
"(17.512, 19.647]","(12.042, 15.202]","(-12.620999999999999, 3.405]","(81.367, 91.089]","(258.544, 288.438]"
"(12.568, 15.464]","(31.501, 51.947]","(17.204, 19.777]","(128.255, 143.43]","(436.474, 476.914]"
"(21.898, 24.29]","(27.555, 31.501]","(22.704, 26.734]","(128.255, 143.43]","(476.914, 660.64]"
"(31.271, 47.918]","(17.804, 19.955]","(26.734, 43.49]","(118.084, 128.255]","(476.914, 660.64]"
"(24.29, 27.551]","(17.804, 19.955]","(3.405, 7.4]","(118.084, 128.255]","(373.621, 403.396]"
"(17.512, 19.647]","(-7.128, 8.16]","(12.848, 14.941]","(6.662, 58.054]","(62.275000000000006, 214.76]"
