A,B,C,D,E
"(19.097, 20.44]","(20.522, 22.025]","(21.653, 23.393]","(91.744, 97.366]","(354.164, 371.06]"
"(21.706, 22.902]","(16.404, 18.112]","(4.338, 6.583]","(86.435, 91.744]","(269.617, 287.155]"
"(15.344, 16.54]","(13.378, 15.099]","(4.338, 6.583]","(86.435, 91.744]","(269.617, 287.155]"
"(17.782, 19.097]","(24.938, 26.753]","(26.02, 29.49]","(113.773, 118.755]","(424.993, 442.822]"
"(5.545, 9.247]","(13.378, 15.099]","(8.462, 10.119]","(47.628, 60.446]","(179.111, 226.367]"
"(-7.8660000000000005, 5.545]","(8.881, 11.419]","(6.583, 8.462]","(6.662, 47.628]","(62.275000000000006, 179.111]"
"(21.706, 22.902]","(13.378, 15.099]","(15.709, 16.989]","(76.218, 80.864]","(269.617, 287.155]"
"(11.811, 13.954]","(-7.128, 5.345]","(10.119, 11.654]","(6.662, 47.628]","(62.275000000000006, 179.111]"
"(22.902, 24.468]","(22.025, 23.456]","(26.02, 29.49]","(124.656, 131.549]","(442.822, 467.946]"
"(28.393, 30.676]","(28.505, 30.686]","(14.394, 15.709]","(140.901, 151.571]","(499.912, 660.64]"
"(19.097, 20.44]","(13.378, 15.099]","(-12.620999999999999, 0.899]","(60.446, 68.871]","(179.111, 226.367]"
"(21.706, 22.902]","(19.333, 20.522]","(14.394, 15.709]","(102.705, 108.63]","(354.164, 371.06]"
"(5.545, 9.247]","(34.306, 51.947]","(8.462, 10.119]","(131.549, 140.901]","(424.993, 442.822]"
"(26.256, 28.393]","(22.025, 23.456]","(4.338, 6.583]","(118.755, 124.656]","(371.06, 388.646]"
"(-7.8660000000000005, 5.545]","(15.099, 16.404]","(29.49, 43.49]","(60.446, 68.871]","(287.155, 304.569]"
"(15.344, 16.54]","(18.112, 19.333]","(0.899, 4.338]","(86.435, 91.744]","(269.617, 287.155]"
