A,B,C,D,E
"(19.124, 20.454]","(21.676, 22.978]","(16.947, 18.347]","(100.813, 105.645]","(362.389, 377.001]"
"(20.454, 21.783]","(19.071, 20.374]","(16.947, 18.347]","(95.98, 100.813]","(347.777, 362.389]"
"(19.124, 20.454]","(15.165, 16.467]","(16.947, 18.347]","(81.483, 86.315]","(303.941, 318.553]"
"(19.124, 20.454]","(20.374, 21.676]","(8.537, 9.951]","(105.645, 110.477]","(347.777, 362.389]"
"(16.466, 17.795]","(17.769, 19.071]","(15.548, 16.947]","(86.315, 91.148]","(303.941, 318.553]"
"(13.794, 15.137]","(20.374, 21.676]","(15.548, 16.947]","(86.315, 91.148]","(318.553, 333.165]"
"(20.454, 21.783]","(20.374, 21.676]","(14.149, 15.548]","(100.813, 105.645]","(333.165, 347.777]"
"(17.795, 19.124]","(19.071, 20.374]","(15.548, 16.947]","(95.98, 100.813]","(333.165, 347.777]"
"(20.454, 21.783]","(20.374, 21.676]","(16.947, 18.347]","(100.813, 105.645]","(362.389, 377.001]"
"(21.783, 23.112]","(20.374, 21.676]","(12.749, 14.149]","(105.645, 110.477]","(347.777, 362.389]"
"(19.124, 20.454]","(16.467, 17.769]","(14.149, 15.548]","(86.315, 91.148]","(303.941, 318.553]"
"(20.454, 21.783]","(20.374, 21.676]","(16.947, 18.347]","(100.813, 105.645]","(347.777, 362.389]"
"(16.466, 17.795]","(20.374, 21.676]","(16.947, 18.347]","(95.98, 100.813]","(347.777, 362.389]"
"(20.454, 21.783]","(21.676, 22.978]","(12.749, 14.149]","(105.645, 110.477]","(362.389, 377.001]"
"(16.466, 17.795]","(20.374, 21.676]","(12.749, 14.149]","(95.98, 100.813]","(318.553, 333.165]"
"(17.795, 19.124]","(16.467, 17.769]","(9.951, 11.35]","(86.315, 91.148]","(289.329, 303.941]"
"(17.795, 19.124]","(20.374, 21.676]","(15.548, 16.947]","(95.98, 100.813]","(347.777, 362.389]"
"(19.124, 20.454]","(19.071, 20.374]","(15.548, 16.947]","(95.98, 100.813]","(333.165, 347.777]"
"(19.124, 20.454]","(24.281, 25.583]","(12.749, 14.149]","(110.477, 115.31]","(377.001, 391.614]"
"(16.466, 17.795]","(19.071, 20.374]","(12.749, 14.149]","(91.148, 95.98]","(318.553, 333.165]"
"(17.795, 19.124]","(17.769, 19.071]","(15.548, 16.947]","(91.148, 95.98]","(318.553, 333.165]"
