A,B,C,D,E
"(19.848, 20.128]","(21.82, 22.337]","(17.402, 18.192]","(103.774, 105.349]","(361.387, 366.671]"
"(20.421, 20.682]","(19.543, 19.817]","(17.402, 18.192]","(99.243, 100.374]","(350.179, 353.593]"
"(18.986, 19.299]","(13.861, 16.822]","(16.905, 17.402]","(76.649, 88.193]","(308.755, 317.515]"
"(19.546, 19.848]","(21.445, 21.82]","(8.55, 12.039]","(105.349, 106.861]","(346.436, 350.179]"
"(16.783, 17.612]","(18.883, 19.161]","(16.529, 16.905]","(88.193, 91.41]","(308.755, 317.515]"
"(13.807, 16.783]","(21.445, 21.82]","(16.529, 16.905]","(88.193, 91.41]","(317.515, 323.412]"
"(20.421, 20.682]","(20.408, 20.712]","(13.99, 14.324]","(100.374, 101.42]","(343.017, 346.436]"
"(18.18, 18.622]","(19.161, 19.543]","(16.195, 16.529]","(97.043, 98.11]","(340.009, 343.017]"
"(20.682, 21.014]","(20.408, 20.712]","(17.402, 18.192]","(102.4, 103.774]","(361.387, 366.671]"
"(21.397, 21.871]","(20.408, 20.712]","(12.764, 13.234]","(106.861, 108.928]","(357.129, 361.387]"
"(19.848, 20.128]","(16.822, 17.566]","(14.324, 14.634]","(88.193, 91.41]","(308.755, 317.515]"
"(20.421, 20.682]","(20.408, 20.712]","(16.905, 17.402]","(102.4, 103.774]","(353.593, 357.129]"
"(16.783, 17.612]","(20.712, 21.055]","(17.402, 18.192]","(97.043, 98.11]","(346.436, 350.179]"
"(21.397, 21.871]","(21.82, 22.337]","(13.659, 13.99]","(108.928, 111.943]","(366.671, 372.699]"
"(13.807, 16.783]","(20.408, 20.712]","(13.659, 13.99]","(95.79, 97.043]","(327.345, 332.399]"
"(18.986, 19.299]","(16.822, 17.566]","(8.55, 12.039]","(88.193, 91.41]","(274.716, 308.755]"
"(17.612, 18.18]","(21.445, 21.82]","(16.529, 16.905]","(99.243, 100.374]","(350.179, 353.593]"
"(19.848, 20.128]","(20.096, 20.408]","(16.195, 16.529]","(99.243, 100.374]","(343.017, 346.436]"
"(19.546, 19.848]","(23.03, 26.885]","(13.234, 13.659]","(111.943, 124.975]","(382.196, 420.838]"
"(16.783, 17.612]","(19.543, 19.817]","(13.234, 13.659]","(91.41, 93.1]","(317.515, 323.412]"
"(18.622, 18.986]","(17.566, 18.058]","(15.867, 16.195]","(91.41, 93.1]","(323.412, 327.345]"
"(16.783, 17.612]","(20.408, 20.712]","(16.529, 16.905]","(97.043, 98.11]","(340.009, 343.017]"
"(18.622, 18.986]","(22.337, 23.03]","(13.234, 13.659]","(103.774, 105.349]","(353.593, 357.129]"
"(20.421, 20.682]","(21.445, 21.82]","(15.21, 15.514]","(108.928, 111.943]","(372.699, 382.196]"
"(16.783, 17.612]","(20.712, 21.055]","(16.529, 16.905]","(95.79, 97.043]","(336.203, 340.009]"
"(23.109, 27.099]","(23.03, 26.885]","(14.324, 14.634]","(111.943, 124.975]","(382.196, 420.838]"
"(18.986, 19.299]","(18.517, 18.883]","(15.21, 15.514]","(93.1, 94.457]","(323.412, 327.345]"
"(21.014, 21.397]","(16.822, 17.566]","(18.192, 22.545]","(97.043, 98.11]","(350.179, 353.593]"
"(23.109, 27.099]","(16.822, 17.566]","(14.634, 14.925]","(97.043, 98.11]","(336.203, 340.009]"
"(13.807, 16.783]","(18.058, 18.517]","(12.764, 13.234]","(76.649, 88.193]","(274.716, 308.755]"
"(18.986, 19.299]","(18.058, 18.517]","(12.039, 12.764]","(88.193, 91.41]","(308.755, 317.515]"
"(19.299, 19.546]","(20.712, 21.055]","(13.659, 13.99]","(99.243, 100.374]","(340.009, 343.017]"
"(17.612, 18.18]","(20.408, 20.712]","(13.659, 13.99]","(95.79, 97.043]","(332.399, 336.203]"
"(21.871, 22.396]","(13.861, 16.822]","(18.192, 22.545]","(91.41, 93.1]","(327.345, 332.399]"
"(19.546, 19.848]","(19.817, 20.096]","(13.234, 13.659]","(101.42, 102.4]","(343.017, 346.436]"
"(22.396, 23.109]","(20.712, 21.055]","(12.764, 13.234]","(103.774, 105.349]","(350.179, 353.593]"
"(18.622, 18.986]","(20.096, 20.408]","(14.324, 14.634]","(98.11, 99.243]","(336.203, 340.009]"
"(20.682, 21.014]","(20.712, 21.055]","(16.905, 17.402]","(102.4, 103.774]","(357.129, 361.387]"
"(18.986, 19.299]","(23.03, 26.885]","(15.514, 15.867]","(106.861, 108.928]","(361.387, 366.671]"
"(18.986, 19.299]","(19.543, 19.817]","(16.195, 16.529]","(94.457, 95.79]","(336.203, 340.009]"
"(20.421, 20.682]","(16.822, 17.566]","(16.905, 17.402]","(91.41, 93.1]","(323.412, 327.345]"
"(21.014, 21.397]","(22.337, 23.03]","(14.634, 14.925]","(108.928, 111.943]","(372.699, 382.196]"
"(18.18, 18.622]","(21.82, 22.337]","(8.55, 12.039]","(103.774, 105.349]","(346.436, 350.179]"
"(18.18, 18.622]","(21.82, 22.337]","(13.234, 13.659]","(101.42, 102.4]","(343.017, 346.436]"
"(18.622, 18.986]","(19.161, 19.543]","(15.514, 15.867]","(97.043, 98.11]","(340.009, 343.017]"
"(19.546, 19.848]","(18.517, 18.883]","(16.195, 16.529]","(97.043, 98.11]","(340.009, 343.017]"
"(16.783, 17.612]","(20.096, 20.408]","(15.21, 15.514]","(97.043, 98.11]","(336.203, 340.009]"
"(19.299, 19.546]","(20.712, 21.055]","(8.55, 12.039]","(100.374, 101.42]","(340.009, 343.017]"
"(21.871, 22.396]","(21.82, 22.337]","(8.55, 12.039]","(108.928, 111.943]","(357.129, 361.387]"
"(16.783, 17.612]","(21.055, 21.445]","(17.402, 18.192]","(98.11, 99.243]","(343.017, 346.436]"
"(19.299, 19.546]","(18.883, 19.161]","(12.764, 13.234]","(97.043, 98.11]","(327.345, 332.399]"
"(23.109, 27.099]","(17.566, 18.058]","(13.234, 13.659]","(103.774, 105.349]","(353.593, 357.129]"
"(18.622, 18.986]","(16.822, 17.566]","(15.514, 15.867]","(88.193, 91.41]","(308.755, 317.515]"
"(18.18, 18.622]","(22.337, 23.03]","(13.99, 14.324]","(101.42, 102.4]","(346.436, 350.179]"
"(20.421, 20.682]","(21.445, 21.82]","(13.234, 13.659]","(105.349, 106.861]","(353.593, 357.129]"
