X,Y
1,"(0.222, 0.821]"
1,"(4.347, 4.935]"
0,"(9.049, 9.637]"
0,"(9.049, 9.637]"
0,"(5.523, 6.11]"
0,"(4.347, 4.935]"
0,"(4.347, 4.935]"
0,"(5.523, 6.11]"
0,"(5.523, 6.11]"
1,"(4.347, 4.935]"
1,"(3.172, 3.76]"
1,"(2.584, 3.172]"
1,"(3.172, 3.76]"
0,"(5.523, 6.11]"
1,"(2.584, 3.172]"
0,"(2.584, 3.172]"
1,"(3.172, 3.76]"
1,"(2.584, 3.172]"
0,"(4.935, 5.523]"
0,"(3.76, 4.347]"
1,"(4.935, 5.523]"
0,"(6.698, 7.286]"
0,"(0.821, 1.409]"
0,"(7.873, 8.461]"
0,"(6.11, 6.698]"
0,"(6.698, 7.286]"
1,"(4.935, 5.523]"
0,"(7.286, 7.873]"
1,"(1.409, 1.997]"
0,"(8.461, 9.049]"
1,"(2.584, 3.172]"
0,"(4.935, 5.523]"
1,"(5.523, 6.11]"
0,"(2.584, 3.172]"
1,"(6.698, 7.286]"
0,"(4.347, 4.935]"
0,"(4.935, 5.523]"
1,"(8.461, 9.049]"
0,"(2.584, 3.172]"
0,"(1.997, 2.584]"
1,"(4.347, 4.935]"
0,"(3.76, 4.347]"
1,"(1.997, 2.584]"
0,"(5.523, 6.11]"
0,"(6.11, 6.698]"
1,"(3.172, 3.76]"
1,"(4.935, 5.523]"
0,"(3.172, 3.76]"
1,"(6.698, 7.286]"
0,"(1.997, 2.584]"
0,"(6.11, 6.698]"
0,"(9.049, 9.637]"
1,"(2.584, 3.172]"
1,"(5.523, 6.11]"
0,"(3.76, 4.347]"
0,"(3.172, 3.76]"
1,"(0.222, 0.821]"
1,"(2.584, 3.172]"
0,"(9.049, 9.637]"
0,"(6.11, 6.698]"
0,"(7.286, 7.873]"
0,"(11.4, 11.987]"
0,"(6.11, 6.698]"
1,"(3.172, 3.76]"
1,"(4.347, 4.935]"
0,"(7.873, 8.461]"
0,"(5.523, 6.11]"
0,"(6.11, 6.698]"
0,"(4.935, 5.523]"
0,"(5.523, 6.11]"
0,"(8.461, 9.049]"
1,"(2.584, 3.172]"
1,"(4.347, 4.935]"
0,"(5.523, 6.11]"
0,"(6.11, 6.698]"
1,"(1.997, 2.584]"
1,"(4.347, 4.935]"
1,"(3.76, 4.347]"
0,"(7.286, 7.873]"
0,"(4.935, 5.523]"
0,"(7.873, 8.461]"
0,"(8.461, 9.049]"
1,"(4.347, 4.935]"
1,"(3.76, 4.347]"
1,"(4.347, 4.935]"
1,"(5.523, 6.11]"
1,"(3.76, 4.347]"
1,"(6.11, 6.698]"
0,"(7.873, 8.461]"
1,"(3.76, 4.347]"
1,"(3.172, 3.76]"
0,"(8.461, 9.049]"
1,"(1.997, 2.584]"
1,"(2.584, 3.172]"
0,"(3.172, 3.76]"
1,"(2.584, 3.172]"
1,"(6.11, 6.698]"
0,"(6.698, 7.286]"
1,"(4.347, 4.935]"
1,"(4.935, 5.523]"
