X,Y
1,"(0.222, 1.213]"
1,"(4.151, 5.131]"
0,"(9.049, 10.028]"
0,"(9.049, 10.028]"
0,"(5.131, 6.11]"
0,"(4.151, 5.131]"
0,"(4.151, 5.131]"
0,"(5.131, 6.11]"
0,"(5.131, 6.11]"
1,"(4.151, 5.131]"
1,"(3.172, 4.151]"
1,"(2.192, 3.172]"
1,"(3.172, 4.151]"
0,"(5.131, 6.11]"
1,"(2.192, 3.172]"
0,"(2.192, 3.172]"
1,"(3.172, 4.151]"
1,"(2.192, 3.172]"
0,"(5.131, 6.11]"
0,"(3.172, 4.151]"
1,"(5.131, 6.11]"
0,"(6.11, 7.09]"
0,"(0.222, 1.213]"
0,"(7.09, 8.069]"
0,"(6.11, 7.09]"
0,"(6.11, 7.09]"
1,"(5.131, 6.11]"
0,"(7.09, 8.069]"
1,"(1.213, 2.192]"
0,"(8.069, 9.049]"
1,"(2.192, 3.172]"
0,"(5.131, 6.11]"
1,"(5.131, 6.11]"
0,"(2.192, 3.172]"
1,"(6.11, 7.09]"
0,"(4.151, 5.131]"
0,"(4.151, 5.131]"
1,"(8.069, 9.049]"
0,"(2.192, 3.172]"
0,"(2.192, 3.172]"
1,"(4.151, 5.131]"
0,"(3.172, 4.151]"
1,"(1.213, 2.192]"
0,"(5.131, 6.11]"
0,"(6.11, 7.09]"
1,"(3.172, 4.151]"
1,"(4.151, 5.131]"
0,"(3.172, 4.151]"
1,"(6.11, 7.09]"
0,"(2.192, 3.172]"
0,"(6.11, 7.09]"
0,"(9.049, 10.028]"
1,"(2.192, 3.172]"
1,"(5.131, 6.11]"
0,"(3.172, 4.151]"
0,"(3.172, 4.151]"
1,"(0.222, 1.213]"
1,"(2.192, 3.172]"
0,"(9.049, 10.028]"
0,"(6.11, 7.09]"
0,"(7.09, 8.069]"
0,"(11.008, 11.987]"
0,"(6.11, 7.09]"
1,"(3.172, 4.151]"
1,"(4.151, 5.131]"
0,"(7.09, 8.069]"
0,"(5.131, 6.11]"
0,"(6.11, 7.09]"
0,"(5.131, 6.11]"
0,"(5.131, 6.11]"
0,"(8.069, 9.049]"
1,"(2.192, 3.172]"
1,"(4.151, 5.131]"
0,"(5.131, 6.11]"
0,"(6.11, 7.09]"
1,"(2.192, 3.172]"
1,"(4.151, 5.131]"
1,"(3.172, 4.151]"
0,"(7.09, 8.069]"
0,"(5.131, 6.11]"
0,"(8.069, 9.049]"
0,"(8.069, 9.049]"
1,"(4.151, 5.131]"
1,"(4.151, 5.131]"
1,"(4.151, 5.131]"
1,"(5.131, 6.11]"
1,"(3.172, 4.151]"
1,"(6.11, 7.09]"
0,"(8.069, 9.049]"
1,"(4.151, 5.131]"
1,"(3.172, 4.151]"
0,"(8.069, 9.049]"
1,"(1.213, 2.192]"
1,"(2.192, 3.172]"
0,"(3.172, 4.151]"
1,"(2.192, 3.172]"
1,"(6.11, 7.09]"
0,"(6.11, 7.09]"
1,"(4.151, 5.131]"
1,"(4.151, 5.131]"
