X,Y
1,"(0.232, 1.757]"
1,"(4.426, 4.611]"
0,"(9.416, 11.987]"
0,"(9.416, 11.987]"
0,"(5.789, 5.896]"
0,"(4.796, 4.964]"
0,"(4.303, 4.426]"
0,"(5.789, 5.896]"
0,"(5.789, 5.896]"
1,"(4.796, 4.964]"
1,"(3.551, 3.774]"
1,"(2.624, 2.842]"
1,"(3.282, 3.551]"
0,"(5.417, 5.588]"
1,"(2.958, 3.109]"
0,"(3.109, 3.282]"
1,"(3.551, 3.774]"
1,"(2.842, 2.958]"
0,"(5.19, 5.417]"
0,"(3.774, 3.949]"
1,"(4.964, 5.19]"
0,"(6.641, 6.761]"
0,"(0.232, 1.757]"
0,"(7.913, 8.233]"
0,"(5.896, 6.209]"
0,"(6.761, 7.233]"
1,"(5.19, 5.417]"
0,"(7.233, 7.913]"
1,"(0.232, 1.757]"
0,"(8.913, 9.416]"
1,"(2.311, 2.624]"
0,"(5.19, 5.417]"
1,"(5.417, 5.588]"
0,"(2.624, 2.842]"
1,"(6.761, 7.233]"
0,"(4.611, 4.796]"
0,"(4.964, 5.19]"
1,"(8.233, 8.913]"
0,"(2.624, 2.842]"
0,"(2.311, 2.624]"
1,"(4.611, 4.796]"
0,"(3.949, 4.303]"
1,"(1.757, 2.311]"
0,"(5.588, 5.789]"
0,"(6.418, 6.641]"
1,"(3.282, 3.551]"
1,"(4.964, 5.19]"
0,"(3.109, 3.282]"
1,"(6.641, 6.761]"
0,"(2.311, 2.624]"
0,"(6.209, 6.418]"
0,"(9.416, 11.987]"
1,"(2.842, 2.958]"
1,"(5.896, 6.209]"
0,"(3.774, 3.949]"
0,"(3.109, 3.282]"
1,"(0.232, 1.757]"
1,"(2.958, 3.109]"
0,"(8.913, 9.416]"
0,"(6.641, 6.761]"
0,"(7.233, 7.913]"
0,"(9.416, 11.987]"
0,"(6.418, 6.641]"
1,"(3.282, 3.551]"
1,"(4.426, 4.611]"
0,"(7.913, 8.233]"
0,"(5.896, 6.209]"
0,"(6.641, 6.761]"
0,"(5.417, 5.588]"
0,"(5.789, 5.896]"
0,"(8.913, 9.416]"
1,"(2.958, 3.109]"
1,"(4.611, 4.796]"
0,"(5.588, 5.789]"
0,"(6.209, 6.418]"
1,"(1.757, 2.311]"
1,"(4.303, 4.426]"
1,"(3.774, 3.949]"
0,"(7.233, 7.913]"
0,"(5.19, 5.417]"
0,"(7.913, 8.233]"
0,"(8.233, 8.913]"
1,"(4.611, 4.796]"
1,"(3.949, 4.303]"
1,"(4.426, 4.611]"
1,"(5.588, 5.789]"
1,"(3.774, 3.949]"
1,"(6.418, 6.641]"
0,"(7.913, 8.233]"
1,"(3.949, 4.303]"
1,"(3.109, 3.282]"
0,"(8.233, 8.913]"
1,"(1.757, 2.311]"
1,"(2.624, 2.842]"
0,"(3.551, 3.774]"
1,"(2.842, 2.958]"
1,"(6.209, 6.418]"
0,"(6.761, 7.233]"
1,"(4.303, 4.426]"
1,"(4.796, 4.964]"
