A,B,C,D,E
"(20.006, 20.419]","(23.082, 23.451]","(15.299, 15.724]","(111.023, 112.371]","(376.356, 380.786]"
"(20.419, 20.832]","(24.191, 24.561]","(16.149, 16.574]","(112.371, 113.72]","(389.646, 394.076]"
"(19.179, 19.593]","(21.233, 21.603]","(11.9, 12.324]","(101.584, 102.932]","(340.917, 345.347]"
"(19.179, 19.593]","(19.384, 19.754]","(18.699, 19.124]","(97.539, 98.887]","(345.347, 349.777]"
"(17.113, 17.527]","(16.426, 16.796]","(14.449, 14.874]","(85.403, 86.751]","(301.048, 305.478]"
"(14.634, 15.047]","(20.863, 21.233]","(15.724, 16.149]","(93.493, 94.842]","(327.628, 332.057]"
"(20.419, 20.832]","(17.166, 17.535]","(16.999, 17.424]","(93.493, 94.842]","(332.057, 336.487]"
"(17.94, 18.353]","(19.754, 20.124]","(17.424, 17.849]","(94.842, 96.19]","(336.487, 340.917]"
"(20.419, 20.832]","(20.124, 20.493]","(14.874, 15.299]","(98.887, 100.236]","(340.917, 345.347]"
"(21.659, 22.072]","(18.645, 19.014]","(16.574, 16.999]","(97.539, 98.887]","(336.487, 340.917]"
"(19.593, 20.006]","(22.712, 23.082]","(19.974, 20.399]","(106.978, 108.326]","(380.786, 385.216]"
"(20.419, 20.832]","(19.754, 20.124]","(15.724, 16.149]","(101.584, 102.932]","(354.207, 358.637]"
"(16.7, 17.113]","(19.384, 19.754]","(14.024, 14.449]","(93.493, 94.842]","(318.768, 323.198]"
"(21.246, 21.659]","(17.905, 18.275]","(18.274, 18.699]","(96.19, 97.539]","(336.487, 340.917]"
"(16.287, 16.7]","(16.426, 16.796]","(11.9, 12.324]","(85.403, 86.751]","(287.758, 292.188]"
"(18.766, 19.179]","(21.972, 22.342]","(15.724, 16.149]","(102.932, 104.281]","(358.637, 363.067]"
"(17.94, 18.353]","(22.712, 23.082]","(14.024, 14.449]","(100.236, 101.584]","(340.917, 345.347]"
"(20.006, 20.419]","(20.493, 20.863]","(13.174, 13.599]","(97.539, 98.887]","(327.628, 332.057]"
"(19.593, 20.006]","(20.493, 20.863]","(14.024, 14.449]","(104.281, 105.629]","(358.637, 363.067]"
"(16.7, 17.113]","(16.796, 17.166]","(15.299, 15.724]","(84.055, 85.403]","(296.618, 301.048]"
"(18.766, 19.179]","(19.014, 19.384]","(16.999, 17.424]","(92.145, 93.493]","(327.628, 332.057]"
