A,B,C,D,E
"(20.006, 21.246]","(22.342, 23.451]","(14.449, 15.724]","(111.023, 115.068]","(376.356, 389.646]"
"(20.006, 21.246]","(23.451, 24.561]","(15.724, 16.999]","(111.023, 115.068]","(389.646, 402.936]"
"(18.766, 20.006]","(21.233, 22.342]","(11.9, 13.174]","(98.887, 102.932]","(336.487, 349.777]"
"(18.766, 20.006]","(19.014, 20.124]","(18.274, 19.549]","(94.842, 98.887]","(336.487, 349.777]"
"(16.287, 17.527]","(15.687, 16.796]","(14.449, 15.724]","(82.706, 86.751]","(296.618, 309.908]"
"(13.795, 15.047]","(20.124, 21.233]","(15.724, 16.999]","(90.797, 94.842]","(323.198, 336.487]"
"(20.006, 21.246]","(16.796, 17.905]","(16.999, 18.274]","(90.797, 94.842]","(323.198, 336.487]"
"(17.527, 18.766]","(19.014, 20.124]","(16.999, 18.274]","(94.842, 98.887]","(336.487, 349.777]"
"(20.006, 21.246]","(20.124, 21.233]","(14.449, 15.724]","(98.887, 102.932]","(336.487, 349.777]"
"(21.246, 22.485]","(17.905, 19.014]","(15.724, 16.999]","(94.842, 98.887]","(336.487, 349.777]"
"(18.766, 20.006]","(22.342, 23.451]","(19.549, 20.824]","(106.978, 111.023]","(376.356, 389.646]"
"(20.006, 21.246]","(19.014, 20.124]","(15.724, 16.999]","(98.887, 102.932]","(349.777, 363.067]"
"(16.287, 17.527]","(19.014, 20.124]","(13.174, 14.449]","(90.797, 94.842]","(309.908, 323.198]"
"(21.246, 22.485]","(17.905, 19.014]","(18.274, 19.549]","(94.842, 98.887]","(336.487, 349.777]"
"(16.287, 17.527]","(15.687, 16.796]","(11.9, 13.174]","(82.706, 86.751]","(283.329, 296.618]"
"(18.766, 20.006]","(21.233, 22.342]","(15.724, 16.999]","(102.932, 106.978]","(349.777, 363.067]"
"(17.527, 18.766]","(22.342, 23.451]","(13.174, 14.449]","(98.887, 102.932]","(336.487, 349.777]"
"(20.006, 21.246]","(20.124, 21.233]","(13.174, 14.449]","(94.842, 98.887]","(323.198, 336.487]"
"(18.766, 20.006]","(20.124, 21.233]","(13.174, 14.449]","(102.932, 106.978]","(349.777, 363.067]"
"(16.287, 17.527]","(16.796, 17.905]","(14.449, 15.724]","(82.706, 86.751]","(296.618, 309.908]"
