A,B,C,D,E
"(19.876, 21.144]","(28.08, 36.268]","(19.502, 21.755]","(120.736, 127.95]","(411.566, 433.976]"
"(21.144, 22.028]","(22.427, 23.903]","(16.195, 17.304]","(115.421, 120.736]","(392.274, 411.566]"
"(16.866, 18.147]","(22.427, 23.903]","(23.826, 32.01]","(100.977, 104.407]","(360.635, 372.292]"
"(18.147, 18.824]","(21.412, 22.427]","(-1.242, 6.148]","(100.977, 104.407]","(314.669, 329.457]"
"(11.42, 13.948]","(11.096, 13.378]","(15.277, 16.195]","(38.337, 70.213]","(143.357, 250.598]"
"(4.417999999999999, 11.42]","(23.903, 25.768]","(13.87, 15.277]","(76.593, 81.886]","(277.179, 289.875]"
"(21.144, 22.028]","(16.188, 17.203]","(16.195, 17.304]","(90.082, 94.579]","(314.669, 329.457]"
"(13.948, 15.643]","(13.378, 14.818]","(23.826, 32.01]","(38.337, 70.213]","(143.357, 250.598]"
"(22.028, 23.503]","(17.203, 18.089]","(15.277, 16.195]","(81.886, 85.98]","(289.875, 301.62]"
"(25.124, 26.616]","(17.203, 18.089]","(13.87, 15.277]","(100.977, 104.407]","(342.225, 349.601]"
"(19.876, 21.144]","(22.427, 23.903]","(8.803, 10.649]","(100.977, 104.407]","(329.457, 342.225]"
"(21.144, 22.028]","(28.08, 36.268]","(17.304, 18.401]","(120.736, 127.95]","(433.976, 517.653]"
"(4.417999999999999, 11.42]","(25.768, 28.08]","(18.401, 19.502]","(98.191, 100.977]","(349.601, 360.635]"
"(23.503, 25.124]","(14.818, 16.188]","(13.87, 15.277]","(98.191, 100.977]","(314.669, 329.457]"
"(4.417999999999999, 11.42]","(20.434, 21.412]","(13.123, 13.87]","(76.593, 81.886]","(277.179, 289.875]"
"(16.866, 18.147]","(22.427, 23.903]","(6.148, 8.803]","(90.082, 94.579]","(301.62, 314.669]"
"(13.948, 15.643]","(1.4220000000000002, 11.096]","(18.401, 19.502]","(38.337, 70.213]","(143.357, 250.598]"
"(19.876, 21.144]","(1.4220000000000002, 11.096]","(13.87, 15.277]","(38.337, 70.213]","(143.357, 250.598]"
"(18.824, 19.876]","(1.4220000000000002, 11.096]","(23.826, 32.01]","(38.337, 70.213]","(143.357, 250.598]"
"(4.417999999999999, 11.42]","(18.089, 19.206]","(23.826, 32.01]","(76.593, 81.886]","(314.669, 329.457]"
"(15.643, 16.866]","(17.203, 18.089]","(18.401, 19.502]","(81.886, 85.98]","(301.62, 314.669]"
"(11.42, 13.948]","(19.206, 20.434]","(13.123, 13.87]","(76.593, 81.886]","(277.179, 289.875]"
"(15.643, 16.866]","(22.427, 23.903]","(-1.242, 6.148]","(108.622, 115.421]","(360.635, 372.292]"
"(21.144, 22.028]","(14.818, 16.188]","(17.304, 18.401]","(90.082, 94.579]","(329.457, 342.225]"
"(4.417999999999999, 11.42]","(18.089, 19.206]","(6.148, 8.803]","(70.213, 76.593]","(143.357, 250.598]"
"(28.527, 38.612]","(11.096, 13.378]","(13.87, 15.277]","(94.579, 98.191]","(342.225, 349.601]"
"(16.866, 18.147]","(13.378, 14.818]","(16.195, 17.304]","(81.886, 85.98]","(289.875, 301.62]"
"(23.503, 25.124]","(19.206, 20.434]","(10.649, 12.041]","(104.407, 108.622]","(349.601, 360.635]"
"(28.527, 38.612]","(19.206, 20.434]","(21.755, 23.826]","(120.736, 127.95]","(433.976, 517.653]"
"(4.417999999999999, 11.42]","(22.427, 23.903]","(13.87, 15.277]","(94.579, 98.191]","(342.225, 349.601]"
"(16.866, 18.147]","(25.768, 28.08]","(13.123, 13.87]","(115.421, 120.736]","(392.274, 411.566]"
"(18.147, 18.824]","(18.089, 19.206]","(8.803, 10.649]","(85.98, 90.082]","(289.875, 301.62]"
"(13.948, 15.643]","(20.434, 21.412]","(-1.242, 6.148]","(94.579, 98.191]","(289.875, 301.62]"
"(26.616, 28.527]","(14.818, 16.188]","(19.502, 21.755]","(98.191, 100.977]","(360.635, 372.292]"
"(18.824, 19.876]","(14.818, 16.188]","(23.826, 32.01]","(85.98, 90.082]","(314.669, 329.457]"
"(26.616, 28.527]","(17.203, 18.089]","(16.195, 17.304]","(108.622, 115.421]","(372.292, 392.274]"
"(15.643, 16.866]","(11.096, 13.378]","(16.195, 17.304]","(38.337, 70.213]","(250.598, 277.179]"
"(22.028, 23.503]","(1.4220000000000002, 11.096]","(6.148, 8.803]","(70.213, 76.593]","(143.357, 250.598]"
"(16.866, 18.147]","(14.818, 16.188]","(12.041, 13.123]","(81.886, 85.98]","(277.179, 289.875]"
