A,B,C,D,E
"(19.806, 21.515]","(27.557, 29.299]","(20.372, 22.035]","(120.86, 126.755]","(424.079, 442.794]"
"(21.515, 23.225]","(22.33, 24.072]","(15.384, 17.047]","(114.966, 120.86]","(386.649, 405.364]"
"(16.386, 18.096]","(22.33, 24.072]","(23.697, 25.36]","(97.283, 103.177]","(367.935, 386.649]"
"(18.096, 19.806]","(20.588, 22.33]","(3.746, 5.409]","(103.177, 109.071]","(311.791, 330.505]"
"(11.257, 12.967]","(10.134, 11.877]","(15.384, 17.047]","(61.916, 67.81]","(218.217, 236.932]"
"(4.385, 6.128]","(24.072, 25.815]","(13.722, 15.384]","(79.599, 85.494]","(274.361, 293.076]"
"(21.515, 23.225]","(15.361, 17.103]","(15.384, 17.047]","(85.494, 91.388]","(311.791, 330.505]"
"(14.677, 16.386]","(13.619, 15.361]","(23.697, 25.36]","(56.022, 61.916]","(236.932, 255.646]"
"(21.515, 23.225]","(17.103, 18.846]","(15.384, 17.047]","(79.599, 85.494]","(274.361, 293.076]"
"(24.935, 26.644]","(17.103, 18.846]","(13.722, 15.384]","(97.283, 103.177]","(330.505, 349.22]"
"(19.806, 21.515]","(22.33, 24.072]","(8.734, 10.397]","(97.283, 103.177]","(330.505, 349.22]"
"(21.515, 23.225]","(29.299, 31.042]","(17.047, 18.709]","(120.86, 126.755]","(424.079, 442.794]"
"(9.548, 11.257]","(25.815, 27.557]","(17.047, 18.709]","(97.283, 103.177]","(349.22, 367.935]"
"(23.225, 24.935]","(13.619, 15.361]","(13.722, 15.384]","(97.283, 103.177]","(311.791, 330.505]"
"(7.838, 9.548]","(20.588, 22.33]","(12.059, 13.722]","(79.599, 85.494]","(274.361, 293.076]"
"(16.386, 18.096]","(22.33, 24.072]","(7.072, 8.734]","(91.388, 97.283]","(311.791, 330.505]"
"(12.967, 14.677]","(6.65, 8.392]","(18.709, 20.372]","(44.233, 50.127]","(180.787, 199.502]"
"(19.806, 21.515]","(3.165, 4.908]","(13.722, 15.384]","(61.916, 67.81]","(236.932, 255.646]"
"(18.096, 19.806]","(6.65, 8.392]","(23.697, 25.36]","(50.127, 56.022]","(218.217, 236.932]"
"(9.548, 11.257]","(18.846, 20.588]","(27.022, 28.685]","(73.705, 79.599]","(311.791, 330.505]"
"(14.677, 16.386]","(17.103, 18.846]","(18.709, 20.372]","(79.599, 85.494]","(311.791, 330.505]"
"(11.257, 12.967]","(18.846, 20.588]","(12.059, 13.722]","(79.599, 85.494]","(274.361, 293.076]"
"(14.677, 16.386]","(22.33, 24.072]","(3.746, 5.409]","(114.966, 120.86]","(367.935, 386.649]"
"(21.515, 23.225]","(15.361, 17.103]","(17.047, 18.709]","(91.388, 97.283]","(330.505, 349.22]"
"(9.548, 11.257]","(17.103, 18.846]","(5.409, 7.072]","(73.705, 79.599]","(236.932, 255.646]"
"(28.354, 30.064]","(11.877, 13.619]","(13.722, 15.384]","(97.283, 103.177]","(330.505, 349.22]"
"(16.386, 18.096]","(13.619, 15.361]","(15.384, 17.047]","(79.599, 85.494]","(293.076, 311.791]"
"(23.225, 24.935]","(18.846, 20.588]","(10.397, 12.059]","(103.177, 109.071]","(349.22, 367.935]"
"(33.483, 35.193]","(18.846, 20.588]","(22.035, 23.697]","(126.755, 132.649]","(442.794, 461.508]"
"(9.548, 11.257]","(22.33, 24.072]","(13.722, 15.384]","(91.388, 97.283]","(330.505, 349.22]"
"(16.386, 18.096]","(25.815, 27.557]","(12.059, 13.722]","(114.966, 120.86]","(386.649, 405.364]"
