A,B,C,D,E
"(19.073, 21.515]","(26.313, 28.802]","(20.135, 22.51]","(122.544, 130.965]","(410.711, 437.447]"
"(21.515, 23.958]","(21.335, 23.824]","(15.384, 17.759]","(114.124, 122.544]","(383.976, 410.711]"
"(16.631, 19.073]","(21.335, 23.824]","(22.51, 24.885]","(97.283, 105.703]","(357.241, 383.976]"
"(16.631, 19.073]","(21.335, 23.824]","(3.509, 5.884]","(97.283, 105.703]","(303.77, 330.505]"
"(11.746, 14.188]","(11.379, 13.868]","(15.384, 17.759]","(55.18, 63.6]","(196.829, 223.564]"
"(4.385, 6.861]","(23.824, 26.313]","(13.009, 15.384]","(80.441, 88.862]","(277.035, 303.77]"
"(21.515, 23.958]","(16.357, 18.846]","(15.384, 17.759]","(88.862, 97.283]","(303.77, 330.505]"
"(14.188, 16.631]","(13.868, 16.357]","(22.51, 24.885]","(55.18, 63.6]","(223.564, 250.299]"
"(21.515, 23.958]","(16.357, 18.846]","(15.384, 17.759]","(80.441, 88.862]","(277.035, 303.77]"
"(23.958, 26.4]","(16.357, 18.846]","(13.009, 15.384]","(97.283, 105.703]","(330.505, 357.241]"
"(19.073, 21.515]","(21.335, 23.824]","(8.259, 10.634]","(97.283, 105.703]","(330.505, 357.241]"
"(21.515, 23.958]","(28.802, 31.29]","(17.759, 20.135]","(122.544, 130.965]","(410.711, 437.447]"
"(9.304, 11.746]","(23.824, 26.313]","(17.759, 20.135]","(97.283, 105.703]","(357.241, 383.976]"
"(23.958, 26.4]","(13.868, 16.357]","(13.009, 15.384]","(97.283, 105.703]","(303.77, 330.505]"
"(9.304, 11.746]","(18.846, 21.335]","(13.009, 15.384]","(72.021, 80.441]","(277.035, 303.77]"
"(16.631, 19.073]","(21.335, 23.824]","(8.259, 10.634]","(88.862, 97.283]","(303.77, 330.505]"
"(11.746, 14.188]","(6.401, 8.89]","(17.759, 20.135]","(46.759, 55.18]","(170.093, 196.829]"
"(19.073, 21.515]","(1.388, 3.912]","(13.009, 15.384]","(55.18, 63.6]","(223.564, 250.299]"
"(19.073, 21.515]","(6.401, 8.89]","(22.51, 24.885]","(46.759, 55.18]","(223.564, 250.299]"
"(9.304, 11.746]","(18.846, 21.335]","(27.26, 29.635]","(72.021, 80.441]","(303.77, 330.505]"
"(14.188, 16.631]","(16.357, 18.846]","(17.759, 20.135]","(80.441, 88.862]","(303.77, 330.505]"
