A,B,C,D,E
"(20.207, 21.052]","(16.081, 16.907]","(1.48, 4.203]","(91.558, 95.014]","(262.395, 277.385]"
"(21.77, 22.504]","(21.119, 21.804]","(13.141, 13.875]","(107.74, 110.8]","(347.502, 358.09]"
"(16.299, 17.147]","(27.671, 29.256]","(9.731, 10.71]","(113.853, 117.244]","(387.375, 399.374]"
"(17.774, 18.477]","(22.609, 23.542]","(15.508, 16.235]","(110.8, 113.853]","(376.374, 387.375]"
"(8.553, 10.388]","(16.081, 16.907]","(19.103, 20.216]","(73.079, 77.22]","(262.395, 277.385]"
"(-4.7700000000000005, 5.557]","(20.22, 21.119]","(19.103, 20.216]","(47.059, 56.612]","(207.663, 230.312]"
"(21.77, 22.504]","(27.671, 29.256]","(23.173, 24.625]","(120.942, 124.7]","(409.143, 420.797]"
"(12.195, 13.153]","(23.542, 24.356]","(-9.552, 1.48]","(97.559, 101.092]","(288.53, 298.144]"
"(22.504, 23.422]","(11.865, 12.926]","(10.71, 11.506]","(81.356, 84.8]","(277.385, 288.53]"
"(26.805, 28.188]","(11.865, 12.926]","(18.201, 19.103]","(101.092, 103.986]","(347.502, 358.09]"
"(19.393, 20.207]","(12.926, 14.175]","(14.651, 15.508]","(62.283, 67.906]","(246.173, 262.395]"
"(21.77, 22.504]","(27.671, 29.256]","(29.399, 40.324]","(129.371, 134.944]","(512.682, 626.153]"
"(5.557, 8.553]","(21.119, 21.804]","(7.489, 8.651]","(73.079, 77.22]","(246.173, 262.395]"
"(25.556, 26.805]","(18.011, 18.737]","(15.508, 16.235]","(107.74, 110.8]","(376.374, 387.375]"
"(5.557, 8.553]","(23.542, 24.356]","(24.625, 26.548]","(77.22, 81.356]","(309.345, 319.244]"
"(15.394, 16.299]","(11.865, 12.926]","(29.399, 40.324]","(73.079, 77.22]","(309.345, 319.244]"
"(10.388, 12.195]","(21.119, 21.804]","(20.216, 21.047]","(95.014, 97.559]","(347.502, 358.09]"
"(19.393, 20.207]","(15.269, 16.081]","(24.625, 26.548]","(84.8, 87.838]","(330.439, 341.026]"
"(18.477, 19.393]","(21.804, 22.609]","(15.508, 16.235]","(97.559, 101.092]","(330.439, 341.026]"
"(5.557, 8.553]","(16.081, 16.907]","(21.047, 22.207]","(67.906, 73.079]","(262.395, 277.385]"
"(14.546, 15.394]","(21.119, 21.804]","(26.548, 29.399]","(91.558, 95.014]","(358.09, 367.442]"
"(8.553, 10.388]","(10.236, 11.865]","(16.235, 17.273]","(3.577, 47.059]","(57.510000000000005, 176.713]"
"(14.546, 15.394]","(26.377, 27.671]","(29.399, 40.324]","(113.853, 117.244]","(458.984, 481.228]"
"(22.504, 23.422]","(21.119, 21.804]","(-9.552, 1.48]","(113.853, 117.244]","(330.439, 341.026]"
"(5.557, 8.553]","(15.269, 16.081]","(13.875, 14.651]","(56.612, 62.283]","(207.663, 230.312]"
"(31.193, 33.834]","(20.22, 21.119]","(29.399, 40.324]","(113.853, 117.244]","(458.984, 481.228]"
"(15.394, 16.299]","(29.256, 30.575]","(14.651, 15.508]","(110.8, 113.853]","(376.374, 387.375]"
"(24.503, 25.556]","(8.078, 10.236]","(8.651, 9.731]","(91.558, 95.014]","(298.144, 309.345]"
"(33.834, 44.816]","(12.926, 14.175]","(14.651, 15.508]","(124.7, 129.371]","(440.182, 458.984]"
"(5.557, 8.553]","(21.804, 22.609]","(9.731, 10.71]","(77.22, 81.356]","(277.385, 288.53]"
"(15.394, 16.299]","(5.899, 8.078]","(-9.552, 1.48]","(47.059, 56.612]","(57.510000000000005, 176.713]"
"(17.147, 17.774]","(18.737, 19.539]","(11.506, 12.345]","(91.558, 95.014]","(309.345, 319.244]"
"(12.195, 13.153]","(26.377, 27.671]","(6.033, 7.489]","(97.559, 101.092]","(319.244, 330.439]"
"(28.188, 29.526]","(22.609, 23.542]","(10.71, 11.506]","(113.853, 117.244]","(376.374, 387.375]"
"(18.477, 19.393]","(23.542, 24.356]","(16.235, 17.273]","(110.8, 113.853]","(376.374, 387.375]"
"(29.526, 31.193]","(18.011, 18.737]","(23.173, 24.625]","(110.8, 113.853]","(387.375, 399.374]"
"(15.394, 16.299]","(5.899, 8.078]","(18.201, 19.103]","(56.612, 62.283]","(230.312, 246.173]"
"(22.504, 23.422]","(15.269, 16.081]","(17.273, 18.201]","(91.558, 95.014]","(330.439, 341.026]"
"(16.299, 17.147]","(23.542, 24.356]","(13.141, 13.875]","(113.853, 117.244]","(367.442, 376.374]"
"(16.299, 17.147]","(11.865, 12.926]","(17.273, 18.201]","(62.283, 67.906]","(230.312, 246.173]"
"(21.77, 22.504]","(8.078, 10.236]","(11.506, 12.345]","(67.906, 73.079]","(230.312, 246.173]"
"(24.503, 25.556]","(21.119, 21.804]","(4.203, 6.033]","(101.092, 103.986]","(319.244, 330.439]"
"(13.153, 14.546]","(10.236, 11.865]","(-9.552, 1.48]","(73.079, 77.22]","(207.663, 230.312]"
"(13.153, 14.546]","(20.22, 21.119]","(29.399, 40.324]","(97.559, 101.092]","(399.374, 409.143]"
"(14.546, 15.394]","(30.575, 33.636]","(16.235, 17.273]","(129.371, 134.944]","(440.182, 458.984]"
