A,B,C,D,E
"(19.712, 20.461]","(15.668, 16.448]","(0.435, 3.418]","(91.558, 94.575]","(262.395, 275.472]"
"(21.77, 22.337]","(21.212, 21.804]","(13.733, 14.385]","(107.74, 110.312]","(343.03, 350.615]"
"(16.565, 17.295]","(28.672, 29.848]","(9.538, 10.333]","(115.437, 118.349]","(392.594, 402.168]"
"(17.774, 18.374]","(22.469, 23.187]","(15.791, 16.448]","(110.312, 112.912]","(375.638, 382.815]"
"(9.474, 11.004]","(15.668, 16.448]","(18.846, 19.526]","(73.079, 76.682]","(275.472, 284.333]"
"(-4.7700000000000005, 4.906]","(19.947, 20.476]","(19.526, 20.529]","(52.764, 59.743]","(199.233, 220.596]"
"(21.77, 22.337]","(27.472, 28.672]","(22.963, 24.218]","(118.349, 121.78]","(410.79, 420.797]"
"(12.34, 13.153]","(23.187, 23.925]","(-9.552, 0.435]","(96.631, 99.103]","(293.62, 301.313]"
"(22.337, 23.17]","(12.062, 12.926]","(10.333, 11.071]","(83.225, 85.889]","(275.472, 284.333]"
"(26.805, 27.893]","(12.062, 12.926]","(18.846, 19.526]","(99.103, 102.283]","(350.615, 359.484]"
"(19.712, 20.461]","(12.926, 14.038]","(14.972, 15.791]","(64.513, 68.265]","(248.457, 262.395]"
"(21.77, 22.337]","(28.672, 29.848]","(29.807, 40.324]","(128.87, 132.252]","(524.681, 626.153]"
"(7.614, 9.474]","(20.476, 21.212]","(7.631, 8.651]","(73.079, 76.682]","(248.457, 262.395]"
"(25.67, 26.805]","(18.011, 18.592]","(15.791, 16.448]","(107.74, 110.312]","(375.638, 382.815]"
"(4.906, 7.614]","(23.187, 23.925]","(25.534, 27.164]","(76.682, 80.071]","(301.313, 311.493]"
"(15.936, 16.565]","(12.062, 12.926]","(29.807, 40.324]","(73.079, 76.682]","(311.493, 319.244]"
"(11.004, 12.34]","(21.212, 21.804]","(20.529, 21.198]","(96.631, 99.103]","(343.03, 350.615]"
"(19.712, 20.461]","(15.668, 16.448]","(24.218, 25.534]","(83.225, 85.889]","(336.363, 343.03]"
"(18.374, 19.062]","(21.804, 22.469]","(14.972, 15.791]","(96.631, 99.103]","(328.709, 336.363]"
"(7.614, 9.474]","(16.448, 17.114]","(21.198, 22.207]","(68.265, 73.079]","(275.472, 284.333]"
"(14.316, 15.147]","(21.212, 21.804]","(25.534, 27.164]","(94.575, 96.631]","(359.484, 367.442]"
"(7.614, 9.474]","(10.99, 12.062]","(16.448, 17.273]","(3.577, 44.896]","(57.510000000000005, 171.935]"
"(14.316, 15.147]","(26.377, 27.472]","(29.807, 40.324]","(112.912, 115.437]","(451.871, 469.259]"
"(22.337, 23.17]","(21.212, 21.804]","(-9.552, 0.435]","(115.437, 118.349]","(328.709, 336.363]"
"(7.614, 9.474]","(15.668, 16.448]","(13.733, 14.385]","(52.764, 59.743]","(199.233, 220.596]"
"(31.895, 34.541]","(20.476, 21.212]","(29.807, 40.324]","(112.912, 115.437]","(451.871, 469.259]"
"(15.936, 16.565]","(29.848, 31.392]","(14.972, 15.791]","(112.912, 115.437]","(375.638, 382.815]"
"(24.832, 25.67]","(9.278, 10.99]","(8.651, 9.538]","(91.558, 94.575]","(301.313, 311.493]"
"(34.541, 44.816]","(12.926, 14.038]","(14.972, 15.791]","(124.7, 128.87]","(437.431, 451.871]"
"(4.906, 7.614]","(21.804, 22.469]","(10.333, 11.071]","(76.682, 80.071]","(275.472, 284.333]"
"(15.936, 16.565]","(7.332, 9.278]","(0.435, 3.418]","(44.896, 52.764]","(57.510000000000005, 171.935]"
"(17.295, 17.774]","(18.592, 19.337]","(11.712, 12.489]","(91.558, 94.575]","(311.493, 319.244]"
"(12.34, 13.153]","(26.377, 27.472]","(5.208, 6.64]","(99.103, 102.283]","(328.709, 336.363]"
"(27.893, 29.144]","(22.469, 23.187]","(11.071, 11.712]","(115.437, 118.349]","(375.638, 382.815]"
"(18.374, 19.062]","(23.187, 23.925]","(16.448, 17.273]","(110.312, 112.912]","(382.815, 392.594]"
"(30.205, 31.895]","(18.011, 18.592]","(22.963, 24.218]","(110.312, 112.912]","(382.815, 392.594]"
"(15.147, 15.936]","(7.332, 9.278]","(18.846, 19.526]","(59.743, 64.513]","(234.999, 248.457]"
"(22.337, 23.17]","(15.668, 16.448]","(18.042, 18.846]","(91.558, 94.575]","(336.363, 343.03]"
"(15.936, 16.565]","(23.925, 24.758]","(13.141, 13.733]","(112.912, 115.437]","(375.638, 382.815]"
"(16.565, 17.295]","(12.062, 12.926]","(17.273, 18.042]","(64.513, 68.265]","(234.999, 248.457]"
"(21.77, 22.337]","(7.332, 9.278]","(11.712, 12.489]","(64.513, 68.265]","(234.999, 248.457]"
"(23.93, 24.832]","(21.212, 21.804]","(5.208, 6.64]","(99.103, 102.283]","(319.244, 328.709]"
"(13.153, 14.316]","(9.278, 10.99]","(-9.552, 0.435]","(73.079, 76.682]","(199.233, 220.596]"
"(13.153, 14.316]","(20.476, 21.212]","(29.807, 40.324]","(96.631, 99.103]","(392.594, 402.168]"
"(14.316, 15.147]","(31.392, 34.49]","(16.448, 17.273]","(132.252, 138.777]","(437.431, 451.871]"
"(18.374, 19.062]","(20.476, 21.212]","(10.333, 11.071]","(88.457, 91.558]","(293.62, 301.313]"
"(7.614, 9.474]","(19.947, 20.476]","(9.538, 10.333]","(68.265, 73.079]","(220.596, 234.999]"
"(17.774, 18.374]","(26.377, 27.472]","(11.071, 11.712]","(115.437, 118.349]","(382.815, 392.594]"
"(27.893, 29.144]","(19.947, 20.476]","(14.385, 14.972]","(128.87, 132.252]","(420.797, 437.431]"
"(7.614, 9.474]","(22.469, 23.187]","(27.164, 29.807]","(85.889, 88.457]","(343.03, 350.615]"
