A,B,C,D,E
"(19.61, 20.397]","(8.34, 10.472]","(14.841, 15.664]","(65.411, 70.698]","(237.104, 254.554]"
"(21.91, 22.637]","(25.722, 26.672]","(19.125, 20.024]","(116.832, 120.358]","(398.002, 411.262]"
"(16.517, 17.361]","(-4.5520000000000005, 5.951]","(12.4, 13.322]","(48.309, 58.182]","(185.976, 217.15]"
"(18.03, 18.676]","(29.336, 30.854]","(18.093, 19.125]","(120.358, 124.467]","(421.439, 432.7]"
"(8.546, 10.486]","(8.34, 10.472]","(20.907, 21.882]","(5.337, 48.309]","(185.976, 217.15]"
"(-4.7700000000000005, 5.765]","(34.332, 47.541]","(19.125, 20.024]","(98.244, 100.744]","(366.941, 374.635]"
"(21.91, 22.637]","(-4.5520000000000005, 5.951]","(4.183, 6.298]","(48.309, 58.182]","(53.568000000000005, 185.976]"
"(12.306, 13.27]","(11.885, 12.958]","(13.322, 14.088]","(65.411, 70.698]","(237.104, 254.554]"
"(22.637, 23.487]","(21.794, 22.661]","(11.647, 12.4]","(109.898, 113.447]","(366.941, 374.635]"
"(26.671, 28.175]","(22.661, 23.692]","(7.573, 8.692]","(124.467, 128.866]","(398.002, 411.262]"
"(19.61, 20.397]","(21.794, 22.661]","(14.841, 15.664]","(109.898, 113.447]","(374.635, 387.106]"
"(21.91, 22.637]","(14.125, 15.126]","(24.449, 26.476]","(82.199, 85.483]","(324.059, 331.755]"
"(5.765, 8.546]","(20.031, 21.036]","(1.772, 4.183]","(70.698, 75.126]","(217.15, 237.104]"
"(25.558, 26.671]","(10.472, 11.885]","(8.692, 9.908]","(85.483, 89.08]","(277.855, 290.829]"
"(5.765, 8.546]","(20.031, 21.036]","(16.15, 17.198]","(70.698, 75.126]","(277.855, 290.829]"
"(15.58, 16.517]","(19.394, 20.031]","(8.692, 9.908]","(85.483, 89.08]","(290.829, 301.454]"
"(10.486, 12.306]","(27.816, 29.336]","(16.15, 17.198]","(116.832, 120.358]","(411.262, 421.439]"
"(19.61, 20.397]","(16.696, 17.843]","(14.088, 14.841]","(89.08, 92.071]","(324.059, 331.755]"
"(18.676, 19.61]","(26.672, 27.816]","(20.024, 20.907]","(133.699, 140.397]","(471.169, 501.737]"
"(5.765, 8.546]","(22.661, 23.692]","(4.183, 6.298]","(70.698, 75.126]","(237.104, 254.554]"
"(14.71, 15.58]","(-4.5520000000000005, 5.951]","(4.183, 6.298]","(5.337, 48.309]","(53.568000000000005, 185.976]"
"(8.546, 10.486]","(19.394, 20.031]","(-10.795, 1.772]","(65.411, 70.698]","(185.976, 217.15]"
"(14.71, 15.58]","(16.696, 17.843]","(24.449, 26.476]","(82.199, 85.483]","(311.64, 324.059]"
"(22.637, 23.487]","(8.34, 10.472]","(24.449, 26.476]","(65.411, 70.698]","(277.855, 290.829]"
"(5.765, 8.546]","(26.672, 27.816]","(7.573, 8.692]","(89.08, 92.071]","(301.454, 311.64]"
"(31.108, 33.711]","(19.394, 20.031]","(26.476, 29.005]","(116.832, 120.358]","(432.7, 449.929]"
"(15.58, 16.517]","(30.854, 34.332]","(-10.795, 1.772]","(128.866, 133.699]","(374.635, 387.106]"
"(24.486, 25.558]","(18.666, 19.394]","(-10.795, 1.772]","(113.447, 116.832]","(331.755, 341.048]"
"(33.711, 48.397]","(16.01, 16.696]","(20.907, 21.882]","(120.358, 124.467]","(421.439, 432.7]"
"(5.765, 8.546]","(8.34, 10.472]","(-10.795, 1.772]","(5.337, 48.309]","(53.568000000000005, 185.976]"
"(15.58, 16.517]","(22.661, 23.692]","(14.841, 15.664]","(95.143, 98.244]","(331.755, 341.048]"
"(17.361, 18.03]","(20.031, 21.036]","(21.882, 22.968]","(109.898, 113.447]","(398.002, 411.262]"
