A,B,C,D,E
"(19.46, 20.672]","(7.238, 10.259]","(14.652, 15.791]","(65.047, 72.652]","(236.053, 260.652]"
"(21.753, 22.764]","(25.81, 27.346]","(18.233, 19.667]","(115.898, 120.77]","(394.482, 412.757]"
"(15.947, 17.215]","(-4.5520000000000005, 7.238]","(12.335, 13.541]","(5.337, 53.864]","(53.568000000000005, 201.642]"
"(18.289, 19.46]","(29.379, 32.174]","(18.233, 19.667]","(120.77, 126.646]","(427.785, 450.742]"
"(7.181, 10.44]","(7.238, 10.259]","(20.998, 22.508]","(5.337, 53.864]","(201.642, 236.053]"
"(-4.7700000000000005, 7.181]","(32.174, 47.541]","(19.667, 20.998]","(97.292, 101.742]","(364.388, 376.603]"
"(21.753, 22.764]","(-4.5520000000000005, 7.238]","(3.139, 6.082]","(5.337, 53.864]","(53.568000000000005, 201.642]"
"(12.707, 14.496]","(10.259, 12.253]","(13.541, 14.652]","(65.047, 72.652]","(236.053, 260.652]"
"(22.764, 24.057]","(21.585, 22.822]","(11.054, 12.335]","(110.425, 115.898]","(364.388, 376.603]"
"(25.616, 27.489]","(22.822, 24.247]","(7.98, 9.75]","(126.646, 133.91]","(394.482, 412.757]"
"(19.46, 20.672]","(21.585, 22.822]","(14.652, 15.791]","(110.425, 115.898]","(364.388, 376.603]"
"(21.753, 22.764]","(14.059, 15.454]","(24.508, 27.522]","(78.335, 83.128]","(326.192, 338.401]"
"(7.181, 10.44]","(20.247, 21.585]","(-10.795, 3.139]","(72.652, 78.335]","(201.642, 236.053]"
"(25.616, 27.489]","(10.259, 12.253]","(7.98, 9.75]","(83.128, 88.386]","(277.231, 294.24]"
"(-4.7700000000000005, 7.181]","(20.247, 21.585]","(15.791, 16.944]","(72.652, 78.335]","(277.231, 294.24]"
"(15.947, 17.215]","(19.227, 20.247]","(9.75, 11.054]","(83.128, 88.386]","(277.231, 294.24]"
"(10.44, 12.707]","(27.346, 29.379]","(15.791, 16.944]","(115.898, 120.77]","(412.757, 427.785]"
"(19.46, 20.672]","(16.609, 18.112]","(14.652, 15.791]","(88.386, 93.032]","(310.175, 326.192]"
"(18.289, 19.46]","(27.346, 29.379]","(19.667, 20.998]","(133.91, 145.322]","(484.929, 627.266]"
"(7.181, 10.44]","(21.585, 22.822]","(3.139, 6.082]","(72.652, 78.335]","(236.053, 260.652]"
"(14.496, 15.947]","(-4.5520000000000005, 7.238]","(3.139, 6.082]","(5.337, 53.864]","(53.568000000000005, 201.642]"
"(7.181, 10.44]","(19.227, 20.247]","(-10.795, 3.139]","(65.047, 72.652]","(201.642, 236.053]"
"(14.496, 15.947]","(16.609, 18.112]","(24.508, 27.522]","(83.128, 88.386]","(310.175, 326.192]"
"(21.753, 22.764]","(7.238, 10.259]","(24.508, 27.522]","(65.047, 72.652]","(277.231, 294.24]"
"(7.181, 10.44]","(25.81, 27.346]","(7.98, 9.75]","(88.386, 93.032]","(294.24, 310.175]"
"(32.387, 48.397]","(19.227, 20.247]","(27.522, 45.179]","(115.898, 120.77]","(427.785, 450.742]"
"(15.947, 17.215]","(32.174, 47.541]","(-10.795, 3.139]","(126.646, 133.91]","(376.603, 394.482]"
"(24.057, 25.616]","(18.112, 19.227]","(-10.795, 3.139]","(115.898, 120.77]","(338.401, 352.876]"
"(32.387, 48.397]","(15.454, 16.609]","(20.998, 22.508]","(120.77, 126.646]","(412.757, 427.785]"
"(-4.7700000000000005, 7.181]","(7.238, 10.259]","(-10.795, 3.139]","(5.337, 53.864]","(53.568000000000005, 201.642]"
"(15.947, 17.215]","(22.822, 24.247]","(14.652, 15.791]","(93.032, 97.292]","(326.192, 338.401]"
"(17.215, 18.289]","(20.247, 21.585]","(20.998, 22.508]","(105.903, 110.425]","(394.482, 412.757]"
"(10.44, 12.707]","(15.454, 16.609]","(9.75, 11.054]","(78.335, 83.128]","(260.652, 277.231]"
"(27.489, 29.58]","(-4.5520000000000005, 7.238]","(20.998, 22.508]","(53.864, 65.047]","(236.053, 260.652]"
"(18.289, 19.46]","(25.81, 27.346]","(12.335, 13.541]","(105.903, 110.425]","(338.401, 352.876]"
"(29.58, 32.387]","(18.112, 19.227]","(13.541, 14.652]","(120.77, 126.646]","(394.482, 412.757]"
"(14.496, 15.947]","(21.585, 22.822]","(3.139, 6.082]","(101.742, 105.903]","(326.192, 338.401]"
"(22.764, 24.057]","(27.346, 29.379]","(12.335, 13.541]","(115.898, 120.77]","(376.603, 394.482]"
"(15.947, 17.215]","(32.174, 47.541]","(19.667, 20.998]","(133.91, 145.322]","(450.742, 484.929]"
"(15.947, 17.215]","(19.227, 20.247]","(13.541, 14.652]","(97.292, 101.742]","(338.401, 352.876]"
"(21.753, 22.764]","(22.822, 24.247]","(15.791, 16.944]","(105.903, 110.425]","(376.603, 394.482]"
"(24.057, 25.616]","(20.247, 21.585]","(7.98, 9.75]","(105.903, 110.425]","(338.401, 352.876]"
"(12.707, 14.496]","(19.227, 20.247]","(6.082, 7.98]","(88.386, 93.032]","(294.24, 310.175]"
"(12.707, 14.496]","(32.174, 47.541]","(27.522, 45.179]","(110.425, 115.898]","(427.785, 450.742]"
"(14.496, 15.947]","(25.81, 27.346]","(-10.795, 3.139]","(110.425, 115.898]","(326.192, 338.401]"
"(18.289, 19.46]","(15.454, 16.609]","(20.998, 22.508]","(72.652, 78.335]","(310.175, 326.192]"
"(7.181, 10.44]","(25.81, 27.346]","(22.508, 24.508]","(88.386, 93.032]","(338.401, 352.876]"
"(17.215, 18.289]","(7.238, 10.259]","(19.667, 20.998]","(5.337, 53.864]","(201.642, 236.053]"
"(27.489, 29.58]","(19.227, 20.247]","(24.508, 27.522]","(115.898, 120.77]","(427.785, 450.742]"
"(7.181, 10.44]","(27.346, 29.379]","(-10.795, 3.139]","(97.292, 101.742]","(294.24, 310.175]"
"(17.215, 18.289]","(29.379, 32.174]","(9.75, 11.054]","(126.646, 133.91]","(394.482, 412.757]"
"(32.387, 48.397]","(7.238, 10.259]","(-10.795, 3.139]","(93.032, 97.292]","(277.231, 294.24]"
"(14.496, 15.947]","(19.227, 20.247]","(16.944, 18.233]","(72.652, 78.335]","(277.231, 294.24]"
"(12.707, 14.496]","(12.253, 14.059]","(6.082, 7.98]","(78.335, 83.128]","(260.652, 277.231]"
"(21.753, 22.764]","(-4.5520000000000005, 7.238]","(6.082, 7.98]","(5.337, 53.864]","(53.568000000000005, 201.642]"
"(19.46, 20.672]","(15.454, 16.609]","(6.082, 7.98]","(72.652, 78.335]","(236.053, 260.652]"
"(25.616, 27.489]","(16.609, 18.112]","(18.233, 19.667]","(105.903, 110.425]","(376.603, 394.482]"
"(7.181, 10.44]","(7.238, 10.259]","(18.233, 19.667]","(5.337, 53.864]","(53.568000000000005, 201.642]"
"(19.46, 20.672]","(32.174, 47.541]","(18.233, 19.667]","(145.322, 195.841]","(484.929, 627.266]"
"(20.672, 21.753]","(15.454, 16.609]","(13.541, 14.652]","(88.386, 93.032]","(294.24, 310.175]"
"(18.289, 19.46]","(16.609, 18.112]","(9.75, 11.054]","(83.128, 88.386]","(277.231, 294.24]"
