A,B,C,D,E
"(19.647, 21.622]","(19.955, 21.95]","(21.289, 23.761]","(92.212, 99.867]","(347.172, 370.116]"
"(21.622, 23.364]","(16.09, 18.208]","(2.473, 6.199]","(84.896, 92.212]","(275.016, 297.802]"
"(16.169, 17.877]","(13.727, 16.09]","(2.473, 6.199]","(84.896, 92.212]","(275.016, 297.802]"
"(17.877, 19.647]","(24.044, 26.235]","(23.761, 27.673]","(115.404, 123.161]","(418.044, 446.023]"
"(7.6, 11.499]","(11.083, 13.727]","(9.004, 11.158]","(53.925, 67.898]","(62.275000000000006, 199.884]"
"(-7.8660000000000005, 7.6]","(6.748, 11.083]","(6.199, 9.004]","(6.662, 53.925]","(62.275000000000006, 199.884]"
"(21.622, 23.364]","(13.727, 16.09]","(14.941, 16.919]","(77.555, 84.896]","(275.016, 297.802]"
"(11.499, 14.266]","(-7.128, 6.748]","(9.004, 11.158]","(6.662, 53.925]","(62.275000000000006, 199.884]"
"(23.364, 25.962]","(21.95, 24.044]","(23.761, 27.673]","(123.161, 132.948]","(446.023, 486.231]"
"(25.962, 28.74]","(28.814, 32.196]","(14.941, 16.919]","(146.441, 199.155]","(486.231, 660.64]"
"(19.647, 21.622]","(11.083, 13.727]","(-12.620999999999999, 2.473]","(67.898, 77.555]","(199.884, 243.66]"
"(21.622, 23.364]","(19.955, 21.95]","(13.161, 14.941]","(99.867, 108.074]","(347.172, 370.116]"
"(-7.8660000000000005, 7.6]","(32.196, 51.947]","(9.004, 11.158]","(132.948, 146.441]","(418.044, 446.023]"
"(25.962, 28.74]","(21.95, 24.044]","(6.199, 9.004]","(123.161, 132.948]","(370.116, 392.415]"
"(-7.8660000000000005, 7.6]","(16.09, 18.208]","(27.673, 43.49]","(53.925, 67.898]","(297.802, 320.505]"
"(14.266, 16.169]","(18.208, 19.955]","(2.473, 6.199]","(84.896, 92.212]","(275.016, 297.802]"
"(7.6, 11.499]","(26.235, 28.814]","(11.158, 13.161]","(84.896, 92.212]","(297.802, 320.505]"
"(19.647, 21.622]","(28.814, 32.196]","(9.004, 11.158]","(115.404, 123.161]","(370.116, 392.415]"
"(17.877, 19.647]","(16.09, 18.208]","(9.004, 11.158]","(84.896, 92.212]","(275.016, 297.802]"
"(-7.8660000000000005, 7.6]","(6.748, 11.083]","(9.004, 11.158]","(6.662, 53.925]","(62.275000000000006, 199.884]"
"(14.266, 16.169]","(-7.128, 6.748]","(9.004, 11.158]","(6.662, 53.925]","(62.275000000000006, 199.884]"
"(-7.8660000000000005, 7.6]","(13.727, 16.09]","(11.158, 13.161]","(6.662, 53.925]","(62.275000000000006, 199.884]"
"(14.266, 16.169]","(11.083, 13.727]","(2.473, 6.199]","(67.898, 77.555]","(243.66, 275.016]"
"(21.622, 23.364]","(6.748, 11.083]","(23.761, 27.673]","(53.925, 67.898]","(199.884, 243.66]"
"(-7.8660000000000005, 7.6]","(24.044, 26.235]","(16.919, 18.857]","(92.212, 99.867]","(320.505, 347.172]"
