A,B,C,D,E
2,1,3,10,215
2,1,0,10,135
1,1,0,10,131
1,2,3,11,289
0,0,1,9,63
0,0,0,0,4
2,1,2,10,129
0,0,1,0,12
2,2,3,11,307
3,3,2,12,348
2,0,0,9,64
2,1,2,10,212
0,3,1,12,284
3,2,0,11,235
0,1,3,9,152
1,1,0,10,138
0,2,1,10,157
2,3,1,11,240
1,1,1,10,145
0,0,1,6,33
0,0,1,0,1
0,1,1,9,58
0,0,0,10,103
2,0,3,9,91
0,2,2,10,188
3,2,0,12,236
1,1,2,10,173
3,1,2,11,253
3,3,3,12,388
0,2,2,10,156
1,0,2,9,78
1,3,1,11,215
0,0,3,9,91
3,1,1,11,223
1,1,0,10,127
3,0,0,9,77
1,0,1,9,111
2,3,2,12,369
1,2,0,11,170
1,3,2,12,309
2,0,2,10,151
2,0,2,10,170
0,0,2,10,139
0,3,0,12,264
0,2,0,11,190
1,3,0,12,241
0,0,0,2,23
1,0,1,9,44
3,1,0,11,209
0,2,0,10,176
1,0,0,8,31
3,0,2,10,203
0,0,1,0,17
0,3,1,11,244
2,1,0,11,154
2,1,0,10,140
3,0,3,10,167
0,2,3,10,195
2,3,2,12,355
2,0,1,10,142
1,1,2,10,202
0,2,2,11,229
2,3,1,12,285
3,2,1,11,265
2,3,3,12,331
2,2,1,11,214
2,2,2,12,297
1,1,0,10,135
0,3,2,12,320
2,3,3,12,355
3,1,3,12,344
3,1,0,11,249
1,0,2,9,53
3,3,2,12,360
3,3,0,12,301
3,0,0,9,86
0,0,1,0,0
2,2,1,11,223
3,3,3,12,384
3,1,3,11,300
2,0,3,10,172
0,2,3,10,245
0,0,1,9,106
2,2,1,11,227
2,2,0,11,221
2,1,2,11,200
1,0,3,9,143
0,1,1,10,122
1,2,3,11,264
1,1,0,10,164
1,3,0,12,326
0,3,3,10,265
1,1,2,10,191
1,1,3,10,148
1,1,1,10,130
0,0,0,5,22
2,1,3,11,258
2,0,0,11,178
0,1,2,0,28
3,2,0,11,235
2,3,2,12,363
2,2,2,11,264
3,1,2,11,261
3,3,1,12,335
0,2,2,10,143
3,0,1,10,200
0,0,3,9,97
1,0,2,10,138
3,0,2,10,133
0,2,2,10,140
3,1,2,11,241
0,2,3,10,189
1,1,0,10,109
3,0,0,10,135
0,3,2,11,236
0,3,0,10,175
2,2,3,11,334
0,0,3,0,47
0,2,3,11,250
1,1,3,10,206
2,0,3,9,140
1,1,1,10,189
2,0,2,10,140
0,2,2,10,194
3,1,3,10,214
0,0,3,0,20
2,0,2,9,93
3,1,0,11,182
1,0,1,0,19
3,1,0,11,213
0,2,2,10,167
0,0,2,3,46
0,0,3,0,37
1,0,0,10,121
3,2,1,12,324
2,2,3,11,239
3,2,0,12,277
3,0,0,10,169
2,2,1,10,179
1,2,2,11,255
2,0,2,9,66
3,3,2,12,372
2,1,1,11,211
2,1,3,11,265
1,3,0,12,281
1,2,1,10,197
3,3,0,12,292
1,2,2,11,245
2,2,2,11,237
1,3,2,12,299
2,1,2,10,165
0,3,3,11,261
2,0,1,10,117
2,3,0,12,283
3,2,2,12,263
1,2,1,11,240
3,0,1,10,168
3,3,2,12,351
2,1,2,10,201
2,1,3,10,208
2,2,2,10,200
3,2,2,12,326
1,0,3,9,90
3,3,2,12,375
3,1,0,11,223
2,2,2,12,290
1,3,0,11,220
3,3,0,12,273
0,2,1,10,147
0,3,3,11,256
0,3,0,12,341
1,2,2,10,184
3,1,3,10,201
2,3,0,12,313
2,0,2,9,75
2,2,1,11,256
3,1,1,11,238
1,0,3,9,126
2,1,2,10,190
2,2,1,11,272
1,3,1,11,254
0,2,0,10,169
0,1,2,9,117
0,1,2,9,110
1,3,2,11,234
3,2,2,11,284
2,0,2,10,157
3,0,2,11,219
1,0,1,10,119
3,3,1,12,297
0,2,2,10,165
3,1,0,11,225
2,2,2,11,233
3,0,1,10,176
2,2,2,10,219
0,1,0,8,29
3,2,1,11,226
3,1,2,10,187
0,2,0,10,97
0,0,2,8,49
3,2,3,11,312
2,2,3,11,291
3,1,3,10,204
3,1,2,12,300
2,3,2,12,349
0,0,3,6,58
1,0,3,10,204
1,2,2,11,241
2,0,3,9,115
3,1,2,12,308
0,3,0,10,152
3,2,0,11,256
3,2,3,12,345
0,1,3,10,148
0,0,1,9,57
3,1,1,11,200
3,2,0,12,266
1,0,1,10,118
2,0,1,9,75
0,2,3,10,221
3,0,1,10,142
0,1,2,10,138
2,3,1,12,366
1,1,2,10,171
3,1,3,11,295
1,3,0,10,140
0,1,1,10,118
2,2,3,11,252
3,1,0,11,199
1,1,1,10,181
3,1,1,11,239
3,3,0,12,367
1,0,2,10,124
2,1,3,10,170
2,1,1,10,170
3,2,3,12,304
3,2,2,12,303
3,0,2,10,179
3,2,0,11,190
3,3,1,12,354
3,1,2,11,256
0,2,1,10,151
3,1,0,10,115
2,3,2,11,293
3,2,2,12,323
3,2,2,12,275
2,1,3,10,200
0,1,1,9,97
0,1,1,10,136
0,3,2,11,241
3,2,0,12,285
2,3,3,12,379
0,2,1,10,177
1,0,0,10,98
0,1,1,9,109
2,0,2,10,156
3,2,2,12,327
3,3,0,12,377
3,2,2,11,242
0,0,2,9,96
0,3,3,11,315
0,2,3,10,224
3,2,1,12,271
2,1,2,10,208
1,2,2,11,272
1,3,3,12,306
0,3,2,11,290
0,2,0,11,197
1,0,1,10,108
2,0,0,9,85
0,1,2,10,120
1,2,1,10,130
3,3,0,12,328
1,2,3,10,214
2,2,3,11,302
0,1,3,7,79
0,0,2,9,66
1,1,0,10,106
3,2,3,11,272
1,2,2,11,224
3,3,1,12,369
3,2,2,12,323
3,2,2,12,270
3,1,3,12,314
3,0,0,10,121
1,0,0,0,10
2,3,2,12,338
2,2,2,11,247
2,2,2,11,230
3,0,0,10,169
2,2,1,12,282
3,1,2,10,191
1,2,3,10,248
3,0,1,10,124
1,3,0,12,311
2,0,1,9,113
1,1,0,10,116
3,3,1,12,317
2,1,1,11,210
2,0,0,9,74
3,1,2,11,242
3,2,0,12,255
0,3,0,11,240
1,1,0,10,104
2,0,0,9,48
3,1,1,12,314
3,2,2,12,355
1,1,2,10,171
0,3,2,11,245
3,1,1,11,251
2,1,2,10,211
0,0,2,8,52
0,3,1,12,285
3,2,2,11,290
3,2,2,12,305
1,3,0,12,267
0,3,2,12,371
0,0,2,9,114
1,2,0,10,187
0,2,0,10,116
1,3,0,11,210
0,1,2,10,140
1,2,2,11,223
0,3,0,10,156
2,2,0,10,167
1,1,2,10,201
3,2,2,11,272
2,1,2,10,168
2,2,2,11,273
0,3,0,11,175
2,0,1,10,150
0,2,2,10,174
0,1,0,10,101
1,2,0,11,179
0,1,0,10,98
3,0,2,10,207
1,3,0,12,280
0,2,0,9,61
3,3,2,12,356
2,2,0,11,246
2,2,1,11,225
2,0,0,9,64
0,3,3,11,262
3,3,0,12,374
1,1,3,10,170
0,0,2,9,76
1,2,0,11,207
1,0,3,9,120
2,0,0,10,109
3,1,1,11,226
3,1,2,11,258
0,2,3,10,220
2,1,2,10,190
2,2,0,11,206
0,1,3,8,74
0,0,1,0,10
0,2,0,9,78
1,0,1,9,61
1,1,1,10,164
2,0,2,4,39
3,2,2,10,203
0,2,2,10,184
1,0,3,0,34
0,1,0,10,90
0,2,1,11,208
2,2,2,10,201
2,1,2,10,188
2,1,3,11,336
3,0,0,10,154
1,2,2,11,233
2,0,3,10,167
0,3,3,12,385
0,1,3,9,106
1,1,3,10,179
0,1,2,9,73
0,0,3,0,47
0,1,3,9,150
0,3,2,11,256
0,2,3,10,237
1,2,0,11,140
2,0,1,10,140
1,3,3,12,383
3,3,2,12,371
1,3,0,11,236
1,3,2,11,247
2,3,1,12,262
3,3,0,12,347
3,3,1,12,348
2,3,0,12,276
0,2,1,10,182
2,1,2,10,135
1,3,3,12,302
0,2,2,11,243
0,0,2,0,12
3,0,1,10,175
3,2,2,12,357
1,2,1,11,241
0,2,0,9,62
3,1,0,10,141
3,0,3,10,199
1,0,2,9,91
0,1,1,9,113
1,0,1,0,8
2,3,1,12,287
1,1,1,10,135
2,0,3,8,107
2,2,0,11,234
2,1,2,11,242
1,1,3,9,143
0,0,1,0,21
1,2,1,10,210
2,0,2,9,108
2,2,3,11,292
3,1,3,10,239
3,1,2,11,263
2,0,2,9,82
3,0,0,10,161
3,2,2,12,280
0,0,1,8,45
0,1,1,10,145
0,0,0,9,23
3,2,0,12,265
3,2,0,11,206
0,3,2,10,182
0,3,2,11,253
0,0,0,5,22
0,2,3,10,145
3,1,2,11,301
2,0,3,10,214
3,2,3,11,288
0,2,2,10,158
2,0,2,10,141
1,0,1,0,12
1,3,3,11,298
0,1,0,10,119
0,2,3,9,133
2,2,3,11,269
0,1,1,10,137
3,1,3,11,284
1,2,0,10,119
0,3,0,12,270
0,0,1,0,25
3,0,0,10,129
2,0,2,10,127
0,0,1,0,14
3,3,1,12,363
2,1,2,10,202
3,0,3,12,319
0,2,1,11,204
3,1,3,11,274
2,1,0,10,116
0,3,0,12,312
1,3,1,12,289
1,2,0,11,241
2,1,3,10,176
0,1,2,9,92
3,0,3,9,164
1,1,3,10,191
3,1,3,12,341
0,2,1,10,141
3,1,3,12,327
0,2,2,10,155
2,1,0,10,153
0,1,3,9,100
1,1,3,10,253
2,2,3,11,283
3,2,0,12,223
3,2,1,12,326
0,1,3,10,136
2,1,3,10,198
0,0,0,9,85
2,2,1,12,318
2,3,1,12,315
1,2,0,10,131
3,0,1,10,144
3,3,2,12,333
2,1,2,10,195
1,0,0,0,12
0,2,3,10,245
2,1,3,10,231
0,2,1,10,196
2,2,0,10,168
3,1,1,11,244
0,2,0,10,156
3,2,1,12,323
0,0,0,8,15
2,2,0,10,171
1,2,1,10,136
0,3,0,10,165
2,2,1,11,248
0,0,1,7,42
3,2,3,12,329
1,2,1,10,187
0,3,2,12,363
1,1,0,10,142
2,0,2,10,124
3,2,1,12,276
0,3,1,12,266
3,2,3,12,348
0,2,2,10,178
1,3,3,12,343
0,1,3,0,46
3,0,2,10,129
0,0,3,0,50
0,0,2,10,160
1,0,2,9,139
3,2,2,11,268
2,2,0,11,251
2,0,3,9,151
1,1,3,10,186
0,2,3,10,222
3,2,3,11,279
3,2,1,12,276
2,3,1,12,381
2,1,2,10,192
2,0,0,9,39
0,3,0,11,224
3,3,3,12,319
3,3,0,12,334
0,1,3,10,162
1,0,3,10,158
2,2,3,11,256
0,2,0,10,150
3,3,2,12,330
0,2,2,11,252
2,1,2,10,201
1,0,1,9,105
2,0,2,9,95
1,3,2,11,296
3,2,0,12,297
3,3,1,12,301
3,1,3,12,323
3,1,2,11,249
0,0,0,8,37
0,0,3,9,93
2,2,3,11,283
3,0,1,9,63
2,3,3,12,340
3,0,3,10,194
0,3,0,11,231
0,0,1,0,11
1,0,1,9,87
2,2,1,11,211
2,2,1,12,292
0,2,3,10,144
3,1,1,11,216
2,1,1,10,181
1,0,2,9,124
1,1,3,10,197
3,1,1,11,252
2,3,2,12,333
2,1,0,10,128
0,3,1,10,180
0,2,0,10,75
1,0,1,0,19
1,1,1,10,123
1,1,1,10,141
1,0,3,9,169
0,3,1,10,188
2,1,0,10,123
0,3,2,11,240
2,1,2,11,237
2,1,2,11,224
1,0,0,9,48
0,2,3,10,177
1,1,3,10,230
0,1,2,9,103
2,0,0,0,9
0,2,1,11,194
3,1,3,11,282
2,2,3,11,250
0,3,0,11,202
0,3,1,12,328
2,1,0,10,149
1,2,1,11,221
2,2,3,10,213
1,1,2,11,254
2,3,0,12,359
1,3,3,11,311
2,1,1,10,120
2,2,0,11,229
1,0,1,9,65
2,1,0,11,165
3,3,3,12,369
3,3,3,12,353
0,0,0,7,21
2,1,2,10,200
3,0,0,11,219
3,0,3,8,69
2,1,1,10,156
0,1,3,10,133
3,0,1,9,83
0,3,1,11,248
1,1,1,9,96
0,1,1,10,116
0,2,3,10,193
1,1,0,10,103
2,3,2,12,306
3,1,2,11,237
1,2,2,11,208
0,0,0,8,36
0,2,0,10,160
3,3,3,12,386
1,3,0,12,332
1,0,3,10,191
3,2,3,11,324
0,0,1,9,88
0,1,0,10,120
3,0,3,9,153
0,0,0,0,28
2,0,2,9,93
2,0,3,9,143
0,1,0,10,120
2,2,3,11,277
3,1,2,12,287
1,0,2,0,12
3,2,0,12,304
1,0,2,10,141
0,2,2,9,99
0,2,0,10,158
3,1,2,12,281
1,0,2,0,32
3,2,3,12,340
3,0,2,9,78
1,3,1,12,290
2,3,1,11,249
1,2,0,10,187
1,2,1,10,196
1,0,3,9,104
2,1,0,11,216
3,2,3,12,358
0,0,0,9,60
3,1,1,10,160
3,2,2,11,286
3,0,0,9,51
0,3,2,11,254
0,0,0,9,55
1,1,1,10,147
3,1,2,11,254
3,1,2,11,249
2,0,1,10,128
0,2,3,10,180
0,0,0,9,61
0,0,2,9,85
2,3,1,12,283
2,0,1,6,24
2,2,0,11,198
3,0,3,10,153
3,2,1,12,286
0,1,3,9,115
0,2,2,11,229
0,3,3,11,282
2,0,3,10,162
0,1,2,10,182
1,1,0,10,151
0,0,2,0,2
2,0,1,10,134
2,3,2,12,315
3,1,2,11,237
0,1,1,9,93
0,1,3,10,234
1,0,1,10,134
1,0,2,9,98
2,1,1,11,221
0,3,3,11,314
0,1,0,10,100
