A,B,C,D,E
"(20.026, 21.886]","(20.441, 22.41]","(21.046, 22.916]","(90.076, 96.493]","(361.458, 381.403]"
"(21.886, 23.745]","(16.502, 18.471]","(4.213, 6.083]","(90.076, 96.493]","(281.676, 301.621]"
"(16.307, 18.167]","(14.533, 16.502]","(6.083, 7.953]","(83.66, 90.076]","(261.731, 281.676]"
"(16.307, 18.167]","(24.379, 26.348]","(26.657, 28.527]","(115.742, 122.158]","(441.24, 461.185]"
"(7.01, 8.87]","(12.564, 14.533]","(7.953, 9.824]","(57.994, 64.411]","(181.949, 201.894]"
"(-4.147, -2.287]","(10.595, 12.564]","(6.083, 7.953]","(19.496, 25.912]","(82.221, 102.167]"
"(21.886, 23.745]","(14.533, 16.502]","(15.435, 17.305]","(77.244, 83.66]","(261.731, 281.676]"
"(10.729, 12.589]","(0.749, 2.718]","(9.824, 11.694]","(19.496, 25.912]","(102.167, 122.112]"
"(21.886, 23.745]","(20.441, 22.41]","(24.786, 26.657]","(122.158, 128.575]","(441.24, 461.185]"
"(27.464, 29.324]","(28.317, 30.286]","(13.564, 15.435]","(147.824, 154.24]","(501.076, 521.022]"
"(18.167, 20.026]","(12.564, 14.533]","(-1.398, 0.472]","(64.411, 70.827]","(201.894, 221.84]"
"(21.886, 23.745]","(18.471, 20.441]","(13.564, 15.435]","(102.909, 109.326]","(361.458, 381.403]"
"(5.151, 7.01]","(38.163, 40.132]","(7.953, 9.824]","(134.991, 141.408]","(421.294, 441.24]"
"(25.605, 27.464]","(20.441, 22.41]","(6.083, 7.953]","(122.158, 128.575]","(381.403, 401.349]"
"(3.291, 5.151]","(14.533, 16.502]","(32.268, 34.138]","(64.411, 70.827]","(281.676, 301.621]"
"(14.448, 16.307]","(18.471, 20.441]","(2.343, 4.213]","(83.66, 90.076]","(281.676, 301.621]"
"(10.729, 12.589]","(26.348, 28.317]","(11.694, 13.564]","(83.66, 90.076]","(301.621, 321.567]"
"(20.026, 21.886]","(30.286, 32.256]","(9.824, 11.694]","(115.742, 122.158]","(381.403, 401.349]"
"(18.167, 20.026]","(16.502, 18.471]","(7.953, 9.824]","(90.076, 96.493]","(281.676, 301.621]"
"(5.151, 7.01]","(8.626, 10.595]","(9.824, 11.694]","(38.745, 45.161]","(142.058, 162.003]"
"(14.448, 16.307]","(-5.158, -3.189]","(7.953, 9.824]","(13.079, 19.496]","(61.677, 82.221]"
"(7.01, 8.87]","(14.533, 16.502]","(11.694, 13.564]","(51.578, 57.994]","(181.949, 201.894]"
"(12.589, 14.448]","(10.595, 12.564]","(4.213, 6.083]","(70.827, 77.244]","(241.785, 261.731]"
"(21.886, 23.745]","(6.657, 8.626]","(22.916, 24.786]","(51.578, 57.994]","(221.84, 241.785]"
"(5.151, 7.01]","(24.379, 26.348]","(17.305, 19.175]","(96.493, 102.909]","(321.567, 341.512]"
"(34.902, 36.761]","(20.441, 22.41]","(-3.268, -1.398]","(134.991, 141.408]","(381.403, 401.349]"
"(14.448, 16.307]","(18.471, 20.441]","(15.435, 17.305]","(90.076, 96.493]","(321.567, 341.512]"
"(25.605, 27.464]","(14.533, 16.502]","(19.175, 21.046]","(109.326, 115.742]","(401.349, 421.294]"
"(38.621, 40.48]","(36.194, 38.163]","(24.786, 26.657]","(192.739, 199.155]","(640.694, 660.64]"
"(3.291, 5.151]","(26.348, 28.317]","(15.435, 17.305]","(83.66, 90.076]","(301.621, 321.567]"
"(14.448, 16.307]","(8.626, 10.595]","(19.175, 21.046]","(57.994, 64.411]","(221.84, 241.785]"
"(16.307, 18.167]","(28.317, 30.286]","(9.824, 11.694]","(109.326, 115.742]","(361.458, 381.403]"
"(10.729, 12.589]","(8.626, 10.595]","(24.786, 26.657]","(51.578, 57.994]","(221.84, 241.785]"
"(29.324, 31.183]","(16.502, 18.471]","(9.824, 11.694]","(109.326, 115.742]","(361.458, 381.403]"
"(18.167, 20.026]","(18.471, 20.441]","(-1.398, 0.472]","(83.66, 90.076]","(261.731, 281.676]"
"(31.183, 33.043]","(4.687, 6.657]","(-1.398, 0.472]","(70.827, 77.244]","(201.894, 221.84]"
"(14.448, 16.307]","(8.626, 10.595]","(13.564, 15.435]","(70.827, 77.244]","(241.785, 261.731]"
"(21.886, 23.745]","(32.256, 34.225]","(19.175, 21.046]","(154.24, 160.657]","(521.022, 540.967]"
"(14.448, 16.307]","(22.41, 24.379]","(-1.398, 0.472]","(102.909, 109.326]","(301.621, 321.567]"
"(14.448, 16.307]","(28.317, 30.286]","(15.435, 17.305]","(134.991, 141.408]","(461.185, 481.131]"
"(21.886, 23.745]","(10.595, 12.564]","(15.435, 17.305]","(83.66, 90.076]","(281.676, 301.621]"
"(23.745, 25.605]","(6.657, 8.626]","(19.175, 21.046]","(77.244, 83.66]","(301.621, 321.567]"
"(10.729, 12.589]","(10.595, 12.564]","(13.564, 15.435]","(77.244, 83.66]","(281.676, 301.621]"
"(10.729, 12.589]","(36.194, 38.163]","(0.472, 2.343]","(134.991, 141.408]","(401.349, 421.294]"
