A,B,C,D,E
"(19.549, 20.548]","(20.193, 21.199]","(17.013, 17.996]","(98.33, 101.972]","(348.002, 358.76]"
"(19.549, 20.548]","(18.181, 19.187]","(16.029, 17.013]","(98.33, 101.972]","(348.002, 358.76]"
"(18.549, 19.549]","(18.181, 19.187]","(14.063, 15.046]","(94.687, 98.33]","(326.488, 337.245]"
"(19.549, 20.548]","(16.169, 17.175]","(14.063, 15.046]","(87.401, 91.044]","(304.973, 315.731]"
"(16.55, 17.55]","(19.187, 20.193]","(12.096, 13.079]","(91.044, 94.687]","(304.973, 315.731]"
"(14.551, 15.55]","(16.169, 17.175]","(16.029, 17.013]","(76.422, 80.116]","(283.459, 294.216]"
"(20.548, 21.548]","(17.175, 18.181]","(15.046, 16.029]","(94.687, 98.33]","(326.488, 337.245]"
"(17.55, 18.549]","(18.181, 19.187]","(12.096, 13.079]","(91.044, 94.687]","(315.731, 326.488]"
"(20.548, 21.548]","(20.193, 21.199]","(11.113, 12.096]","(101.972, 105.615]","(337.245, 348.002]"
"(21.548, 22.547]","(18.181, 19.187]","(14.063, 15.046]","(98.33, 101.972]","(337.245, 348.002]"
"(19.549, 20.548]","(20.193, 21.199]","(15.046, 16.029]","(98.33, 101.972]","(337.245, 348.002]"
"(19.549, 20.548]","(20.193, 21.199]","(13.079, 14.063]","(105.615, 109.258]","(358.76, 369.517]"
"(16.55, 17.55]","(20.193, 21.199]","(14.063, 15.046]","(94.687, 98.33]","(326.488, 337.245]"
"(21.548, 22.547]","(21.199, 22.205]","(14.063, 15.046]","(101.972, 105.615]","(358.76, 369.517]"
"(15.55, 16.55]","(20.193, 21.199]","(13.079, 14.063]","(91.044, 94.687]","(315.731, 326.488]"
"(18.549, 19.549]","(18.181, 19.187]","(15.046, 16.029]","(94.687, 98.33]","(326.488, 337.245]"
"(17.55, 18.549]","(18.181, 19.187]","(15.046, 16.029]","(91.044, 94.687]","(315.731, 326.488]"
"(19.549, 20.548]","(23.211, 24.217]","(11.113, 12.096]","(105.615, 109.258]","(358.76, 369.517]"
"(19.549, 20.548]","(19.187, 20.193]","(16.029, 17.013]","(94.687, 98.33]","(337.245, 348.002]"
"(16.55, 17.55]","(19.187, 20.193]","(16.029, 17.013]","(94.687, 98.33]","(326.488, 337.245]"
"(18.549, 19.549]","(18.181, 19.187]","(15.046, 16.029]","(91.044, 94.687]","(326.488, 337.245]"
"(16.55, 17.55]","(18.181, 19.187]","(14.063, 15.046]","(87.401, 91.044]","(304.973, 315.731]"
"(18.549, 19.549]","(24.217, 25.223]","(17.013, 17.996]","(109.258, 112.901]","(380.274, 391.032]"
"(20.548, 21.548]","(21.199, 22.205]","(16.029, 17.013]","(101.972, 105.615]","(358.76, 369.517]"
"(16.55, 17.55]","(20.193, 21.199]","(11.113, 12.096]","(94.687, 98.33]","(315.731, 326.488]"
"(22.547, 23.547]","(20.193, 21.199]","(15.046, 16.029]","(109.258, 112.901]","(380.274, 391.032]"
