A,B,C,D,E
"(19.908, 20.112]","(20.032, 20.249]","(17.817, 18.558]","(99.666, 100.417]","(353.342, 355.742]"
"(20.504, 20.717]","(19.06, 19.247]","(16.404, 16.667]","(98.903, 99.666]","(348.692, 350.972]"
"(19.098, 19.315]","(18.835, 19.06]","(14.078, 14.308]","(97.401, 98.15]","(331.216, 334.106]"
"(19.523, 19.708]","(16.465, 17.184]","(14.736, 14.955]","(89.476, 91.02]","(312.295, 317.411]"
"(17.194, 17.682]","(19.247, 19.467]","(12.661, 12.971]","(91.02, 92.541]","(312.295, 317.411]"
"(13.55, 16.498]","(16.465, 17.184]","(16.404, 16.667]","(76.472, 87.12]","(272.70000000000005, 304.707]"
"(20.504, 20.717]","(18.003, 18.3]","(15.357, 15.559]","(94.778, 95.613]","(334.106, 336.804]"
"(18.037, 18.322]","(18.835, 19.06]","(12.661, 12.971]","(91.02, 92.541]","(312.295, 317.411]"
"(20.717, 20.953]","(20.662, 20.893]","(8.162, 11.485]","(104.23, 104.988]","(346.43, 348.692]"
"(21.708, 22.015]","(18.835, 19.06]","(14.736, 14.955]","(100.417, 101.149]","(346.43, 348.692]"
"(19.908, 20.112]","(20.893, 21.114]","(15.151, 15.357]","(99.666, 100.417]","(341.632, 344.145]"
"(20.504, 20.717]","(20.662, 20.893]","(13.559, 13.846]","(105.973, 107.243]","(361.206, 364.112]"
"(16.498, 17.194]","(20.893, 21.114]","(14.078, 14.308]","(95.613, 96.52]","(331.216, 334.106]"
"(21.446, 21.708]","(21.114, 21.357]","(14.078, 14.308]","(104.23, 104.988]","(358.31, 361.206]"
"(16.498, 17.194]","(20.249, 20.465]","(13.559, 13.846]","(92.541, 93.728]","(317.411, 321.47]"
"(18.878, 19.098]","(18.835, 19.06]","(15.753, 15.971]","(94.778, 95.613]","(331.216, 334.106]"
"(17.682, 18.037]","(19.06, 19.247]","(15.559, 15.753]","(91.02, 92.541]","(325.204, 328.125]"
"(19.908, 20.112]","(23.551, 27.235]","(11.485, 12.177]","(107.243, 108.587]","(358.31, 361.206]"
"(19.708, 19.908]","(19.652, 19.827]","(16.667, 16.971]","(95.613, 96.52]","(336.804, 339.363]"
"(16.498, 17.194]","(19.247, 19.467]","(16.404, 16.667]","(94.778, 95.613]","(334.106, 336.804]"
"(18.626, 18.878]","(18.3, 18.607]","(14.955, 15.151]","(92.541, 93.728]","(325.204, 328.125]"
"(17.194, 17.682]","(18.835, 19.06]","(14.078, 14.308]","(87.12, 89.476]","(304.707, 312.295]"
"(18.626, 18.878]","(23.551, 27.235]","(17.331, 17.817]","(110.354, 112.78]","(384.237, 423.304]"
"(20.504, 20.717]","(21.357, 21.646]","(16.404, 16.667]","(103.493, 104.23]","(358.31, 361.206]"
"(16.498, 17.194]","(20.465, 20.662]","(8.162, 11.485]","(95.613, 96.52]","(321.47, 325.204]"
"(22.803, 23.52]","(20.465, 20.662]","(15.753, 15.971]","(110.354, 112.78]","(377.015, 384.237]"
"(18.878, 19.098]","(16.465, 17.184]","(14.533, 14.736]","(92.541, 93.728]","(317.411, 321.47]"
"(21.193, 21.446]","(19.06, 19.247]","(15.559, 15.753]","(95.613, 96.52]","(334.106, 336.804]"
"(23.52, 27.545]","(18.835, 19.06]","(14.736, 14.955]","(101.877, 102.649]","(346.43, 348.692]"
