A,B,C,D,E
"(20.012, 22.491]","(19.147, 21.656]","(15.857, 18.44]","(97.241, 107.861]","(332.914, 365.63]"
"(20.012, 22.491]","(19.147, 21.656]","(15.857, 18.44]","(97.241, 107.861]","(332.914, 365.63]"
"(17.532, 20.012]","(14.13, 16.638]","(10.691, 13.274]","(76.001, 86.621]","(267.483, 300.199]"
"(17.532, 20.012]","(21.656, 24.164]","(10.691, 13.274]","(107.861, 118.481]","(365.63, 398.345]"
"(12.574, 15.053]","(11.621, 14.13]","(10.691, 13.274]","(65.381, 76.001]","(234.768, 267.483]"
"(7.591, 10.095]","(19.147, 21.656]","(13.274, 15.857]","(65.381, 76.001]","(234.768, 267.483]"
"(20.012, 22.491]","(21.656, 24.164]","(8.109, 10.691]","(107.861, 118.481]","(365.63, 398.345]"
"(15.053, 17.532]","(9.087, 11.621]","(18.44, 21.022]","(54.655, 65.381]","(234.768, 267.483]"
"(20.012, 22.491]","(19.147, 21.656]","(13.274, 15.857]","(97.241, 107.861]","(332.914, 365.63]"
"(22.491, 24.97]","(19.147, 21.656]","(5.526, 8.109]","(107.861, 118.481]","(332.914, 365.63]"
"(17.532, 20.012]","(19.147, 21.656]","(15.857, 18.44]","(97.241, 107.861]","(332.914, 365.63]"
"(20.012, 22.491]","(16.638, 19.147]","(13.274, 15.857]","(86.621, 97.241]","(300.199, 332.914]"
"(12.574, 15.053]","(14.13, 16.638]","(13.274, 15.857]","(76.001, 86.621]","(267.483, 300.199]"
"(22.491, 24.97]","(19.147, 21.656]","(8.109, 10.691]","(97.241, 107.861]","(332.914, 365.63]"
"(12.574, 15.053]","(21.656, 24.164]","(15.857, 18.44]","(86.621, 97.241]","(300.199, 332.914]"
"(17.532, 20.012]","(26.673, 29.181]","(8.109, 10.691]","(107.861, 118.481]","(332.914, 365.63]"
"(15.053, 17.532]","(14.13, 16.638]","(15.857, 18.44]","(65.381, 76.001]","(234.768, 267.483]"
"(20.012, 22.491]","(16.638, 19.147]","(13.274, 15.857]","(97.241, 107.861]","(332.914, 365.63]"
"(17.532, 20.012]","(19.147, 21.656]","(13.274, 15.857]","(86.621, 97.241]","(300.199, 332.914]"
"(12.574, 15.053]","(16.638, 19.147]","(8.109, 10.691]","(76.001, 86.621]","(267.483, 300.199]"
"(17.532, 20.012]","(24.164, 26.673]","(10.691, 13.274]","(107.861, 118.481]","(365.63, 398.345]"
"(12.574, 15.053]","(19.147, 21.656]","(15.857, 18.44]","(86.621, 97.241]","(300.199, 332.914]"
"(15.053, 17.532]","(11.621, 14.13]","(10.691, 13.274]","(65.381, 76.001]","(234.768, 267.483]"
"(20.012, 22.491]","(19.147, 21.656]","(10.691, 13.274]","(107.861, 118.481]","(365.63, 398.345]"
"(12.574, 15.053]","(16.638, 19.147]","(10.691, 13.274]","(76.001, 86.621]","(267.483, 300.199]"
"(24.97, 27.45]","(14.13, 16.638]","(15.857, 18.44]","(86.621, 97.241]","(300.199, 332.914]"
"(17.532, 20.012]","(14.13, 16.638]","(15.857, 18.44]","(76.001, 86.621]","(267.483, 300.199]"
"(22.491, 24.97]","(16.638, 19.147]","(18.44, 21.022]","(97.241, 107.861]","(332.914, 365.63]"
"(27.45, 29.929]","(16.638, 19.147]","(18.44, 21.022]","(118.481, 129.101]","(398.345, 431.061]"
"(12.574, 15.053]","(14.13, 16.638]","(8.109, 10.691]","(65.381, 76.001]","(201.725, 234.768]"
"(17.532, 20.012]","(19.147, 21.656]","(15.857, 18.44]","(86.621, 97.241]","(300.199, 332.914]"
"(17.532, 20.012]","(21.656, 24.164]","(13.274, 15.857]","(97.241, 107.861]","(332.914, 365.63]"
"(15.053, 17.532]","(24.164, 26.673]","(10.691, 13.274]","(97.241, 107.861]","(332.914, 365.63]"
"(22.491, 24.97]","(29.181, 31.69]","(15.857, 18.44]","(129.101, 139.721]","(463.776, 496.491]"
"(17.532, 20.012]","(16.638, 19.147]","(15.857, 18.44]","(97.241, 107.861]","(332.914, 365.63]"
