A,B,C,D,E
"(19.283, 20.741]","(19.442, 20.918]","(15.097, 16.617]","(92.243, 98.49]","(336.763, 356.007]"
"(20.741, 22.199]","(19.442, 20.918]","(15.097, 16.617]","(98.49, 104.737]","(336.763, 356.007]"
"(17.824, 19.283]","(13.539, 15.015]","(12.059, 13.578]","(79.749, 85.996]","(279.03, 298.274]"
"(17.824, 19.283]","(20.918, 22.393]","(12.059, 13.578]","(110.984, 117.231]","(356.007, 375.252]"
"(14.907, 16.366]","(13.539, 15.015]","(10.54, 12.059]","(67.255, 73.502]","(240.541, 259.785]"
"(9.074, 10.532]","(17.966, 19.442]","(13.578, 15.097]","(73.502, 79.749]","(259.785, 279.03]"
"(20.741, 22.199]","(22.393, 23.869]","(7.501, 9.02]","(110.984, 117.231]","(356.007, 375.252]"
"(16.366, 17.824]","(10.588, 12.064]","(18.136, 19.655]","(61.008, 67.255]","(240.541, 259.785]"
"(20.741, 22.199]","(20.918, 22.393]","(13.578, 15.097]","(104.737, 110.984]","(356.007, 375.252]"
"(23.658, 25.116]","(20.918, 22.393]","(5.982, 7.501]","(110.984, 117.231]","(336.763, 356.007]"
"(19.283, 20.741]","(20.918, 22.393]","(16.617, 18.136]","(98.49, 104.737]","(356.007, 375.252]"
"(20.741, 22.199]","(16.491, 17.966]","(13.578, 15.097]","(85.996, 92.243]","(298.274, 317.519]"
"(13.449, 14.907]","(13.539, 15.015]","(12.059, 13.578]","(73.502, 79.749]","(279.03, 298.274]"
"(22.199, 23.658]","(20.918, 22.393]","(7.501, 9.02]","(98.49, 104.737]","(336.763, 356.007]"
"(11.991, 13.449]","(20.918, 22.393]","(16.617, 18.136]","(85.996, 92.243]","(317.519, 336.763]"
"(17.824, 19.283]","(26.82, 28.296]","(9.02, 10.54]","(110.984, 117.231]","(356.007, 375.252]"
"(14.907, 16.366]","(13.539, 15.015]","(16.617, 18.136]","(67.255, 73.502]","(259.785, 279.03]"
"(19.283, 20.741]","(17.966, 19.442]","(12.059, 13.578]","(98.49, 104.737]","(336.763, 356.007]"
"(19.283, 20.741]","(19.442, 20.918]","(13.578, 15.097]","(92.243, 98.49]","(317.519, 336.763]"
"(13.449, 14.907]","(16.491, 17.966]","(7.501, 9.02]","(79.749, 85.996]","(259.785, 279.03]"
"(16.366, 17.824]","(23.869, 25.345]","(10.54, 12.059]","(110.984, 117.231]","(375.252, 394.496]"
"(13.449, 14.907]","(20.918, 22.393]","(16.617, 18.136]","(85.996, 92.243]","(298.274, 317.519]"
"(16.366, 17.824]","(12.064, 13.539]","(10.54, 12.059]","(67.255, 73.502]","(240.541, 259.785]"
"(20.741, 22.199]","(19.442, 20.918]","(12.059, 13.578]","(104.737, 110.984]","(356.007, 375.252]"
"(13.449, 14.907]","(17.966, 19.442]","(10.54, 12.059]","(79.749, 85.996]","(279.03, 298.274]"
"(26.575, 28.033]","(13.539, 15.015]","(15.097, 16.617]","(92.243, 98.49]","(317.519, 336.763]"
"(17.824, 19.283]","(13.539, 15.015]","(16.617, 18.136]","(79.749, 85.996]","(279.03, 298.274]"
"(22.199, 23.658]","(17.966, 19.442]","(18.136, 19.655]","(92.243, 98.49]","(336.763, 356.007]"
"(28.033, 29.491]","(17.966, 19.442]","(19.655, 21.174]","(117.231, 123.478]","(394.496, 413.741]"
"(11.991, 13.449]","(13.539, 15.015]","(7.501, 9.02]","(67.255, 73.502]","(221.297, 240.541]"
"(17.824, 19.283]","(20.918, 22.393]","(16.617, 18.136]","(92.243, 98.49]","(317.519, 336.763]"
"(17.824, 19.283]","(20.918, 22.393]","(13.578, 15.097]","(98.49, 104.737]","(336.763, 356.007]"
"(14.907, 16.366]","(25.345, 26.82]","(12.059, 13.578]","(104.737, 110.984]","(356.007, 375.252]"
"(23.658, 25.116]","(31.247, 32.723]","(15.097, 16.617]","(135.973, 142.22]","(452.229, 471.474]"
"(17.824, 19.283]","(16.491, 17.966]","(16.617, 18.136]","(92.243, 98.49]","(336.763, 356.007]"
"(23.658, 25.116]","(29.772, 31.247]","(7.501, 9.02]","(135.973, 142.22]","(432.985, 452.229]"
"(16.366, 17.824]","(19.442, 20.918]","(4.463, 5.982]","(92.243, 98.49]","(298.274, 317.519]"
"(20.741, 22.199]","(23.869, 25.345]","(19.655, 21.174]","(110.984, 117.231]","(394.496, 413.741]"
"(17.824, 19.283]","(17.966, 19.442]","(13.578, 15.097]","(85.996, 92.243]","(298.274, 317.519]"
"(17.824, 19.283]","(19.442, 20.918]","(16.617, 18.136]","(92.243, 98.49]","(336.763, 356.007]"
"(20.741, 22.199]","(20.918, 22.393]","(16.617, 18.136]","(98.49, 104.737]","(356.007, 375.252]"
"(22.199, 23.658]","(17.966, 19.442]","(13.578, 15.097]","(92.243, 98.49]","(317.519, 336.763]"
"(16.366, 17.824]","(22.393, 23.869]","(13.578, 15.097]","(92.243, 98.49]","(336.763, 356.007]"
"(16.366, 17.824]","(15.015, 16.491]","(15.097, 16.617]","(79.749, 85.996]","(298.274, 317.519]"
"(16.366, 17.824]","(13.539, 15.015]","(21.174, 22.694]","(79.749, 85.996]","(298.274, 317.519]"
"(19.283, 20.741]","(16.491, 17.966]","(5.982, 7.501]","(79.749, 85.996]","(259.785, 279.03]"
"(13.449, 14.907]","(15.015, 16.491]","(7.501, 9.02]","(73.502, 79.749]","(240.541, 259.785]"
"(17.824, 19.283]","(17.966, 19.442]","(10.54, 12.059]","(92.243, 98.49]","(317.519, 336.763]"
"(23.658, 25.116]","(20.918, 22.393]","(7.501, 9.02]","(117.231, 123.478]","(375.252, 394.496]"
"(13.449, 14.907]","(9.087, 10.588]","(21.174, 22.694]","(54.655, 61.008]","(240.541, 259.785]"
"(17.824, 19.283]","(20.918, 22.393]","(13.578, 15.097]","(98.49, 104.737]","(336.763, 356.007]"
"(26.575, 28.033]","(26.82, 28.296]","(12.059, 13.578]","(129.725, 135.973]","(432.985, 452.229]"
"(16.366, 17.824]","(17.966, 19.442]","(15.097, 16.617]","(92.243, 98.49]","(336.763, 356.007]"
"(16.366, 17.824]","(16.491, 17.966]","(13.578, 15.097]","(79.749, 85.996]","(279.03, 298.274]"
"(20.741, 22.199]","(17.966, 19.442]","(13.578, 15.097]","(85.996, 92.243]","(298.274, 317.519]"
"(19.283, 20.741]","(15.015, 16.491]","(24.213, 25.732]","(79.749, 85.996]","(317.519, 336.763]"
