A,B,C,D,E
"(20.084, 20.439]","(20.736, 21.045]","(15.934, 16.397]","(96.507, 97.876]","(334.674, 339.566]"
"(20.838, 21.158]","(20.39, 20.736]","(15.934, 16.397]","(100.555, 101.67]","(351.139, 355.117]"
"(18.108, 18.462]","(14.481, 15.543]","(12.57, 12.968]","(79.126, 82.304]","(279.269, 290.783]"
"(18.902, 19.223]","(21.87, 22.507]","(12.071, 12.57]","(112.254, 114.497]","(369.922, 375.5]"
"(14.319, 15.204]","(12.873, 14.481]","(11.436, 12.071]","(54.760000000000005, 72.255]","(202.051, 263.19]"
"(7.614, 12.845]","(19.079, 19.533]","(14.666, 14.985]","(72.255, 79.126]","(263.19, 279.269]"
"(21.158, 21.606]","(22.507, 22.934]","(7.733, 8.926]","(114.497, 117.822]","(369.922, 375.5]"
"(16.06, 16.52]","(9.112, 12.873]","(18.908, 19.598]","(54.760000000000005, 72.255]","(202.051, 263.19]"
"(21.158, 21.606]","(20.736, 21.045]","(13.911, 14.296]","(106.853, 108.183]","(365.088, 369.922]"
"(23.395, 23.963]","(21.484, 21.87]","(2.942, 7.733]","(110.325, 112.254]","(355.117, 359.28]"
"(19.652, 20.084]","(21.484, 21.87]","(17.341, 17.879]","(101.67, 103.02]","(359.28, 365.088]"
"(20.838, 21.158]","(16.293, 16.838]","(14.666, 14.985]","(87.582, 89.863]","(305.93, 312.181]"
"(12.845, 14.319]","(14.481, 15.543]","(13.311, 13.911]","(79.126, 82.304]","(279.269, 290.783]"
"(22.702, 23.395]","(21.045, 21.484]","(7.733, 8.926]","(103.02, 104.846]","(343.053, 347.371]"
"(12.845, 14.319]","(21.87, 22.507]","(16.397, 16.867]","(89.863, 92.25]","(318.423, 324.15]"
"(17.685, 18.108]","(25.821, 27.029]","(8.926, 9.994]","(110.325, 112.254]","(359.28, 365.088]"
"(15.204, 16.06]","(14.481, 15.543]","(16.397, 16.867]","(54.760000000000005, 72.255]","(263.19, 279.269]"
"(20.084, 20.439]","(18.753, 19.079]","(12.968, 13.311]","(97.876, 99.304]","(343.053, 347.371]"
"(19.223, 19.652]","(19.952, 20.39]","(13.911, 14.296]","(95.411, 96.507]","(324.15, 329.382]"
"(12.845, 14.319]","(17.444, 17.986]","(7.733, 8.926]","(79.126, 82.304]","(263.19, 279.269]"
"(17.197, 17.685]","(24.381, 24.884]","(10.841, 11.436]","(112.254, 114.497]","(375.5, 383.594]"
"(14.319, 15.204]","(21.484, 21.87]","(16.397, 16.867]","(87.582, 89.863]","(305.93, 312.181]"
"(17.197, 17.685]","(12.873, 14.481]","(9.994, 10.841]","(54.760000000000005, 72.255]","(202.051, 263.19]"
"(21.158, 21.606]","(20.736, 21.045]","(12.071, 12.57]","(108.183, 110.325]","(369.922, 375.5]"
"(12.845, 14.319]","(18.378, 18.753]","(11.436, 12.071]","(79.126, 82.304]","(279.269, 290.783]"
"(26.515, 32.408]","(14.481, 15.543]","(15.439, 15.934]","(92.25, 93.915]","(324.15, 329.382]"
"(17.685, 18.108]","(14.481, 15.543]","(16.397, 16.867]","(79.126, 82.304]","(290.783, 299.161]"
"(22.178, 22.702]","(17.986, 18.378]","(18.908, 19.598]","(97.876, 99.304]","(347.371, 351.139]"
"(26.515, 32.408]","(18.753, 19.079]","(19.598, 20.261]","(117.822, 121.027]","(409.187, 429.861]"
"(12.845, 14.319]","(12.873, 14.481]","(8.926, 9.994]","(54.760000000000005, 72.255]","(202.051, 263.19]"
"(17.685, 18.108]","(21.484, 21.87]","(16.397, 16.867]","(93.915, 95.411]","(329.382, 334.674]"
"(18.462, 18.902]","(21.87, 22.507]","(13.311, 13.911]","(103.02, 104.846]","(351.139, 355.117]"
"(16.06, 16.52]","(24.884, 25.821]","(12.071, 12.57]","(104.846, 106.853]","(359.28, 365.088]"
"(23.963, 24.728]","(27.029, 34.199]","(15.934, 16.397]","(126.394, 160.961]","(429.861, 529.207]"
"(19.223, 19.652]","(16.838, 17.444]","(16.397, 16.867]","(97.876, 99.304]","(334.674, 339.566]"
