A,B,C,D,E
"(20.012, 22.078]","(19.565, 21.656]","(15.857, 18.009]","(90.161, 99.011]","(311.104, 338.367]"
"(20.012, 22.078]","(19.565, 21.656]","(15.857, 18.009]","(99.011, 107.861]","(338.367, 365.63]"
"(17.946, 20.012]","(13.294, 15.384]","(11.552, 13.705]","(72.461, 81.311]","(256.578, 283.841]"
"(17.946, 20.012]","(21.656, 23.746]","(11.552, 13.705]","(107.861, 116.711]","(365.63, 392.893]"
"(13.814, 15.88]","(13.294, 15.384]","(11.552, 13.705]","(63.611, 72.461]","(229.315, 256.578]"
"(7.591, 9.681]","(17.475, 19.565]","(13.705, 15.857]","(72.461, 81.311]","(256.578, 283.841]"
"(20.012, 22.078]","(21.656, 23.746]","(7.248, 9.4]","(107.861, 116.711]","(365.63, 392.893]"
"(15.88, 17.946]","(9.087, 11.203]","(18.009, 20.161]","(54.655, 63.611]","(229.315, 256.578]"
"(20.012, 22.078]","(19.565, 21.656]","(13.705, 15.857]","(99.011, 107.861]","(338.367, 365.63]"
"(22.078, 24.144]","(19.565, 21.656]","(5.096, 7.248]","(107.861, 116.711]","(338.367, 365.63]"
"(17.946, 20.012]","(19.565, 21.656]","(15.857, 18.009]","(99.011, 107.861]","(338.367, 365.63]"
"(20.012, 22.078]","(15.384, 17.475]","(13.705, 15.857]","(81.311, 90.161]","(311.104, 338.367]"
"(13.814, 15.88]","(13.294, 15.384]","(11.552, 13.705]","(72.461, 81.311]","(256.578, 283.841]"
"(22.078, 24.144]","(19.565, 21.656]","(7.248, 9.4]","(99.011, 107.861]","(338.367, 365.63]"
"(11.747, 13.814]","(21.656, 23.746]","(15.857, 18.009]","(90.161, 99.011]","(311.104, 338.367]"
"(17.946, 20.012]","(25.837, 27.927]","(9.4, 11.552]","(107.861, 116.711]","(338.367, 365.63]"
"(15.88, 17.946]","(13.294, 15.384]","(15.857, 18.009]","(63.611, 72.461]","(256.578, 283.841]"
"(20.012, 22.078]","(17.475, 19.565]","(11.552, 13.705]","(99.011, 107.861]","(338.367, 365.63]"
"(17.946, 20.012]","(19.565, 21.656]","(13.705, 15.857]","(90.161, 99.011]","(311.104, 338.367]"
"(11.747, 13.814]","(15.384, 17.475]","(7.248, 9.4]","(81.311, 90.161]","(256.578, 283.841]"
"(15.88, 17.946]","(23.746, 25.837]","(9.4, 11.552]","(107.861, 116.711]","(365.63, 392.893]"
"(13.814, 15.88]","(19.565, 21.656]","(15.857, 18.009]","(81.311, 90.161]","(283.841, 311.104]"
"(15.88, 17.946]","(13.294, 15.384]","(9.4, 11.552]","(63.611, 72.461]","(229.315, 256.578]"
"(20.012, 22.078]","(19.565, 21.656]","(11.552, 13.705]","(107.861, 116.711]","(365.63, 392.893]"
"(13.814, 15.88]","(17.475, 19.565]","(9.4, 11.552]","(72.461, 81.311]","(256.578, 283.841]"
"(26.21, 28.276]","(13.294, 15.384]","(15.857, 18.009]","(90.161, 99.011]","(311.104, 338.367]"
"(17.946, 20.012]","(13.294, 15.384]","(15.857, 18.009]","(81.311, 90.161]","(283.841, 311.104]"
"(22.078, 24.144]","(17.475, 19.565]","(18.009, 20.161]","(90.161, 99.011]","(338.367, 365.63]"
"(28.276, 30.342]","(17.475, 19.565]","(18.009, 20.161]","(116.711, 125.561]","(392.893, 420.155]"
"(11.747, 13.814]","(13.294, 15.384]","(7.248, 9.4]","(63.611, 72.461]","(229.315, 256.578]"
"(17.946, 20.012]","(19.565, 21.656]","(15.857, 18.009]","(90.161, 99.011]","(311.104, 338.367]"
"(17.946, 20.012]","(21.656, 23.746]","(11.552, 13.705]","(99.011, 107.861]","(338.367, 365.63]"
"(15.88, 17.946]","(23.746, 25.837]","(11.552, 13.705]","(99.011, 107.861]","(338.367, 365.63]"
"(24.144, 26.21]","(30.018, 32.108]","(15.857, 18.009]","(134.411, 143.261]","(447.418, 474.681]"
"(17.946, 20.012]","(15.384, 17.475]","(15.857, 18.009]","(90.161, 99.011]","(338.367, 365.63]"
"(24.144, 26.21]","(30.018, 32.108]","(7.248, 9.4]","(134.411, 143.261]","(420.155, 447.418]"
"(15.88, 17.946]","(19.565, 21.656]","(5.096, 7.248]","(90.161, 99.011]","(283.841, 311.104]"
"(20.012, 22.078]","(23.746, 25.837]","(20.161, 22.314]","(107.861, 116.711]","(392.893, 420.155]"
"(17.946, 20.012]","(17.475, 19.565]","(13.705, 15.857]","(81.311, 90.161]","(283.841, 311.104]"
"(17.946, 20.012]","(19.565, 21.656]","(15.857, 18.009]","(90.161, 99.011]","(338.367, 365.63]"
"(20.012, 22.078]","(19.565, 21.656]","(15.857, 18.009]","(99.011, 107.861]","(338.367, 365.63]"
"(22.078, 24.144]","(17.475, 19.565]","(13.705, 15.857]","(90.161, 99.011]","(311.104, 338.367]"
"(15.88, 17.946]","(21.656, 23.746]","(13.705, 15.857]","(90.161, 99.011]","(338.367, 365.63]"
"(15.88, 17.946]","(15.384, 17.475]","(15.857, 18.009]","(81.311, 90.161]","(283.841, 311.104]"
"(15.88, 17.946]","(13.294, 15.384]","(20.161, 22.314]","(72.461, 81.311]","(283.841, 311.104]"
"(17.946, 20.012]","(15.384, 17.475]","(5.096, 7.248]","(72.461, 81.311]","(256.578, 283.841]"
"(13.814, 15.88]","(13.294, 15.384]","(7.248, 9.4]","(72.461, 81.311]","(229.315, 256.578]"
"(17.946, 20.012]","(17.475, 19.565]","(9.4, 11.552]","(90.161, 99.011]","(311.104, 338.367]"
"(24.144, 26.21]","(21.656, 23.746]","(7.248, 9.4]","(116.711, 125.561]","(365.63, 392.893]"
"(13.814, 15.88]","(9.087, 11.203]","(20.161, 22.314]","(54.655, 63.611]","(229.315, 256.578]"
"(17.946, 20.012]","(19.565, 21.656]","(13.705, 15.857]","(99.011, 107.861]","(338.367, 365.63]"
"(26.21, 28.276]","(25.837, 27.927]","(11.552, 13.705]","(134.411, 143.261]","(420.155, 447.418]"
"(15.88, 17.946]","(17.475, 19.565]","(13.705, 15.857]","(90.161, 99.011]","(338.367, 365.63]"
"(15.88, 17.946]","(15.384, 17.475]","(13.705, 15.857]","(81.311, 90.161]","(283.841, 311.104]"
"(20.012, 22.078]","(17.475, 19.565]","(13.705, 15.857]","(81.311, 90.161]","(283.841, 311.104]"
"(17.946, 20.012]","(15.384, 17.475]","(24.466, 26.618]","(81.311, 90.161]","(311.104, 338.367]"
"(22.078, 24.144]","(21.656, 23.746]","(20.161, 22.314]","(107.861, 116.711]","(392.893, 420.155]"
"(11.747, 13.814]","(23.746, 25.837]","(15.857, 18.009]","(99.011, 107.861]","(365.63, 392.893]"
"(20.012, 22.078]","(23.746, 25.837]","(11.552, 13.705]","(107.861, 116.711]","(365.63, 392.893]"
"(20.012, 22.078]","(19.565, 21.656]","(13.705, 15.857]","(99.011, 107.861]","(338.367, 365.63]"
"(17.946, 20.012]","(21.656, 23.746]","(7.248, 9.4]","(99.011, 107.861]","(338.367, 365.63]"
"(15.88, 17.946]","(19.565, 21.656]","(13.705, 15.857]","(99.011, 107.861]","(338.367, 365.63]"
"(20.012, 22.078]","(15.384, 17.475]","(13.705, 15.857]","(90.161, 99.011]","(311.104, 338.367]"
"(24.144, 26.21]","(21.656, 23.746]","(15.857, 18.009]","(107.861, 116.711]","(365.63, 392.893]"
"(20.012, 22.078]","(15.384, 17.475]","(13.705, 15.857]","(81.311, 90.161]","(283.841, 311.104]"
"(20.012, 22.078]","(25.837, 27.927]","(15.857, 18.009]","(107.861, 116.711]","(392.893, 420.155]"
"(20.012, 22.078]","(27.927, 30.018]","(13.705, 15.857]","(125.561, 134.411]","(420.155, 447.418]"
"(17.946, 20.012]","(21.656, 23.746]","(13.705, 15.857]","(99.011, 107.861]","(338.367, 365.63]"
"(15.88, 17.946]","(17.475, 19.565]","(11.552, 13.705]","(81.311, 90.161]","(256.578, 283.841]"
"(20.012, 22.078]","(19.565, 21.656]","(15.857, 18.009]","(99.011, 107.861]","(338.367, 365.63]"
"(24.144, 26.21]","(17.475, 19.565]","(15.857, 18.009]","(99.011, 107.861]","(338.367, 365.63]"
"(22.078, 24.144]","(15.384, 17.475]","(15.857, 18.009]","(90.161, 99.011]","(338.367, 365.63]"
"(17.946, 20.012]","(13.294, 15.384]","(11.552, 13.705]","(72.461, 81.311]","(256.578, 283.841]"
"(24.144, 26.21]","(17.475, 19.565]","(11.552, 13.705]","(99.011, 107.861]","(338.367, 365.63]"
