A,B,C,D,E
"(19.896, 20.526]","(13.807, 17.597]","(17.23, 20.67]","(74.185, 91.742]","(319.594, 328.478]"
"(19.896, 20.526]","(21.203, 22.367]","(17.23, 20.67]","(108.774, 118.305]","(373.143, 402.742]"
"(18.742, 19.385]","(21.203, 22.367]","(13.79, 14.381]","(99.618, 101.936]","(336.721, 342.774]"
"(19.385, 19.896]","(18.625, 19.239]","(9.864, 12.951]","(94.925, 97.342]","(319.594, 328.478]"
"(14.592, 17.786]","(17.597, 18.625]","(15.597, 16.272]","(74.185, 91.742]","(272.819, 319.594]"
"(14.592, 17.786]","(18.625, 19.239]","(15.597, 16.272]","(74.185, 91.742]","(272.819, 319.594]"
"(20.526, 21.356]","(19.939, 20.523]","(14.381, 14.934]","(101.936, 104.713]","(350.23, 359.136]"
"(17.786, 18.742]","(19.239, 19.939]","(9.864, 12.951]","(97.342, 99.618]","(328.478, 336.721]"
"(20.526, 21.356]","(19.939, 20.523]","(9.864, 12.951]","(97.342, 99.618]","(328.478, 336.721]"
"(21.356, 22.269]","(20.523, 21.203]","(14.381, 14.934]","(104.713, 108.774]","(359.136, 373.143]"
"(19.896, 20.526]","(19.939, 20.523]","(14.934, 15.597]","(101.936, 104.713]","(350.23, 359.136]"
"(19.896, 20.526]","(18.625, 19.239]","(14.934, 15.597]","(99.618, 101.936]","(350.23, 359.136]"
"(14.592, 17.786]","(18.625, 19.239]","(16.272, 17.23]","(74.185, 91.742]","(272.819, 319.594]"
"(21.356, 22.269]","(19.239, 19.939]","(15.597, 16.272]","(99.618, 101.936]","(350.23, 359.136]"
"(14.592, 17.786]","(19.939, 20.523]","(12.951, 13.79]","(91.742, 94.925]","(319.594, 328.478]"
"(18.742, 19.385]","(19.239, 19.939]","(14.934, 15.597]","(94.925, 97.342]","(328.478, 336.721]"
"(17.786, 18.742]","(21.203, 22.367]","(12.951, 13.79]","(97.342, 99.618]","(328.478, 336.721]"
"(19.896, 20.526]","(22.367, 25.423]","(17.23, 20.67]","(104.713, 108.774]","(373.143, 402.742]"
"(19.385, 19.896]","(20.523, 21.203]","(14.934, 15.597]","(99.618, 101.936]","(342.774, 350.23]"
"(14.592, 17.786]","(21.203, 22.367]","(14.934, 15.597]","(101.936, 104.713]","(359.136, 373.143]"
"(18.742, 19.385]","(21.203, 22.367]","(9.864, 12.951]","(99.618, 101.936]","(336.721, 342.774]"
"(14.592, 17.786]","(13.807, 17.597]","(15.597, 16.272]","(74.185, 91.742]","(272.819, 319.594]"
"(18.742, 19.385]","(17.597, 18.625]","(9.864, 12.951]","(91.742, 94.925]","(272.819, 319.594]"
"(20.526, 21.356]","(17.597, 18.625]","(14.381, 14.934]","(74.185, 91.742]","(319.594, 328.478]"
"(14.592, 17.786]","(22.367, 25.423]","(16.272, 17.23]","(104.713, 108.774]","(359.136, 373.143]"
"(22.269, 26.204]","(21.203, 22.367]","(9.864, 12.951]","(108.774, 118.305]","(359.136, 373.143]"
"(18.742, 19.385]","(17.597, 18.625]","(14.934, 15.597]","(74.185, 91.742]","(272.819, 319.594]"
"(20.526, 21.356]","(17.597, 18.625]","(15.597, 16.272]","(97.342, 99.618]","(342.774, 350.23]"
"(22.269, 26.204]","(13.807, 17.597]","(15.597, 16.272]","(91.742, 94.925]","(328.478, 336.721]"
"(14.592, 17.786]","(13.807, 17.597]","(12.951, 13.79]","(74.185, 91.742]","(272.819, 319.594]"
"(18.742, 19.385]","(22.367, 25.423]","(9.864, 12.951]","(108.774, 118.305]","(359.136, 373.143]"
"(19.385, 19.896]","(20.523, 21.203]","(15.597, 16.272]","(101.936, 104.713]","(359.136, 373.143]"
"(17.786, 18.742]","(22.367, 25.423]","(15.597, 16.272]","(104.713, 108.774]","(373.143, 402.742]"
"(21.356, 22.269]","(17.597, 18.625]","(17.23, 20.67]","(97.342, 99.618]","(342.774, 350.23]"
"(19.385, 19.896]","(20.523, 21.203]","(9.864, 12.951]","(101.936, 104.713]","(336.721, 342.774]"
"(22.269, 26.204]","(18.625, 19.239]","(14.381, 14.934]","(99.618, 101.936]","(342.774, 350.23]"
"(18.742, 19.385]","(19.239, 19.939]","(14.934, 15.597]","(91.742, 94.925]","(319.594, 328.478]"
"(20.526, 21.356]","(17.597, 18.625]","(12.951, 13.79]","(94.925, 97.342]","(319.594, 328.478]"
"(18.742, 19.385]","(13.807, 17.597]","(17.23, 20.67]","(74.185, 91.742]","(272.819, 319.594]"
"(18.742, 19.385]","(19.939, 20.523]","(15.597, 16.272]","(97.342, 99.618]","(336.721, 342.774]"
"(19.896, 20.526]","(13.807, 17.597]","(9.864, 12.951]","(91.742, 94.925]","(272.819, 319.594]"
"(20.526, 21.356]","(21.203, 22.367]","(14.934, 15.597]","(104.713, 108.774]","(359.136, 373.143]"
"(17.786, 18.742]","(19.239, 19.939]","(13.79, 14.381]","(91.742, 94.925]","(319.594, 328.478]"
"(17.786, 18.742]","(17.597, 18.625]","(9.864, 12.951]","(74.185, 91.742]","(272.819, 319.594]"
"(17.786, 18.742]","(18.625, 19.239]","(9.864, 12.951]","(74.185, 91.742]","(272.819, 319.594]"
"(19.385, 19.896]","(21.203, 22.367]","(13.79, 14.381]","(104.713, 108.774]","(350.23, 359.136]"
"(14.592, 17.786]","(20.523, 21.203]","(14.381, 14.934]","(97.342, 99.618]","(336.721, 342.774]"
"(19.385, 19.896]","(13.807, 17.597]","(9.864, 12.951]","(74.185, 91.742]","(272.819, 319.594]"
"(21.356, 22.269]","(21.203, 22.367]","(15.597, 16.272]","(108.774, 118.305]","(373.143, 402.742]"
"(14.592, 17.786]","(19.939, 20.523]","(15.597, 16.272]","(97.342, 99.618]","(336.721, 342.774]"
"(19.385, 19.896]","(22.367, 25.423]","(17.23, 20.67]","(108.774, 118.305]","(373.143, 402.742]"
"(22.269, 26.204]","(17.597, 18.625]","(17.23, 20.67]","(99.618, 101.936]","(359.136, 373.143]"
"(18.742, 19.385]","(21.203, 22.367]","(12.951, 13.79]","(101.936, 104.713]","(350.23, 359.136]"
"(17.786, 18.742]","(19.239, 19.939]","(17.23, 20.67]","(97.342, 99.618]","(350.23, 359.136]"
"(20.526, 21.356]","(17.597, 18.625]","(14.934, 15.597]","(94.925, 97.342]","(328.478, 336.721]"
"(19.896, 20.526]","(19.239, 19.939]","(17.23, 20.67]","(97.342, 99.618]","(342.774, 350.23]"
"(21.356, 22.269]","(18.625, 19.239]","(13.79, 14.381]","(97.342, 99.618]","(328.478, 336.721]"
"(14.592, 17.786]","(19.939, 20.523]","(14.381, 14.934]","(74.185, 91.742]","(272.819, 319.594]"
"(19.896, 20.526]","(13.807, 17.597]","(14.934, 15.597]","(74.185, 91.742]","(272.819, 319.594]"
"(19.896, 20.526]","(21.203, 22.367]","(13.79, 14.381]","(104.713, 108.774]","(350.23, 359.136]"
"(19.385, 19.896]","(18.625, 19.239]","(16.272, 17.23]","(91.742, 94.925]","(319.594, 328.478]"
"(17.786, 18.742]","(21.203, 22.367]","(12.951, 13.79]","(101.936, 104.713]","(350.23, 359.136]"
"(19.896, 20.526]","(17.597, 18.625]","(9.864, 12.951]","(94.925, 97.342]","(319.594, 328.478]"
"(22.269, 26.204]","(22.367, 25.423]","(12.951, 13.79]","(108.774, 118.305]","(373.143, 402.742]"
"(19.896, 20.526]","(17.597, 18.625]","(9.864, 12.951]","(91.742, 94.925]","(319.594, 328.478]"
"(19.896, 20.526]","(19.939, 20.523]","(13.79, 14.381]","(101.936, 104.713]","(350.23, 359.136]"
"(20.526, 21.356]","(13.807, 17.597]","(15.597, 16.272]","(91.742, 94.925]","(328.478, 336.721]"
"(19.385, 19.896]","(18.625, 19.239]","(9.864, 12.951]","(91.742, 94.925]","(272.819, 319.594]"
"(17.786, 18.742]","(19.939, 20.523]","(15.597, 16.272]","(99.618, 101.936]","(342.774, 350.23]"
