A,B,C,D,E
"(19.431, 20.398]","(16.711, 17.679]","(17.068, 17.969]","(88.892, 92.569]","(316.127, 326.954]"
"(20.398, 21.366]","(21.551, 22.519]","(17.068, 17.969]","(107.275, 110.952]","(370.261, 381.088]"
"(18.463, 19.431]","(20.583, 21.551]","(14.367, 15.267]","(99.922, 103.599]","(337.781, 348.608]"
"(19.431, 20.398]","(18.647, 19.615]","(12.566, 13.467]","(92.569, 96.246]","(326.954, 337.781]"
"(16.528, 17.496]","(17.679, 18.647]","(16.168, 17.068]","(85.216, 88.892]","(305.3, 316.127]"
"(14.581, 15.56]","(18.647, 19.615]","(15.267, 16.168]","(88.892, 92.569]","(305.3, 316.127]"
"(20.398, 21.366]","(19.615, 20.583]","(14.367, 15.267]","(99.922, 103.599]","(348.608, 359.435]"
"(17.496, 18.463]","(19.615, 20.583]","(12.566, 13.467]","(96.246, 99.922]","(326.954, 337.781]"
"(20.398, 21.366]","(19.615, 20.583]","(9.854, 10.765]","(96.246, 99.922]","(326.954, 337.781]"
"(21.366, 22.334]","(19.615, 20.583]","(14.367, 15.267]","(107.275, 110.952]","(370.261, 381.088]"
"(19.431, 20.398]","(19.615, 20.583]","(14.367, 15.267]","(99.922, 103.599]","(348.608, 359.435]"
"(20.398, 21.366]","(18.647, 19.615]","(15.267, 16.168]","(99.922, 103.599]","(348.608, 359.435]"
"(16.528, 17.496]","(18.647, 19.615]","(16.168, 17.068]","(88.892, 92.569]","(316.127, 326.954]"
"(21.366, 22.334]","(18.647, 19.615]","(16.168, 17.068]","(99.922, 103.599]","(348.608, 359.435]"
"(15.56, 16.528]","(19.615, 20.583]","(12.566, 13.467]","(92.569, 96.246]","(316.127, 326.954]"
"(18.463, 19.431]","(19.615, 20.583]","(14.367, 15.267]","(92.569, 96.246]","(326.954, 337.781]"
"(17.496, 18.463]","(20.583, 21.551]","(13.467, 14.367]","(96.246, 99.922]","(326.954, 337.781]"
"(19.431, 20.398]","(22.519, 23.487]","(17.969, 18.869]","(103.599, 107.275]","(370.261, 381.088]"
"(19.431, 20.398]","(20.583, 21.551]","(15.267, 16.168]","(99.922, 103.599]","(348.608, 359.435]"
"(16.528, 17.496]","(21.551, 22.519]","(14.367, 15.267]","(103.599, 107.275]","(359.435, 370.261]"
"(18.463, 19.431]","(21.551, 22.519]","(11.666, 12.566]","(99.922, 103.599]","(337.781, 348.608]"
"(16.528, 17.496]","(15.744, 16.711]","(15.267, 16.168]","(85.216, 88.892]","(316.127, 326.954]"
"(18.463, 19.431]","(17.679, 18.647]","(11.666, 12.566]","(92.569, 96.246]","(316.127, 326.954]"
"(20.398, 21.366]","(17.679, 18.647]","(14.367, 15.267]","(88.892, 92.569]","(316.127, 326.954]"
"(16.528, 17.496]","(22.519, 23.487]","(16.168, 17.068]","(103.599, 107.275]","(359.435, 370.261]"
"(23.301, 24.269]","(20.583, 21.551]","(9.854, 10.765]","(107.275, 110.952]","(359.435, 370.261]"
