A,B,C,D,E
"(20.012, 21.251]","(20.401, 21.656]","(15.857, 17.148]","(97.241, 102.551]","(332.914, 349.272]"
"(20.012, 21.251]","(20.401, 21.656]","(15.857, 17.148]","(97.241, 102.551]","(349.272, 365.63]"
"(17.532, 18.772]","(14.13, 15.384]","(11.983, 13.274]","(76.001, 81.311]","(267.483, 283.841]"
"(18.772, 20.012]","(21.656, 22.91]","(11.983, 13.274]","(107.861, 113.171]","(365.63, 381.987]"
"(13.814, 15.053]","(12.875, 14.13]","(11.983, 13.274]","(70.691, 76.001]","(251.126, 267.483]"
"(8.855, 10.095]","(19.147, 20.401]","(14.566, 15.857]","(70.691, 76.001]","(251.126, 267.483]"
"(20.012, 21.251]","(21.656, 22.91]","(8.109, 9.4]","(113.171, 118.481]","(365.63, 381.987]"
"(16.293, 17.532]","(10.367, 11.621]","(18.44, 19.731]","(60.071, 65.381]","(234.768, 251.126]"
"(21.251, 22.491]","(20.401, 21.656]","(13.274, 14.566]","(102.551, 107.861]","(349.272, 365.63]"
"(23.731, 24.97]","(20.401, 21.656]","(5.526, 6.817]","(107.861, 113.171]","(349.272, 365.63]"
"(18.772, 20.012]","(20.401, 21.656]","(17.148, 18.44]","(97.241, 102.551]","(349.272, 365.63]"
"(20.012, 21.251]","(16.638, 17.893]","(14.566, 15.857]","(86.621, 91.931]","(300.199, 316.556]"
"(13.814, 15.053]","(14.13, 15.384]","(13.274, 14.566]","(76.001, 81.311]","(267.483, 283.841]"
"(22.491, 23.731]","(20.401, 21.656]","(8.109, 9.4]","(102.551, 107.861]","(332.914, 349.272]"
"(12.574, 13.814]","(21.656, 22.91]","(15.857, 17.148]","(86.621, 91.931]","(316.556, 332.914]"
"(17.532, 18.772]","(26.673, 27.927]","(9.4, 10.691]","(107.861, 113.171]","(349.272, 365.63]"
"(15.053, 16.293]","(14.13, 15.384]","(15.857, 17.148]","(70.691, 76.001]","(251.126, 267.483]"
"(20.012, 21.251]","(17.893, 19.147]","(13.274, 14.566]","(97.241, 102.551]","(332.914, 349.272]"
"(18.772, 20.012]","(19.147, 20.401]","(13.274, 14.566]","(91.931, 97.241]","(316.556, 332.914]"
"(12.574, 13.814]","(16.638, 17.893]","(8.109, 9.4]","(81.311, 86.621]","(267.483, 283.841]"
"(17.532, 18.772]","(24.164, 25.419]","(10.691, 11.983]","(107.861, 113.171]","(365.63, 381.987]"
"(13.814, 15.053]","(20.401, 21.656]","(15.857, 17.148]","(86.621, 91.931]","(300.199, 316.556]"
"(16.293, 17.532]","(12.875, 14.13]","(10.691, 11.983]","(70.691, 76.001]","(234.768, 251.126]"
"(21.251, 22.491]","(20.401, 21.656]","(11.983, 13.274]","(107.861, 113.171]","(365.63, 381.987]"
"(13.814, 15.053]","(17.893, 19.147]","(10.691, 11.983]","(76.001, 81.311]","(267.483, 283.841]"
"(26.21, 27.45]","(14.13, 15.384]","(15.857, 17.148]","(91.931, 97.241]","(316.556, 332.914]"
"(17.532, 18.772]","(14.13, 15.384]","(15.857, 17.148]","(81.311, 86.621]","(283.841, 300.199]"
"(22.491, 23.731]","(17.893, 19.147]","(18.44, 19.731]","(97.241, 102.551]","(332.914, 349.272]"
"(28.689, 29.929]","(17.893, 19.147]","(18.44, 19.731]","(118.481, 123.791]","(398.345, 414.703]"
"(12.574, 13.814]","(14.13, 15.384]","(8.109, 9.4]","(65.381, 70.691]","(218.41, 234.768]"
"(17.532, 18.772]","(20.401, 21.656]","(15.857, 17.148]","(91.931, 97.241]","(316.556, 332.914]"
"(18.772, 20.012]","(21.656, 22.91]","(13.274, 14.566]","(102.551, 107.861]","(349.272, 365.63]"
"(15.053, 16.293]","(25.419, 26.673]","(11.983, 13.274]","(102.551, 107.861]","(349.272, 365.63]"
"(23.731, 24.97]","(30.436, 31.69]","(15.857, 17.148]","(134.411, 139.721]","(463.776, 480.134]"
"(18.772, 20.012]","(16.638, 17.893]","(15.857, 17.148]","(97.241, 102.551]","(332.914, 349.272]"
"(24.97, 26.21]","(30.436, 31.69]","(6.817, 8.109]","(134.411, 139.721]","(431.061, 447.418]"
"(17.532, 18.772]","(20.401, 21.656]","(5.526, 6.817]","(91.931, 97.241]","(300.199, 316.556]"
"(21.251, 22.491]","(24.164, 25.419]","(19.731, 21.022]","(113.171, 118.481]","(398.345, 414.703]"
"(17.532, 18.772]","(17.893, 19.147]","(14.566, 15.857]","(86.621, 91.931]","(300.199, 316.556]"
"(17.532, 18.772]","(19.147, 20.401]","(17.148, 18.44]","(91.931, 97.241]","(332.914, 349.272]"
"(20.012, 21.251]","(20.401, 21.656]","(17.148, 18.44]","(97.241, 102.551]","(349.272, 365.63]"
"(21.251, 22.491]","(17.893, 19.147]","(14.566, 15.857]","(91.931, 97.241]","(316.556, 332.914]"
"(16.293, 17.532]","(21.656, 22.91]","(14.566, 15.857]","(91.931, 97.241]","(332.914, 349.272]"
"(16.293, 17.532]","(15.384, 16.638]","(15.857, 17.148]","(81.311, 86.621]","(300.199, 316.556]"
"(16.293, 17.532]","(14.13, 15.384]","(21.022, 22.314]","(76.001, 81.311]","(300.199, 316.556]"
"(18.772, 20.012]","(15.384, 16.638]","(5.526, 6.817]","(76.001, 81.311]","(251.126, 267.483]"
"(13.814, 15.053]","(14.13, 15.384]","(8.109, 9.4]","(70.691, 76.001]","(234.768, 251.126]"
"(18.772, 20.012]","(17.893, 19.147]","(10.691, 11.983]","(91.931, 97.241]","(316.556, 332.914]"
"(23.731, 24.97]","(21.656, 22.91]","(8.109, 9.4]","(118.481, 123.791]","(381.987, 398.345]"
"(13.814, 15.053]","(9.087, 10.367]","(21.022, 22.314]","(54.655, 60.071]","(234.768, 251.126]"
"(18.772, 20.012]","(20.401, 21.656]","(13.274, 14.566]","(102.551, 107.861]","(349.272, 365.63]"
"(26.21, 27.45]","(26.673, 27.927]","(11.983, 13.274]","(134.411, 139.721]","(431.061, 447.418]"
"(17.532, 18.772]","(19.147, 20.401]","(14.566, 15.857]","(97.241, 102.551]","(332.914, 349.272]"
"(16.293, 17.532]","(16.638, 17.893]","(14.566, 15.857]","(81.311, 86.621]","(283.841, 300.199]"
"(20.012, 21.251]","(17.893, 19.147]","(14.566, 15.857]","(86.621, 91.931]","(300.199, 316.556]"
"(18.772, 20.012]","(15.384, 16.638]","(24.896, 26.188]","(81.311, 86.621]","(316.556, 332.914]"
"(22.491, 23.731]","(22.91, 24.164]","(21.022, 22.314]","(113.171, 118.481]","(398.345, 414.703]"
"(12.574, 13.814]","(24.164, 25.419]","(17.148, 18.44]","(102.551, 107.861]","(365.63, 381.987]"
"(20.012, 21.251]","(25.419, 26.673]","(11.983, 13.274]","(107.861, 113.171]","(365.63, 381.987]"
"(20.012, 21.251]","(20.401, 21.656]","(13.274, 14.566]","(102.551, 107.861]","(349.272, 365.63]"
"(18.772, 20.012]","(21.656, 22.91]","(8.109, 9.4]","(102.551, 107.861]","(332.914, 349.272]"
"(16.293, 17.532]","(20.401, 21.656]","(13.274, 14.566]","(97.241, 102.551]","(349.272, 365.63]"
"(20.012, 21.251]","(16.638, 17.893]","(13.274, 14.566]","(91.931, 97.241]","(316.556, 332.914]"
"(23.731, 24.97]","(21.656, 22.91]","(17.148, 18.44]","(107.861, 113.171]","(381.987, 398.345]"
"(20.012, 21.251]","(16.638, 17.893]","(13.274, 14.566]","(86.621, 91.931]","(300.199, 316.556]"
"(20.012, 21.251]","(26.673, 27.927]","(15.857, 17.148]","(113.171, 118.481]","(381.987, 398.345]"
"(21.251, 22.491]","(29.181, 30.436]","(14.566, 15.857]","(123.791, 129.101]","(414.703, 431.061]"
"(18.772, 20.012]","(21.656, 22.91]","(13.274, 14.566]","(102.551, 107.861]","(349.272, 365.63]"
"(16.293, 17.532]","(16.638, 17.893]","(11.983, 13.274]","(81.311, 86.621]","(267.483, 283.841]"
"(21.251, 22.491]","(19.147, 20.401]","(15.857, 17.148]","(97.241, 102.551]","(332.914, 349.272]"
"(24.97, 26.21]","(17.893, 19.147]","(15.857, 17.148]","(97.241, 102.551]","(332.914, 349.272]"
"(22.491, 23.731]","(16.638, 17.893]","(17.148, 18.44]","(91.931, 97.241]","(332.914, 349.272]"
"(18.772, 20.012]","(14.13, 15.384]","(13.274, 14.566]","(76.001, 81.311]","(267.483, 283.841]"
