X,Y
1,"(0.222, 0.625]"
1,"(4.151, 4.543]"
0,"(9.245, 9.637]"
0,"(9.245, 9.637]"
0,"(5.719, 6.11]"
0,"(4.543, 4.935]"
0,"(4.151, 4.543]"
0,"(5.719, 6.11]"
0,"(5.719, 6.11]"
1,"(4.543, 4.935]"
1,"(3.368, 3.76]"
1,"(2.584, 2.976]"
1,"(3.368, 3.76]"
0,"(5.327, 5.719]"
1,"(2.976, 3.368]"
0,"(2.976, 3.368]"
1,"(3.368, 3.76]"
1,"(2.584, 2.976]"
0,"(4.935, 5.327]"
0,"(3.76, 4.151]"
1,"(4.935, 5.327]"
0,"(6.502, 6.894]"
0,"(1.017, 1.409]"
0,"(7.678, 8.069]"
0,"(6.11, 6.502]"
0,"(6.502, 6.894]"
1,"(4.935, 5.327]"
0,"(7.286, 7.678]"
1,"(1.409, 1.801]"
0,"(8.853, 9.245]"
1,"(2.584, 2.976]"
0,"(5.327, 5.719]"
1,"(5.327, 5.719]"
0,"(2.584, 2.976]"
1,"(6.502, 6.894]"
0,"(4.543, 4.935]"
0,"(4.935, 5.327]"
1,"(8.853, 9.245]"
0,"(2.584, 2.976]"
0,"(2.192, 2.584]"
1,"(4.543, 4.935]"
0,"(3.76, 4.151]"
1,"(1.801, 2.192]"
0,"(5.327, 5.719]"
0,"(6.502, 6.894]"
1,"(3.368, 3.76]"
1,"(4.935, 5.327]"
0,"(2.976, 3.368]"
1,"(6.502, 6.894]"
0,"(2.192, 2.584]"
0,"(6.11, 6.502]"
0,"(9.245, 9.637]"
1,"(2.584, 2.976]"
1,"(5.719, 6.11]"
0,"(3.76, 4.151]"
0,"(2.976, 3.368]"
1,"(0.222, 0.625]"
1,"(2.584, 2.976]"
0,"(9.245, 9.637]"
0,"(6.502, 6.894]"
0,"(7.286, 7.678]"
0,"(11.595, 11.987]"
0,"(6.11, 6.502]"
1,"(3.368, 3.76]"
1,"(4.151, 4.543]"
0,"(7.678, 8.069]"
0,"(5.719, 6.11]"
0,"(6.502, 6.894]"
0,"(5.327, 5.719]"
0,"(5.719, 6.11]"
0,"(8.853, 9.245]"
1,"(2.976, 3.368]"
1,"(4.543, 4.935]"
0,"(5.327, 5.719]"
0,"(6.11, 6.502]"
1,"(2.192, 2.584]"
1,"(4.151, 4.543]"
1,"(3.76, 4.151]"
0,"(7.678, 8.069]"
0,"(5.327, 5.719]"
0,"(8.069, 8.461]"
0,"(8.461, 8.853]"
1,"(4.543, 4.935]"
1,"(4.151, 4.543]"
1,"(4.151, 4.543]"
1,"(5.327, 5.719]"
1,"(3.76, 4.151]"
1,"(6.11, 6.502]"
0,"(8.069, 8.461]"
1,"(4.151, 4.543]"
1,"(2.976, 3.368]"
0,"(8.461, 8.853]"
1,"(1.801, 2.192]"
1,"(2.584, 2.976]"
0,"(3.368, 3.76]"
1,"(2.584, 2.976]"
1,"(6.11, 6.502]"
0,"(6.894, 7.286]"
1,"(4.151, 4.543]"
1,"(4.935, 5.327]"
