X,Y
1,"(0.222, 1.703]"
1,"(3.172, 4.641]"
0,"(9.049, 10.518]"
0,"(9.049, 10.518]"
0,"(4.641, 6.11]"
0,"(4.641, 6.11]"
0,"(3.172, 4.641]"
0,"(4.641, 6.11]"
0,"(4.641, 6.11]"
1,"(4.641, 6.11]"
1,"(3.172, 4.641]"
1,"(1.703, 3.172]"
1,"(3.172, 4.641]"
0,"(4.641, 6.11]"
1,"(1.703, 3.172]"
0,"(1.703, 3.172]"
1,"(3.172, 4.641]"
1,"(1.703, 3.172]"
0,"(4.641, 6.11]"
0,"(3.172, 4.641]"
1,"(4.641, 6.11]"
0,"(6.11, 7.58]"
0,"(0.222, 1.703]"
0,"(7.58, 9.049]"
0,"(6.11, 7.58]"
0,"(6.11, 7.58]"
1,"(4.641, 6.11]"
0,"(6.11, 7.58]"
1,"(0.222, 1.703]"
0,"(7.58, 9.049]"
1,"(1.703, 3.172]"
0,"(4.641, 6.11]"
1,"(4.641, 6.11]"
0,"(1.703, 3.172]"
1,"(6.11, 7.58]"
0,"(4.641, 6.11]"
0,"(4.641, 6.11]"
1,"(7.58, 9.049]"
0,"(1.703, 3.172]"
0,"(1.703, 3.172]"
1,"(4.641, 6.11]"
0,"(3.172, 4.641]"
1,"(1.703, 3.172]"
0,"(4.641, 6.11]"
0,"(6.11, 7.58]"
1,"(3.172, 4.641]"
1,"(4.641, 6.11]"
0,"(3.172, 4.641]"
1,"(6.11, 7.58]"
0,"(1.703, 3.172]"
0,"(6.11, 7.58]"
0,"(9.049, 10.518]"
1,"(1.703, 3.172]"
1,"(4.641, 6.11]"
0,"(3.172, 4.641]"
0,"(3.172, 4.641]"
1,"(0.222, 1.703]"
1,"(1.703, 3.172]"
0,"(9.049, 10.518]"
0,"(6.11, 7.58]"
0,"(6.11, 7.58]"
0,"(10.518, 11.987]"
0,"(6.11, 7.58]"
1,"(3.172, 4.641]"
1,"(3.172, 4.641]"
0,"(7.58, 9.049]"
0,"(4.641, 6.11]"
0,"(6.11, 7.58]"
0,"(4.641, 6.11]"
0,"(4.641, 6.11]"
0,"(7.58, 9.049]"
1,"(1.703, 3.172]"
1,"(3.172, 4.641]"
0,"(4.641, 6.11]"
0,"(6.11, 7.58]"
1,"(1.703, 3.172]"
1,"(3.172, 4.641]"
1,"(3.172, 4.641]"
0,"(7.58, 9.049]"
0,"(4.641, 6.11]"
0,"(7.58, 9.049]"
0,"(7.58, 9.049]"
1,"(4.641, 6.11]"
1,"(3.172, 4.641]"
1,"(3.172, 4.641]"
1,"(4.641, 6.11]"
1,"(3.172, 4.641]"
1,"(6.11, 7.58]"
0,"(7.58, 9.049]"
1,"(3.172, 4.641]"
1,"(3.172, 4.641]"
0,"(7.58, 9.049]"
1,"(1.703, 3.172]"
1,"(1.703, 3.172]"
0,"(3.172, 4.641]"
1,"(1.703, 3.172]"
1,"(6.11, 7.58]"
0,"(6.11, 7.58]"
1,"(3.172, 4.641]"
1,"(4.641, 6.11]"
