X,Y
1,"(0.232, 2.065]"
1,"(4.426, 4.688]"
0,"(9.264, 11.987]"
0,"(9.264, 11.987]"
0,"(5.827, 5.985]"
0,"(4.688, 4.842]"
0,"(4.274, 4.426]"
0,"(5.827, 5.985]"
0,"(5.827, 5.985]"
1,"(4.842, 5.144]"
1,"(3.603, 3.92]"
1,"(2.388, 2.817]"
1,"(3.399, 3.603]"
0,"(5.377, 5.588]"
1,"(2.95, 3.109]"
0,"(3.109, 3.399]"
1,"(3.399, 3.603]"
1,"(2.817, 2.95]"
0,"(5.144, 5.377]"
0,"(3.92, 4.274]"
1,"(5.144, 5.377]"
0,"(6.617, 6.761]"
0,"(0.232, 2.065]"
0,"(7.407, 7.978]"
0,"(5.985, 6.302]"
0,"(6.761, 7.407]"
1,"(5.144, 5.377]"
0,"(7.407, 7.978]"
1,"(0.232, 2.065]"
0,"(8.847, 9.264]"
1,"(2.388, 2.817]"
0,"(5.144, 5.377]"
1,"(5.377, 5.588]"
0,"(2.388, 2.817]"
1,"(6.761, 7.407]"
0,"(4.688, 4.842]"
0,"(4.842, 5.144]"
1,"(8.847, 9.264]"
0,"(2.817, 2.95]"
0,"(2.388, 2.817]"
1,"(4.688, 4.842]"
0,"(3.92, 4.274]"
1,"(2.065, 2.388]"
0,"(5.588, 5.827]"
0,"(6.302, 6.617]"
1,"(3.399, 3.603]"
1,"(4.842, 5.144]"
0,"(3.109, 3.399]"
1,"(6.617, 6.761]"
0,"(2.065, 2.388]"
0,"(5.985, 6.302]"
0,"(9.264, 11.987]"
1,"(2.817, 2.95]"
1,"(5.827, 5.985]"
0,"(3.603, 3.92]"
0,"(3.109, 3.399]"
1,"(0.232, 2.065]"
1,"(2.95, 3.109]"
0,"(8.847, 9.264]"
0,"(6.617, 6.761]"
0,"(6.761, 7.407]"
0,"(9.264, 11.987]"
0,"(6.302, 6.617]"
1,"(3.399, 3.603]"
1,"(4.426, 4.688]"
0,"(7.407, 7.978]"
0,"(5.985, 6.302]"
0,"(6.617, 6.761]"
0,"(5.377, 5.588]"
0,"(5.588, 5.827]"
0,"(8.847, 9.264]"
1,"(2.95, 3.109]"
1,"(4.426, 4.688]"
0,"(5.588, 5.827]"
0,"(6.302, 6.617]"
1,"(2.065, 2.388]"
1,"(4.274, 4.426]"
1,"(3.92, 4.274]"
0,"(7.407, 7.978]"
0,"(5.377, 5.588]"
0,"(7.978, 8.847]"
0,"(7.978, 8.847]"
1,"(4.688, 4.842]"
1,"(4.274, 4.426]"
1,"(4.426, 4.688]"
1,"(5.588, 5.827]"
1,"(3.603, 3.92]"
1,"(6.302, 6.617]"
0,"(7.978, 8.847]"
1,"(3.92, 4.274]"
1,"(3.109, 3.399]"
0,"(7.978, 8.847]"
1,"(2.065, 2.388]"
1,"(2.817, 2.95]"
0,"(3.603, 3.92]"
1,"(2.95, 3.109]"
1,"(5.985, 6.302]"
0,"(6.761, 7.407]"
1,"(4.274, 4.426]"
1,"(4.842, 5.144]"
