A,B,C,D,E
"(19.928, 20.694]","(19.582, 20.085]","(10.136, 11.264]","(108.176, 110.998]","(356.089, 363.251]"
"(21.399, 21.97]","(17.005, 17.622]","(20.218, 21.003]","(99.803, 103.077]","(363.251, 371.127]"
"(17.232, 18.068]","(22.986, 23.779]","(4.53, 6.496]","(108.176, 110.998]","(347.312, 356.089]"
"(18.068, 18.61]","(15.54, 16.481]","(23.652, 25.219]","(103.077, 105.546]","(381.398, 389.424]"
"(10.376, 11.714]","(22.295, 22.986]","(22.782, 23.652]","(83.185, 85.73]","(320.569, 328.459]"
"(-1.674, 8.21]","(22.986, 23.779]","(15.085, 15.965]","(64.083, 69.645]","(228.604, 247.001]"
"(21.97, 22.657]","(16.481, 17.005]","(21.003, 22.782]","(83.185, 85.73]","(311.01, 320.569]"
"(13.207, 13.928]","(21.502, 22.295]","(10.136, 11.264]","(85.73, 88.53]","(294.857, 302.47]"
"(22.657, 23.637]","(28.108, 29.579]","(26.95, 39.848]","(126.441, 130.712]","(455.674, 484.36]"
"(25.975, 26.851]","(24.632, 25.412]","(10.136, 11.264]","(130.712, 136.054]","(428.647, 441.847]"
"(19.256, 19.928]","(13.607, 14.636]","(23.652, 25.219]","(80.545, 83.185]","(320.569, 328.459]"
"(21.399, 21.97]","(19.582, 20.085]","(20.218, 21.003]","(88.53, 91.468]","(328.459, 339.949]"
"(8.21, 10.376]","(32.339, 39.845]","(21.003, 22.782]","(117.373, 121.394]","(428.647, 441.847]"
"(24.773, 25.975]","(23.779, 24.632]","(8.864, 10.136]","(126.441, 130.712]","(401.684, 413.791]"
"(-1.674, 8.21]","(22.986, 23.779]","(22.782, 23.652]","(85.73, 88.53]","(328.459, 339.949]"
"(16.496, 17.232]","(13.607, 14.636]","(17.662, 18.294]","(76.821, 80.545]","(294.857, 302.47]"
"(11.714, 13.207]","(25.412, 26.808]","(16.974, 17.662]","(117.373, 121.394]","(413.791, 428.647]"
"(19.928, 20.694]","(9.98, 11.786]","(15.965, 16.529]","(69.645, 73.429]","(264.328, 273.487]"
"(18.61, 19.256]","(17.005, 17.622]","(15.965, 16.529]","(76.821, 80.545]","(294.857, 302.47]"
"(8.21, 10.376]","(13.607, 14.636]","(16.529, 16.974]","(64.083, 69.645]","(247.001, 264.328]"
"(15.17, 15.891]","(6.663, 9.98]","(13.651, 14.416]","(64.083, 69.645]","(228.604, 247.001]"
