A,B,C,D,E
"(19.634, 20.921]","(19.77, 21.075]","(9.431, 11.392]","(108.309, 114.567]","(357.881, 371.557]"
"(20.921, 21.987]","(16.543, 17.575]","(20.747, 23.184]","(98.81, 103.6]","(357.881, 371.557]"
"(17.196, 18.533]","(23.671, 25.053]","(4.268, 7.517]","(108.309, 114.567]","(342.517, 357.881]"
"(18.533, 19.634]","(15.005, 16.543]","(23.184, 25.554]","(103.6, 108.309]","(371.557, 388.315]"
"(9.992, 12.789]","(22.345, 23.671]","(23.184, 25.554]","(83.424, 88.256]","(326.464, 342.517]"
"(-1.674, 9.992]","(23.671, 25.053]","(14.237, 15.66]","(61.783, 71.575]","(224.263, 255.713]"
"(21.987, 23.468]","(16.543, 17.575]","(20.747, 23.184]","(83.424, 88.256]","(310.619, 326.464]"
"(12.789, 14.232]","(21.075, 22.345]","(9.431, 11.392]","(83.424, 88.256]","(295.429, 310.619]"
"(21.987, 23.468]","(27.423, 30.025]","(25.554, 39.848]","(120.096, 128.125]","(459.493, 609.839]"
"(25.541, 27.315]","(25.053, 27.423]","(9.431, 11.392]","(128.125, 136.802]","(434.327, 459.493]"
"(19.634, 20.921]","(12.943, 15.005]","(23.184, 25.554]","(78.122, 83.424]","(310.619, 326.464]"
"(20.921, 21.987]","(19.77, 21.075]","(19.359, 20.747]","(88.256, 93.552]","(326.464, 342.517]"
"(-1.674, 9.992]","(30.025, 39.845]","(20.747, 23.184]","(114.567, 120.096]","(410.092, 434.327]"
"(25.541, 27.315]","(23.671, 25.053]","(7.517, 9.431]","(120.096, 128.125]","(388.315, 410.092]"
"(-1.674, 9.992]","(22.345, 23.671]","(20.747, 23.184]","(83.424, 88.256]","(326.464, 342.517]"
"(15.949, 17.196]","(12.943, 15.005]","(17.798, 19.359]","(78.122, 83.424]","(277.569, 295.429]"
"(12.789, 14.232]","(25.053, 27.423]","(16.621, 17.798]","(120.096, 128.125]","(410.092, 434.327]"
"(19.634, 20.921]","(8.97, 12.943]","(15.66, 16.621]","(61.783, 71.575]","(255.713, 277.569]"
"(18.533, 19.634]","(16.543, 17.575]","(15.66, 16.621]","(78.122, 83.424]","(295.429, 310.619]"
"(-1.674, 9.992]","(12.943, 15.005]","(15.66, 16.621]","(61.783, 71.575]","(255.713, 277.569]"
"(14.232, 15.949]","(-0.329, 8.97]","(14.237, 15.66]","(61.783, 71.575]","(224.263, 255.713]"
