A,B,C,D,E
"(19.831, 20.603]","(22.271, 23.856]","(12.628, 13.537]","(102.317, 105.638]","(343.581, 352.805]"
"(20.603, 21.399]","(17.426, 18.333]","(15.664, 16.525]","(99.337, 102.317]","(352.805, 362.662]"
"(18.42, 19.188]","(22.271, 23.856]","(18.803, 23.408]","(105.638, 109.824]","(375.508, 387.101]"
"(19.188, 19.831]","(16.037, 17.426]","(12.628, 13.537]","(84.392, 91.279]","(294.148, 314.243]"
"(16.132, 17.324]","(23.856, 28.505]","(6.864999999999999, 11.028]","(114.43, 128.734]","(362.662, 375.508]"
"(10.711, 16.132]","(17.426, 18.333]","(6.864999999999999, 11.028]","(62.502, 84.392]","(216.742, 294.148]"
"(20.603, 21.399]","(19.908, 20.632]","(12.628, 13.537]","(105.638, 109.824]","(362.662, 375.508]"
"(17.324, 18.42]","(11.287, 16.037]","(11.028, 12.628]","(62.502, 84.392]","(216.742, 294.148]"
"(20.603, 21.399]","(18.333, 19.08]","(14.901, 15.664]","(96.677, 99.337]","(336.189, 343.581]"
"(22.562, 23.627]","(19.908, 20.632]","(14.145, 14.901]","(109.824, 114.43]","(375.508, 387.101]"
"(19.831, 20.603]","(21.419, 22.271]","(6.864999999999999, 11.028]","(102.317, 105.638]","(336.189, 343.581]"
"(20.603, 21.399]","(22.271, 23.856]","(13.537, 14.145]","(109.824, 114.43]","(375.508, 387.101]"
"(10.711, 16.132]","(16.037, 17.426]","(16.525, 17.509]","(62.502, 84.392]","(216.742, 294.148]"
"(21.399, 22.562]","(19.908, 20.632]","(14.901, 15.664]","(109.824, 114.43]","(362.662, 375.508]"
"(10.711, 16.132]","(17.426, 18.333]","(17.509, 18.803]","(84.392, 91.279]","(294.148, 314.243]"
"(18.42, 19.188]","(21.419, 22.271]","(15.664, 16.525]","(102.317, 105.638]","(352.805, 362.662]"
"(16.132, 17.324]","(19.908, 20.632]","(16.525, 17.509]","(91.279, 94.159]","(326.889, 336.189]"
"(19.831, 20.603]","(19.08, 19.908]","(13.537, 14.145]","(99.337, 102.317]","(343.581, 352.805]"
"(19.188, 19.831]","(23.856, 28.505]","(14.145, 14.901]","(109.824, 114.43]","(375.508, 387.101]"
"(10.711, 16.132]","(22.271, 23.856]","(6.864999999999999, 11.028]","(96.677, 99.337]","(294.148, 314.243]"
"(17.324, 18.42]","(20.632, 21.419]","(17.509, 18.803]","(99.337, 102.317]","(352.805, 362.662]"
