A,B
"(4.7, 4.942]","(5.149, 5.624]"
"(3.294, 3.81]","(5.149, 5.624]"
"(3.294, 3.81]","(5.149, 5.624]"
"(3.294, 3.81]","(4.727, 5.149]"
"(3.294, 3.81]","(4.727, 5.149]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(5.768, 6.551]","(3.497, 3.689]"
"(5.768, 6.551]","(3.497, 3.689]"
"(4.043, 4.393]","(4.277, 4.727]"
"(3.81, 3.912]","(4.727, 5.149]"
"(5.768, 6.551]","(1.7910000000000001, 2.773]"
"(5.184, 5.416]","(3.497, 3.689]"
"(4.942, 5.184]","(2.773, 3.091]"
"(4.942, 5.184]","(3.296, 3.497]"
"(4.942, 5.184]","(3.296, 3.497]"
"(4.393, 4.7]","(4.727, 5.149]"
"(4.942, 5.184]","(3.296, 3.497]"
"(4.942, 5.184]","(3.296, 3.497]"
"(4.942, 5.184]","(3.912, 4.116]"
"(4.393, 4.7]","(4.277, 4.727]"
"(5.416, 5.768]","(3.091, 3.296]"
"(5.416, 5.768]","(4.116, 4.277]"
"(5.416, 5.768]","(3.296, 3.497]"
"(5.416, 5.768]","(3.091, 3.296]"
"(5.416, 5.768]","(4.277, 4.727]"
"(5.416, 5.768]","(3.091, 3.296]"
"(2.8320000000000003, 3.294]","(5.149, 5.624]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(3.81, 3.912]","(3.296, 3.497]"
"(3.81, 3.912]","(4.116, 4.277]"
"(3.912, 4.043]","(4.277, 4.727]"
"(4.043, 4.393]","(5.149, 5.624]"
"(3.81, 3.912]","(2.773, 3.091]"
"(3.81, 3.912]","(3.296, 3.497]"
"(3.81, 3.912]","(4.116, 4.277]"
"(3.81, 3.912]","(3.091, 3.296]"
"(3.81, 3.912]","(3.497, 3.689]"
"(3.81, 3.912]","(3.497, 3.689]"
"(3.81, 3.912]","(3.912, 4.116]"
"(3.81, 3.912]","(3.912, 4.116]"
"(4.7, 4.942]","(4.116, 4.277]"
"(4.7, 4.942]","(4.116, 4.277]"
"(6.551, 7.313]","(2.773, 3.091]"
"(6.551, 7.313]","(2.773, 3.091]"
"(5.416, 5.768]","(3.497, 3.689]"
"(5.184, 5.416]","(4.116, 4.277]"
"(5.768, 6.551]","(3.091, 3.296]"
"(5.768, 6.551]","(3.091, 3.296]"
"(4.7, 4.942]","(4.727, 5.149]"
"(5.184, 5.416]","(3.497, 3.689]"
"(4.393, 4.7]","(3.091, 3.296]"
"(4.393, 4.7]","(3.912, 4.116]"
"(5.184, 5.416]","(4.116, 4.277]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(6.551, 7.313]","(2.773, 3.091]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(6.551, 7.313]","(2.773, 3.091]"
"(4.7, 4.942]","(3.497, 3.689]"
"(4.043, 4.393]","(4.727, 5.149]"
"(4.043, 4.393]","(4.727, 5.149]"
"(4.043, 4.393]","(5.149, 5.624]"
"(4.393, 4.7]","(2.773, 3.091]"
"(4.393, 4.7]","(3.091, 3.296]"
"(4.393, 4.7]","(3.296, 3.497]"
"(4.393, 4.7]","(3.296, 3.497]"
"(4.043, 4.393]","(4.116, 4.277]"
"(4.043, 4.393]","(4.116, 4.277]"
"(4.942, 5.184]","(2.773, 3.091]"
"(5.416, 5.768]","(3.497, 3.689]"
"(5.416, 5.768]","(3.689, 3.912]"
"(5.416, 5.768]","(3.689, 3.912]"
"(5.416, 5.768]","(3.689, 3.912]"
"(5.416, 5.768]","(3.912, 4.116]"
"(5.416, 5.768]","(3.497, 3.689]"
"(5.184, 5.416]","(4.277, 4.727]"
"(5.768, 6.551]","(1.7910000000000001, 2.773]"
"(5.416, 5.768]","(3.497, 3.689]"
"(5.416, 5.768]","(3.497, 3.689]"
"(5.768, 6.551]","(1.7910000000000001, 2.773]"
"(5.768, 6.551]","(2.773, 3.091]"
"(4.7, 4.942]","(3.296, 3.497]"
"(4.7, 4.942]","(3.497, 3.689]"
"(4.7, 4.942]","(3.497, 3.689]"
"(4.7, 4.942]","(4.727, 5.149]"
"(4.7, 4.942]","(4.116, 4.277]"
"(4.7, 4.942]","(4.727, 5.149]"
"(4.7, 4.942]","(5.149, 5.624]"
"(4.7, 4.942]","(2.773, 3.091]"
"(3.912, 4.043]","(4.727, 5.149]"
"(3.912, 4.043]","(5.149, 5.624]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(2.8320000000000003, 3.294]","(5.149, 5.624]"
"(2.8320000000000003, 3.294]","(5.149, 5.624]"
"(5.768, 6.551]","(1.7910000000000001, 2.773]"
"(5.184, 5.416]","(3.091, 3.296]"
"(4.7, 4.942]","(3.689, 3.912]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(5.768, 6.551]","(1.7910000000000001, 2.773]"
"(5.768, 6.551]","(3.296, 3.497]"
"(5.768, 6.551]","(3.296, 3.497]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(6.551, 7.313]","(2.773, 3.091]"
"(6.551, 7.313]","(2.773, 3.091]"
"(6.551, 7.313]","(3.497, 3.689]"
"(5.184, 5.416]","(3.497, 3.689]"
"(5.184, 5.416]","(3.497, 3.689]"
"(5.184, 5.416]","(3.689, 3.912]"
"(5.184, 5.416]","(4.277, 4.727]"
"(5.184, 5.416]","(4.116, 4.277]"
"(5.184, 5.416]","(3.091, 3.296]"
"(2.8320000000000003, 3.294]","(3.689, 3.912]"
"(2.8320000000000003, 3.294]","(4.116, 4.277]"
"(2.8320000000000003, 3.294]","(4.277, 4.727]"
"(2.8320000000000003, 3.294]","(4.727, 5.149]"
"(6.551, 7.313]","(1.7910000000000001, 2.773]"
"(6.551, 7.313]","(2.773, 3.091]"
"(6.551, 7.313]","(2.773, 3.091]"
"(3.81, 3.912]","(3.091, 3.296]"
"(3.81, 3.912]","(3.689, 3.912]"
"(3.81, 3.912]","(3.912, 4.116]"
"(3.81, 3.912]","(4.116, 4.277]"
"(3.81, 3.912]","(4.277, 4.727]"
"(3.81, 3.912]","(4.727, 5.149]"
"(4.393, 4.7]","(1.7910000000000001, 2.773]"
"(4.393, 4.7]","(3.091, 3.296]"
"(4.393, 4.7]","(3.296, 3.497]"
"(3.81, 3.912]","(3.689, 3.912]"
"(3.81, 3.912]","(3.912, 4.116]"
"(3.81, 3.912]","(4.116, 4.277]"
"(4.942, 5.184]","(3.296, 3.497]"
"(4.7, 4.942]","(3.689, 3.912]"
"(4.7, 4.942]","(3.497, 3.689]"
"(4.393, 4.7]","(4.116, 4.277]"
"(4.393, 4.7]","(3.912, 4.116]"
"(4.393, 4.7]","(3.689, 3.912]"
"(4.043, 4.393]","(4.116, 4.277]"
"(4.043, 4.393]","(4.277, 4.727]"
"(4.043, 4.393]","(4.277, 4.727]"
"(4.043, 4.393]","(4.277, 4.727]"
"(3.81, 3.912]","(4.277, 4.727]"
"(4.043, 4.393]","(4.727, 5.149]"
"(4.043, 4.393]","(4.277, 4.727]"
"(3.294, 3.81]","(5.149, 5.624]"
"(3.294, 3.81]","(5.149, 5.624]"
"(3.294, 3.81]","(5.624, 7.048]"
"(3.294, 3.81]","(5.624, 7.048]"
"(3.81, 3.912]","(5.149, 5.624]"
"(3.294, 3.81]","(5.624, 7.048]"
"(3.294, 3.81]","(5.624, 7.048]"
"(4.7, 4.942]","(1.7910000000000001, 2.773]"
"(4.393, 4.7]","(1.7910000000000001, 2.773]"
"(3.912, 4.043]","(2.773, 3.091]"
"(3.912, 4.043]","(2.773, 3.091]"
"(3.912, 4.043]","(3.091, 3.296]"
"(3.912, 4.043]","(3.497, 3.689]"
"(3.912, 4.043]","(3.689, 3.912]"
"(3.912, 4.043]","(3.689, 3.912]"
"(3.294, 3.81]","(3.912, 4.116]"
"(3.294, 3.81]","(4.727, 5.149]"
"(3.294, 3.81]","(4.277, 4.727]"
"(3.294, 3.81]","(4.727, 5.149]"
"(3.294, 3.81]","(5.149, 5.624]"
"(5.184, 5.416]","(3.091, 3.296]"
"(5.184, 5.416]","(3.296, 3.497]"
"(5.184, 5.416]","(3.689, 3.912]"
"(5.416, 5.768]","(3.091, 3.296]"
"(5.416, 5.768]","(3.689, 3.912]"
"(5.416, 5.768]","(3.689, 3.912]"
"(4.942, 5.184]","(3.296, 3.497]"
"(4.942, 5.184]","(3.296, 3.497]"
"(4.942, 5.184]","(3.497, 3.689]"
"(4.942, 5.184]","(3.912, 4.116]"
"(4.942, 5.184]","(4.277, 4.727]"
"(5.416, 5.768]","(1.7910000000000001, 2.773]"
"(5.416, 5.768]","(1.7910000000000001, 2.773]"
"(4.393, 4.7]","(2.773, 3.091]"
"(4.393, 4.7]","(3.296, 3.497]"
"(4.393, 4.7]","(3.912, 4.116]"
"(3.912, 4.043]","(4.727, 5.149]"
"(4.043, 4.393]","(4.277, 4.727]"
"(4.043, 4.393]","(4.277, 4.727]"
"(4.043, 4.393]","(5.149, 5.624]"
"(2.8320000000000003, 3.294]","(5.149, 5.624]"
"(2.8320000000000003, 3.294]","(5.149, 5.624]"
"(2.8320000000000003, 3.294]","(5.624, 7.048]"
"(4.7, 4.942]","(4.116, 4.277]"
"(3.81, 3.912]","(4.727, 5.149]"
"(3.81, 3.912]","(5.149, 5.624]"
"(3.81, 3.912]","(5.624, 7.048]"
"(3.81, 3.912]","(5.624, 7.048]"
"(3.294, 3.81]","(5.624, 7.048]"
"(3.294, 3.81]","(5.624, 7.048]"
"(5.184, 5.416]","(1.7910000000000001, 2.773]"
"(5.184, 5.416]","(1.7910000000000001, 2.773]"
"(5.184, 5.416]","(2.773, 3.091]"
"(5.184, 5.416]","(2.773, 3.091]"
"(4.7, 4.942]","(3.689, 3.912]"
"(4.393, 4.7]","(3.689, 3.912]"
"(4.7, 4.942]","(3.912, 4.116]"
"(5.768, 6.551]","(4.116, 4.277]"
"(5.768, 6.551]","(3.689, 3.912]"
