X,Y
0,"(2.134, 3.817]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
0,"(18.666, 20.316]"
1,"(23.615, 25.265]"
0,"(17.016, 18.666]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(21.965, 23.615]"
0,"(18.666, 20.316]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(25.265, 26.915]"
1,"(21.965, 23.615]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
0,"(26.915, 28.565]"
1,"(25.265, 26.915]"
0,"(8.767, 10.417]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(21.965, 23.615]"
0,"(33.514, 35.164]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(26.915, 28.565]"
1,"(21.965, 23.615]"
1,"(21.965, 23.615]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
0,"(10.417, 12.066]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
0,"(17.016, 18.666]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
0,"(33.514, 35.164]"
1,"(21.965, 23.615]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
0,"(15.366, 17.016]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
0,"(2.134, 3.817]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(25.265, 26.915]"
1,"(25.265, 26.915]"
1,"(26.915, 28.565]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
0,"(15.366, 17.016]"
0,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
0,"(21.965, 23.615]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(25.265, 26.915]"
0,"(23.615, 25.265]"
1,"(23.615, 25.265]"
0,"(23.615, 25.265]"
1,"(25.265, 26.915]"
0,"(18.666, 20.316]"
1,"(25.265, 26.915]"
1,"(25.265, 26.915]"
0,"(21.965, 23.615]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
1,"(23.615, 25.265]"
0,"(15.366, 17.016]"
0,"(31.864, 33.514]"
1,"(25.265, 26.915]"
1,"(23.615, 25.265]"
1,"(25.265, 26.915]"
