A,B,C,D,E
"(20.009, 21.337]","(22.356, 23.586]","(12.774, 13.956]","(100.349, 105.08]","(331.398, 347.777]"
"(20.009, 21.337]","(17.437, 18.667]","(15.137, 16.319]","(100.349, 105.08]","(347.777, 364.156]"
"(18.681, 20.009]","(22.356, 23.586]","(19.864, 21.045]","(105.08, 109.811]","(364.156, 380.535]"
"(18.681, 20.009]","(16.207, 17.437]","(12.774, 13.956]","(86.157, 90.888]","(298.639, 315.018]"
"(16.024, 17.352]","(26.045, 27.275]","(8.048, 9.229]","(114.541, 119.272]","(364.156, 380.535]"
"(12.04, 13.368]","(17.437, 18.667]","(9.229, 10.411]","(76.696, 81.426]","(249.501, 265.881]"
"(20.009, 21.337]","(19.897, 21.126]","(12.774, 13.956]","(105.08, 109.811]","(364.156, 380.535]"
"(17.352, 18.681]","(14.977, 16.207]","(11.592, 12.774]","(81.426, 86.157]","(282.26, 298.639]"
"(20.009, 21.337]","(17.437, 18.667]","(15.137, 16.319]","(95.619, 100.349]","(331.398, 347.777]"
"(22.665, 23.993]","(19.897, 21.126]","(13.956, 15.137]","(109.811, 114.541]","(364.156, 380.535]"
"(18.681, 20.009]","(21.126, 22.356]","(9.229, 10.411]","(100.349, 105.08]","(331.398, 347.777]"
"(20.009, 21.337]","(22.356, 23.586]","(12.774, 13.956]","(109.811, 114.541]","(380.535, 396.914]"
"(14.696, 16.024]","(16.207, 17.437]","(16.319, 17.5]","(76.696, 81.426]","(282.26, 298.639]"
"(21.337, 22.665]","(19.897, 21.126]","(15.137, 16.319]","(109.811, 114.541]","(364.156, 380.535]"
"(14.696, 16.024]","(17.437, 18.667]","(17.5, 18.682]","(86.157, 90.888]","(298.639, 315.018]"
"(17.352, 18.681]","(21.126, 22.356]","(15.137, 16.319]","(100.349, 105.08]","(347.777, 364.156]"
"(16.024, 17.352]","(19.897, 21.126]","(16.319, 17.5]","(90.888, 95.619]","(315.018, 331.398]"
"(20.009, 21.337]","(18.667, 19.897]","(13.956, 15.137]","(100.349, 105.08]","(347.777, 364.156]"
"(18.681, 20.009]","(24.816, 26.045]","(13.956, 15.137]","(109.811, 114.541]","(380.535, 396.914]"
"(14.696, 16.024]","(22.356, 23.586]","(8.048, 9.229]","(95.619, 100.349]","(298.639, 315.018]"
"(17.352, 18.681]","(19.897, 21.126]","(17.5, 18.682]","(95.619, 100.349]","(347.777, 364.156]"
"(14.696, 16.024]","(18.667, 19.897]","(13.956, 15.137]","(86.157, 90.888]","(298.639, 315.018]"
"(17.352, 18.681]","(16.207, 17.437]","(13.956, 15.137]","(81.426, 86.157]","(282.26, 298.639]"
"(20.009, 21.337]","(21.126, 22.356]","(15.137, 16.319]","(109.811, 114.541]","(380.535, 396.914]"
"(14.696, 16.024]","(14.977, 16.207]","(19.864, 21.045]","(71.965, 76.696]","(282.26, 298.639]"
"(23.993, 25.322]","(21.126, 22.356]","(13.956, 15.137]","(114.541, 119.272]","(380.535, 396.914]"
"(17.352, 18.681]","(24.816, 26.045]","(12.774, 13.956]","(114.541, 119.272]","(380.535, 396.914]"
"(21.337, 22.665]","(16.207, 17.437]","(17.5, 18.682]","(95.619, 100.349]","(331.398, 347.777]"
"(26.65, 27.978]","(23.586, 24.816]","(17.5, 18.682]","(124.003, 128.734]","(429.673, 446.052]"
"(14.696, 16.024]","(17.437, 18.667]","(16.319, 17.5]","(81.426, 86.157]","(298.639, 315.018]"
"(17.352, 18.681]","(19.897, 21.126]","(18.682, 19.864]","(105.08, 109.811]","(364.156, 380.535]"
"(18.681, 20.009]","(18.667, 19.897]","(12.774, 13.956]","(95.619, 100.349]","(331.398, 347.777]"
"(16.024, 17.352]","(16.207, 17.437]","(12.774, 13.956]","(81.426, 86.157]","(282.26, 298.639]"
"(22.665, 23.993]","(21.126, 22.356]","(13.956, 15.137]","(114.541, 119.272]","(380.535, 396.914]"
"(18.681, 20.009]","(16.207, 17.437]","(17.5, 18.682]","(81.426, 86.157]","(298.639, 315.018]"
"(22.665, 23.993]","(21.126, 22.356]","(10.411, 11.592]","(114.541, 119.272]","(364.156, 380.535]"
"(17.352, 18.681]","(18.667, 19.897]","(17.5, 18.682]","(90.888, 95.619]","(331.398, 347.777]"
"(20.009, 21.337]","(16.207, 17.437]","(21.045, 22.227]","(86.157, 90.888]","(331.398, 347.777]"
"(17.352, 18.681]","(18.667, 19.897]","(18.682, 19.864]","(90.888, 95.619]","(315.018, 331.398]"
"(18.681, 20.009]","(19.897, 21.126]","(13.956, 15.137]","(95.619, 100.349]","(331.398, 347.777]"
"(20.009, 21.337]","(22.356, 23.586]","(12.774, 13.956]","(109.811, 114.541]","(364.156, 380.535]"
"(21.337, 22.665]","(17.437, 18.667]","(15.137, 16.319]","(95.619, 100.349]","(331.398, 347.777]"
"(17.352, 18.681]","(22.356, 23.586]","(18.682, 19.864]","(100.349, 105.08]","(347.777, 364.156]"
"(17.352, 18.681]","(14.977, 16.207]","(17.5, 18.682]","(81.426, 86.157]","(298.639, 315.018]"
"(17.352, 18.681]","(17.437, 18.667]","(15.137, 16.319]","(90.888, 95.619]","(315.018, 331.398]"
"(18.681, 20.009]","(11.271, 12.518]","(18.682, 19.864]","(71.965, 76.696]","(282.26, 298.639]"
"(14.696, 16.024]","(22.356, 23.586]","(12.774, 13.956]","(95.619, 100.349]","(331.398, 347.777]"
"(18.681, 20.009]","(13.748, 14.977]","(13.956, 15.137]","(76.696, 81.426]","(265.881, 282.26]"
"(22.665, 23.993]","(17.437, 18.667]","(13.956, 15.137]","(95.619, 100.349]","(331.398, 347.777]"
"(14.696, 16.024]","(18.667, 19.897]","(12.774, 13.956]","(90.888, 95.619]","(298.639, 315.018]"
"(18.681, 20.009]","(22.356, 23.586]","(15.137, 16.319]","(105.08, 109.811]","(364.156, 380.535]"
"(23.993, 25.322]","(19.897, 21.126]","(12.774, 13.956]","(109.811, 114.541]","(364.156, 380.535]"
"(17.352, 18.681]","(21.126, 22.356]","(12.774, 13.956]","(100.349, 105.08]","(347.777, 364.156]"
"(16.024, 17.352]","(18.667, 19.897]","(17.5, 18.682]","(86.157, 90.888]","(315.018, 331.398]"
"(20.009, 21.337]","(17.437, 18.667]","(16.319, 17.5]","(95.619, 100.349]","(331.398, 347.777]"
"(18.681, 20.009]","(22.356, 23.586]","(13.956, 15.137]","(105.08, 109.811]","(364.156, 380.535]"
"(21.337, 22.665]","(23.586, 24.816]","(13.956, 15.137]","(114.541, 119.272]","(380.535, 396.914]"
"(14.696, 16.024]","(19.897, 21.126]","(11.592, 12.774]","(86.157, 90.888]","(298.639, 315.018]"
"(20.009, 21.337]","(19.897, 21.126]","(11.592, 12.774]","(100.349, 105.08]","(347.777, 364.156]"
"(20.009, 21.337]","(19.897, 21.126]","(12.774, 13.956]","(95.619, 100.349]","(315.018, 331.398]"
"(18.681, 20.009]","(17.437, 18.667]","(6.85, 8.048]","(90.888, 95.619]","(298.639, 315.018]"
"(17.352, 18.681]","(21.126, 22.356]","(16.319, 17.5]","(100.349, 105.08]","(347.777, 364.156]"
"(20.009, 21.337]","(24.816, 26.045]","(18.682, 19.864]","(109.811, 114.541]","(396.914, 413.294]"
"(22.665, 23.993]","(17.437, 18.667]","(16.319, 17.5]","(100.349, 105.08]","(347.777, 364.156]"
"(20.009, 21.337]","(18.667, 19.897]","(16.319, 17.5]","(100.349, 105.08]","(347.777, 364.156]"
"(20.009, 21.337]","(19.897, 21.126]","(16.319, 17.5]","(95.619, 100.349]","(331.398, 347.777]"
"(20.009, 21.337]","(17.437, 18.667]","(16.319, 17.5]","(90.888, 95.619]","(315.018, 331.398]"
"(18.681, 20.009]","(23.586, 24.816]","(12.774, 13.956]","(109.811, 114.541]","(364.156, 380.535]"
"(17.352, 18.681]","(17.437, 18.667]","(16.319, 17.5]","(81.426, 86.157]","(298.639, 315.018]"
"(20.009, 21.337]","(19.897, 21.126]","(9.229, 10.411]","(100.349, 105.08]","(331.398, 347.777]"
"(23.993, 25.322]","(18.667, 19.897]","(15.137, 16.319]","(109.811, 114.541]","(364.156, 380.535]"
"(21.337, 22.665]","(19.897, 21.126]","(12.774, 13.956]","(105.08, 109.811]","(347.777, 364.156]"
"(18.681, 20.009]","(18.667, 19.897]","(12.774, 13.956]","(95.619, 100.349]","(331.398, 347.777]"
"(22.665, 23.993]","(23.586, 24.816]","(15.137, 16.319]","(114.541, 119.272]","(396.914, 413.294]"
"(22.665, 23.993]","(21.126, 22.356]","(13.956, 15.137]","(105.08, 109.811]","(347.777, 364.156]"
"(22.665, 23.993]","(23.586, 24.816]","(8.048, 9.229]","(114.541, 119.272]","(380.535, 396.914]"
"(13.368, 14.696]","(23.586, 24.816]","(19.864, 21.045]","(100.349, 105.08]","(364.156, 380.535]"
