A,B
"(446.0, 540.0]","(61.075, 82.6]"
"(446.0, 540.0]","(61.075, 82.6]"
"(321.3, 350.0]","(38.35, 41.37]"
"(321.3, 350.0]","(38.35, 41.37]"
"(192.375, 213.8]","(41.37, 46.135]"
"(248.525, 272.9]","(46.135, 52.825]"
"(350.0, 386.0]","(41.37, 46.135]"
"(350.0, 386.0]","(34.445, 38.35]"
"(248.525, 272.9]","(41.37, 46.135]"
"(446.0, 540.0]","(38.35, 41.37]"
"(192.375, 213.8]","(34.445, 38.35]"
"(192.375, 213.8]","(26.97, 31.615]"
"(386.0, 446.0]","(41.37, 46.135]"
"(167.0, 192.375]","(41.37, 46.135]"
"(297.2, 321.3]","(46.135, 52.825]"
"(350.0, 386.0]","(52.825, 61.075]"
"(101.999, 151.0]","(38.35, 41.37]"
"(321.3, 350.0]","(52.825, 61.075]"
"(350.0, 386.0]","(38.35, 41.37]"
"(446.0, 540.0]","(41.37, 46.135]"
"(386.0, 446.0]","(41.37, 46.135]"
"(101.999, 151.0]","(26.97, 31.615]"
"(101.999, 151.0]","(2.329, 13.272]"
"(101.999, 151.0]","(41.37, 46.135]"
"(350.0, 386.0]","(46.135, 52.825]"
"(350.0, 386.0]","(52.825, 61.075]"
"(350.0, 386.0]","(38.35, 41.37]"
"(321.3, 350.0]","(46.135, 52.825]"
"(386.0, 446.0]","(34.445, 38.35]"
"(446.0, 540.0]","(38.35, 41.37]"
"(297.2, 321.3]","(52.825, 61.075]"
"(248.525, 272.9]","(52.825, 61.075]"
"(192.375, 213.8]","(41.37, 46.135]"
"(446.0, 540.0]","(41.37, 46.135]"
"(167.0, 192.375]","(52.825, 61.075]"
"(213.8, 248.525]","(38.35, 41.37]"
"(213.8, 248.525]","(26.97, 31.615]"
"(321.3, 350.0]","(34.445, 38.35]"
"(446.0, 540.0]","(41.37, 46.135]"
"(213.8, 248.525]","(34.445, 38.35]"
"(321.3, 350.0]","(46.135, 52.825]"
"(386.0, 446.0]","(41.37, 46.135]"
"(213.8, 248.525]","(38.35, 41.37]"
"(350.0, 386.0]","(52.825, 61.075]"
"(386.0, 446.0]","(41.37, 46.135]"
"(386.0, 446.0]","(34.445, 38.35]"
"(321.3, 350.0]","(13.272, 18.08]"
"(350.0, 386.0]","(38.35, 41.37]"
"(213.8, 248.525]","(23.71, 26.97]"
"(350.0, 386.0]","(31.615, 34.445]"
"(321.3, 350.0]","(38.35, 41.37]"
"(167.0, 192.375]","(46.135, 52.825]"
"(213.8, 248.525]","(31.615, 34.445]"
"(297.2, 321.3]","(46.135, 52.825]"
"(101.999, 151.0]","(13.272, 18.08]"
"(192.375, 213.8]","(13.272, 18.08]"
"(446.0, 540.0]","(41.37, 46.135]"
"(192.375, 213.8]","(2.329, 13.272]"
"(297.2, 321.3]","(46.135, 52.825]"
"(321.3, 350.0]","(31.615, 34.445]"
"(297.2, 321.3]","(52.825, 61.075]"
"(248.525, 272.9]","(46.135, 52.825]"
"(297.2, 321.3]","(2.329, 13.272]"
"(167.0, 192.375]","(46.135, 52.825]"
"(248.525, 272.9]","(46.135, 52.825]"
"(321.3, 350.0]","(52.825, 61.075]"
"(101.999, 151.0]","(41.37, 46.135]"
"(321.3, 350.0]","(26.97, 31.615]"
"(167.0, 192.375]","(38.35, 41.37]"
"(446.0, 540.0]","(61.075, 82.6]"
"(350.0, 386.0]","(31.615, 34.445]"
"(297.2, 321.3]","(26.97, 31.615]"
"(386.0, 446.0]","(31.615, 34.445]"
"(386.0, 446.0]","(34.445, 38.35]"
"(350.0, 386.0]","(26.97, 31.615]"
"(446.0, 540.0]","(34.445, 38.35]"
"(446.0, 540.0]","(38.35, 41.37]"
"(386.0, 446.0]","(31.615, 34.445]"
"(386.0, 446.0]","(26.97, 31.615]"
"(446.0, 540.0]","(38.35, 41.37]"
"(386.0, 446.0]","(31.615, 34.445]"
"(297.2, 321.3]","(23.71, 26.97]"
"(386.0, 446.0]","(38.35, 41.37]"
"(350.0, 386.0]","(34.445, 38.35]"
"(321.3, 350.0]","(26.97, 31.615]"
"(350.0, 386.0]","(26.97, 31.615]"
"(350.0, 386.0]","(34.445, 38.35]"
"(272.9, 297.2]","(23.71, 26.97]"
"(350.0, 386.0]","(34.445, 38.35]"
"(386.0, 446.0]","(38.35, 41.37]"
"(386.0, 446.0]","(38.35, 41.37]"
"(350.0, 386.0]","(34.445, 38.35]"
"(321.3, 350.0]","(23.71, 26.97]"
"(350.0, 386.0]","(46.135, 52.825]"
"(297.2, 321.3]","(41.37, 46.135]"
"(386.0, 446.0]","(46.135, 52.825]"
"(386.0, 446.0]","(46.135, 52.825]"
"(350.0, 386.0]","(41.37, 46.135]"
"(446.0, 540.0]","(52.825, 61.075]"
"(446.0, 540.0]","(52.825, 61.075]"
"(386.0, 446.0]","(46.135, 52.825]"
"(386.0, 446.0]","(34.445, 38.35]"
"(446.0, 540.0]","(46.135, 52.825]"
"(386.0, 446.0]","(46.135, 52.825]"
"(297.2, 321.3]","(31.615, 34.445]"
"(386.0, 446.0]","(52.825, 61.075]"
"(350.0, 386.0]","(52.825, 61.075]"
"(321.3, 350.0]","(46.135, 52.825]"
"(350.0, 386.0]","(46.135, 52.825]"
"(350.0, 386.0]","(52.825, 61.075]"
"(272.9, 297.2]","(34.445, 38.35]"
"(350.0, 386.0]","(52.825, 61.075]"
"(386.0, 446.0]","(52.825, 61.075]"
"(386.0, 446.0]","(52.825, 61.075]"
"(350.0, 386.0]","(18.08, 23.71]"
"(321.3, 350.0]","(34.445, 38.35]"
"(350.0, 386.0]","(61.075, 82.6]"
"(297.2, 321.3]","(52.825, 61.075]"
"(386.0, 446.0]","(52.825, 61.075]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(52.825, 61.075]"
"(446.0, 540.0]","(61.075, 82.6]"
"(446.0, 540.0]","(61.075, 82.6]"
"(386.0, 446.0]","(52.825, 61.075]"
"(386.0, 446.0]","(46.135, 52.825]"
"(446.0, 540.0]","(52.825, 61.075]"
"(386.0, 446.0]","(52.825, 61.075]"
"(297.2, 321.3]","(52.825, 61.075]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(321.3, 350.0]","(61.075, 82.6]"
"(350.0, 386.0]","(46.135, 52.825]"
"(350.0, 386.0]","(61.075, 82.6]"
"(272.9, 297.2]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(321.3, 350.0]","(46.135, 52.825]"
"(350.0, 386.0]","(61.075, 82.6]"
"(297.2, 321.3]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(52.825, 61.075]"
"(446.0, 540.0]","(61.075, 82.6]"
"(446.0, 540.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(386.0, 446.0]","(52.825, 61.075]"
"(446.0, 540.0]","(52.825, 61.075]"
"(386.0, 446.0]","(61.075, 82.6]"
"(297.2, 321.3]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(321.3, 350.0]","(61.075, 82.6]"
"(350.0, 386.0]","(52.825, 61.075]"
"(350.0, 386.0]","(61.075, 82.6]"
"(272.9, 297.2]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(321.3, 350.0]","(52.825, 61.075]"
"(350.0, 386.0]","(61.075, 82.6]"
"(297.2, 321.3]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(446.0, 540.0]","(61.075, 82.6]"
"(446.0, 540.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(386.0, 446.0]","(52.825, 61.075]"
"(446.0, 540.0]","(52.825, 61.075]"
"(386.0, 446.0]","(61.075, 82.6]"
"(297.2, 321.3]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(350.0, 386.0]","(52.825, 61.075]"
"(350.0, 386.0]","(61.075, 82.6]"
"(272.9, 297.2]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(386.0, 446.0]","(61.075, 82.6]"
"(350.0, 386.0]","(61.075, 82.6]"
"(321.3, 350.0]","(61.075, 82.6]"
"(213.8, 248.525]","(2.329, 13.272]"
"(213.8, 248.525]","(23.71, 26.97]"
"(213.8, 248.525]","(23.71, 26.97]"
"(213.8, 248.525]","(26.97, 31.615]"
"(213.8, 248.525]","(38.35, 41.37]"
"(213.8, 248.525]","(2.329, 13.272]"
"(213.8, 248.525]","(18.08, 23.71]"
"(213.8, 248.525]","(18.08, 23.71]"
"(213.8, 248.525]","(26.97, 31.615]"
"(213.8, 248.525]","(34.445, 38.35]"
"(192.375, 213.8]","(2.329, 13.272]"
"(192.375, 213.8]","(23.71, 26.97]"
"(192.375, 213.8]","(23.71, 26.97]"
"(192.375, 213.8]","(31.615, 34.445]"
"(192.375, 213.8]","(34.445, 38.35]"
"(167.0, 192.375]","(13.272, 18.08]"
"(167.0, 192.375]","(18.08, 23.71]"
"(167.0, 192.375]","(23.71, 26.97]"
"(167.0, 192.375]","(34.445, 38.35]"
"(167.0, 192.375]","(38.35, 41.37]"
"(192.375, 213.8]","(2.329, 13.272]"
"(192.375, 213.8]","(18.08, 23.71]"
