A,B,C,D,E
"(19.838, 20.397]","(20.979, 21.56]","(13.454, 14.034]","(101.04, 102.966]","(347.422, 353.258]"
"(20.397, 20.956]","(20.979, 21.56]","(12.292, 12.873]","(101.04, 102.966]","(335.751, 341.587]"
"(18.72, 19.279]","(23.301, 23.882]","(13.454, 14.034]","(110.668, 112.593]","(370.765, 376.601]"
"(19.279, 19.838]","(22.14, 22.721]","(15.196, 15.777]","(104.891, 106.817]","(364.929, 370.765]"
"(17.042, 17.601]","(19.818, 20.398]","(14.615, 15.196]","(93.339, 95.264]","(324.08, 329.915]"
"(14.795, 15.365]","(16.335, 16.915]","(15.196, 15.777]","(81.786, 83.711]","(289.065, 294.901]"
"(20.397, 20.956]","(19.237, 19.818]","(15.196, 15.777]","(97.19, 99.115]","(341.587, 347.422]"
"(18.161, 18.72]","(19.237, 19.818]","(15.196, 15.777]","(93.339, 95.264]","(324.08, 329.915]"
"(20.397, 20.956]","(19.818, 20.398]","(14.034, 14.615]","(102.966, 104.891]","(347.422, 353.258]"
"(21.515, 22.074]","(22.721, 23.301]","(13.454, 14.034]","(106.817, 108.742]","(359.094, 364.929]"
"(19.838, 20.397]","(18.076, 18.657]","(14.034, 14.615]","(93.339, 95.264]","(324.08, 329.915]"
"(20.397, 20.956]","(21.56, 22.14]","(15.196, 15.777]","(106.817, 108.742]","(370.765, 376.601]"
"(17.042, 17.601]","(23.882, 24.462]","(14.615, 15.196]","(104.891, 106.817]","(359.094, 364.929]"
"(21.515, 22.074]","(18.657, 19.237]","(15.777, 16.357]","(99.115, 101.04]","(347.422, 353.258]"
"(16.483, 17.042]","(18.657, 19.237]","(18.1, 18.681]","(91.413, 93.339]","(324.08, 329.915]"
"(18.72, 19.279]","(21.56, 22.14]","(15.777, 16.357]","(101.04, 102.966]","(353.258, 359.094]"
"(17.601, 18.161]","(22.14, 22.721]","(16.357, 16.938]","(104.891, 106.817]","(364.929, 370.765]"
"(19.838, 20.397]","(19.237, 19.818]","(16.938, 17.519]","(97.19, 99.115]","(341.587, 347.422]"
"(19.279, 19.838]","(19.818, 20.398]","(11.131, 11.711]","(95.264, 97.19]","(324.08, 329.915]"
"(16.483, 17.042]","(16.915, 17.496]","(12.873, 13.454]","(83.711, 85.637]","(283.113, 289.065]"
"(18.72, 19.279]","(20.979, 21.56]","(12.873, 13.454]","(104.891, 106.817]","(353.258, 359.094]"
"(17.042, 17.601]","(18.657, 19.237]","(17.519, 18.1]","(89.488, 91.413]","(324.08, 329.915]"
"(18.72, 19.279]","(19.818, 20.398]","(15.777, 16.357]","(101.04, 102.966]","(353.258, 359.094]"
"(20.397, 20.956]","(19.237, 19.818]","(12.292, 12.873]","(99.115, 101.04]","(335.751, 341.587]"
"(16.483, 17.042]","(21.56, 22.14]","(12.292, 12.873]","(97.19, 99.115]","(329.915, 335.751]"
"(23.192, 23.751]","(18.657, 19.237]","(10.55, 11.131]","(102.966, 104.891]","(341.587, 347.422]"
"(18.72, 19.279]","(18.076, 18.657]","(11.131, 11.711]","(89.488, 91.413]","(306.572, 312.408]"
"(20.956, 21.515]","(19.818, 20.398]","(18.681, 19.261]","(101.04, 102.966]","(364.929, 370.765]"
"(24.31, 24.869]","(22.14, 22.721]","(15.777, 16.357]","(114.519, 116.444]","(388.272, 394.108]"
"(16.483, 17.042]","(19.237, 19.818]","(17.519, 18.1]","(91.413, 93.339]","(329.915, 335.751]"
"(18.72, 19.279]","(23.301, 23.882]","(12.873, 13.454]","(110.668, 112.593]","(370.765, 376.601]"
"(19.279, 19.838]","(20.979, 21.56]","(15.196, 15.777]","(99.115, 101.04]","(341.587, 347.422]"
"(17.601, 18.161]","(19.237, 19.818]","(14.034, 14.615]","(95.264, 97.19]","(329.915, 335.751]"
"(22.074, 22.633]","(19.818, 20.398]","(14.615, 15.196]","(104.891, 106.817]","(359.094, 364.929]"
"(19.279, 19.838]","(20.979, 21.56]","(12.873, 13.454]","(102.966, 104.891]","(347.422, 353.258]"
"(22.074, 22.633]","(22.14, 22.721]","(8.796, 9.388]","(110.668, 112.593]","(359.094, 364.929]"
"(18.72, 19.279]","(23.882, 24.462]","(15.196, 15.777]","(106.817, 108.742]","(364.929, 370.765]"
"(20.397, 20.956]","(22.14, 22.721]","(12.292, 12.873]","(106.817, 108.742]","(353.258, 359.094]"
"(18.72, 19.279]","(21.56, 22.14]","(16.938, 17.519]","(104.891, 106.817]","(359.094, 364.929]"
"(18.72, 19.279]","(21.56, 22.14]","(14.034, 14.615]","(104.891, 106.817]","(353.258, 359.094]"
"(20.397, 20.956]","(22.14, 22.721]","(12.292, 12.873]","(106.817, 108.742]","(359.094, 364.929]"
"(20.956, 21.515]","(16.915, 17.496]","(13.454, 14.034]","(91.413, 93.339]","(312.408, 318.244]"
"(18.161, 18.72]","(21.56, 22.14]","(16.357, 16.938]","(99.115, 101.04]","(353.258, 359.094]"
"(18.161, 18.72]","(19.818, 20.398]","(15.777, 16.357]","(93.339, 95.264]","(329.915, 335.751]"
"(18.161, 18.72]","(22.14, 22.721]","(10.55, 11.131]","(102.966, 104.891]","(347.422, 353.258]"
"(19.279, 19.838]","(22.721, 23.301]","(16.938, 17.519]","(106.817, 108.742]","(382.437, 388.272]"
