A,B
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(235.881, 241.797]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(247.413, 253.374]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
"(241.452, 247.413]","(241.797, 247.713]"
