A,B
"(244.432, 251.387]","(244.755, 251.657]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(237.853, 244.755]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(237.478, 244.432]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
"(244.432, 251.387]","(244.755, 251.657]"
