A,B
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(232.332, 240.614]"
"(240.26, 248.605]","(232.332, 240.614]"
"(240.26, 248.605]","(232.332, 240.614]"
"(240.26, 248.605]","(232.332, 240.614]"
"(240.26, 248.605]","(232.332, 240.614]"
"(240.26, 248.605]","(232.332, 240.614]"
"(240.26, 248.605]","(232.332, 240.614]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
"(240.26, 248.605]","(240.614, 248.896]"
