A,B
"(246.903, 255.271]","(239.97, 246.78]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(239.97, 246.78]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(246.903, 255.271]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(246.78, 255.42]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(224.049, 239.97]"
"(223.569, 239.541]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(239.97, 246.78]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
"(239.541, 246.903]","(224.049, 239.97]"
