A,B
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(223.967, 240.614]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
"(240.26, 256.95]","(240.614, 257.178]"
