A,B
"(243.274, 253.2]","(243.22, 253.588]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(224.049, 243.22]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(223.569, 243.274]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
"(243.274, 253.2]","(243.22, 253.588]"
