A,B
"(241.82, 248.7]","(241.1, 248.87]"
"(223.569, 241.82]","(224.049, 241.1]"
"(223.569, 241.82]","(224.049, 241.1]"
"(223.569, 241.82]","(224.049, 241.1]"
"(223.569, 241.82]","(224.049, 241.1]"
"(223.569, 241.82]","(224.049, 241.1]"
"(223.569, 241.82]","(224.049, 241.1]"
"(241.82, 248.7]","(224.049, 241.1]"
"(241.82, 248.7]","(224.049, 241.1]"
"(241.82, 248.7]","(224.049, 241.1]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
"(241.82, 248.7]","(241.1, 248.87]"
