A,B,C,D,E
"(19.713, 20.265]","(3.668, 8.391]","(-3.086, 4.043]","(30.320999999999998, 58.396]","(131.76999999999998, 216.0]"
"(21.205, 21.631]","(26.065, 26.921]","(22.321, 23.404]","(123.398, 125.764]","(438.772, 455.239]"
"(17.248, 17.694]","(17.892, 18.29]","(10.484, 11.057]","(83.16, 85.542]","(292.758, 300.783]"
"(18.727, 19.15]","(19.722, 20.202]","(15.152, 15.749]","(92.384, 94.742]","(324.655, 331.481]"
"(12.052, 13.104]","(22.036, 22.615]","(13.701, 14.178]","(85.542, 88.107]","(300.783, 307.602]"
"(1.4220000000000002, 8.95]","(29.09, 30.943]","(14.743, 15.152]","(103.521, 105.608]","(351.526, 356.35]"
"(21.631, 22.149]","(20.202, 20.779]","(10.484, 11.057]","(94.742, 96.169]","(307.602, 313.84]"
"(14.238, 14.777]","(16.009, 16.777]","(16.734, 17.274]","(85.542, 88.107]","(307.602, 313.84]"
"(22.149, 22.796]","(25.01, 26.065]","(6.89, 8.145]","(121.074, 123.398]","(391.87, 397.78]"
"(24.791, 25.623]","(26.065, 26.921]","(8.948, 9.649]","(123.398, 125.764]","(404.406, 414.406]"
"(19.713, 20.265]","(23.09, 23.965]","(20.569, 21.487]","(117.32, 121.074]","(414.406, 423.7]"
"(21.205, 21.631]","(27.776, 29.09]","(-3.086, 4.043]","(121.074, 123.398]","(377.255, 384.935]"
"(10.727, 12.052]","(17.283, 17.892]","(16.196, 16.734]","(71.055, 75.356]","(250.766, 263.173]"
"(24.791, 25.623]","(16.777, 17.283]","(6.89, 8.145]","(100.032, 102.011]","(324.655, 331.481]"
"(8.95, 10.727]","(17.892, 18.29]","(17.999, 18.553]","(78.172, 80.491]","(292.758, 300.783]"
"(16.68, 17.248]","(26.065, 26.921]","(11.551, 12.073]","(112.325, 115.454]","(377.255, 384.935]"
"(13.104, 14.238]","(12.113, 13.513]","(19.115, 19.752]","(30.320999999999998, 58.396]","(216.0, 236.651]"
"(19.713, 20.265]","(25.01, 26.065]","(25.934, 35.656]","(121.074, 123.398]","(438.772, 455.239]"
"(19.15, 19.713]","(30.943, 41.298]","(8.145, 8.948]","(134.989, 142.249]","(438.772, 455.239]"
"(8.95, 10.727]","(29.09, 30.943]","(14.178, 14.743]","(100.032, 102.011]","(346.194, 351.526]"
"(16.225, 16.68]","(18.29, 18.76]","(14.743, 15.152]","(85.542, 88.107]","(307.602, 313.84]"
"(10.727, 12.052]","(16.009, 16.777]","(-3.086, 4.043]","(66.178, 71.055]","(131.76999999999998, 216.0]"
"(16.225, 16.68]","(20.779, 21.214]","(10.484, 11.057]","(96.169, 97.654]","(313.84, 319.506]"
"(21.631, 22.149]","(27.776, 29.09]","(22.321, 23.404]","(129.912, 134.989]","(455.239, 477.613]"
"(10.727, 12.052]","(25.01, 26.065]","(12.073, 12.467]","(100.032, 102.011]","(338.267, 346.194]"
"(28.609, 30.562]","(20.779, 21.214]","(14.178, 14.743]","(125.764, 129.912]","(423.7, 438.772]"
"(16.68, 17.248]","(27.776, 29.09]","(14.178, 14.743]","(108.318, 110.755]","(370.552, 377.255]"
"(23.387, 24.143]","(17.283, 17.892]","(8.145, 8.948]","(96.169, 97.654]","(319.506, 324.655]"
"(30.562, 38.612]","(18.76, 19.333]","(6.89, 8.145]","(125.764, 129.912]","(397.78, 404.406]"
"(8.95, 10.727]","(18.29, 18.76]","(12.073, 12.467]","(75.356, 78.172]","(263.173, 275.825]"
