A,B,C,D,E
1,1,3,2,154
1,1,1,1,98
0,2,0,2,139
1,2,0,2,111
0,2,3,1,127
0,1,1,0,36
1,3,2,3,186
0,3,3,2,139
1,1,3,2,172
2,1,1,2,158
1,3,0,2,125
1,1,0,1,102
0,2,2,2,126
2,1,1,1,100
0,1,0,0,48
0,1,1,1,110
0,0,1,0,53
1,1,0,1,100
1,3,1,3,169
0,3,3,3,229
0,1,0,0,56
0,1,2,1,89
0,3,0,2,110
1,1,0,1,78
0,3,0,1,63
6,1,2,2,142
0,2,2,1,108
2,3,0,3,211
12,1,0,2,121
0,1,0,0,45
0,2,2,1,115
1,2,0,1,88
0,1,0,1,54
2,1,2,2,127
1,0,3,0,45
2,1,2,2,136
0,1,1,1,94
1,2,3,2,196
0,2,1,1,116
0,2,3,2,138
1,0,2,0,69
2,0,3,0,59
0,1,2,1,83
0,1,0,1,75
0,2,0,2,134
1,3,1,3,178
0,1,0,0,53
1,1,2,1,96
2,1,2,2,128
0,3,0,2,113
1,1,0,1,96
8,1,3,2,185
0,1,0,0,55
0,0,3,0,23
1,1,1,2,117
1,3,3,3,204
2,2,3,3,199
0,1,0,0,24
1,1,3,2,154
1,1,0,1,79
1,0,3,0,35
0,0,0,0,29
1,1,1,1,114
2,3,3,3,227
1,3,1,3,164
1,2,0,3,153
1,0,1,1,99
1,0,3,0,87
0,3,1,2,137
1,1,0,1,67
3,1,2,3,173
2,2,3,2,178
1,1,3,0,82
2,1,1,2,154
2,0,2,0,68
2,3,0,3,214
0,1,1,0,40
1,1,1,2,122
9,3,0,3,231
7,2,1,3,216
1,3,0,3,203
0,2,1,2,151
0,1,1,0,70
1,2,0,2,134
1,2,0,2,133
1,3,2,3,195
1,2,2,2,134
0,2,2,2,133
1,1,2,1,82
1,3,3,3,187
0,2,2,2,131
0,1,2,0,76
1,2,0,2,115
0,2,2,2,135
0,3,1,3,217
0,1,2,1,85
2,2,3,3,191
1,0,3,0,72
0,2,1,0,45
2,1,3,2,143
1,1,3,1,122
1,2,0,3,147
2,0,0,1,72
2,3,2,3,204
0,3,1,2,143
4,2,0,3,156
0,3,3,2,162
0,1,1,1,78
2,3,2,3,243
0,1,1,0,39
3,3,2,3,236
0,2,1,3,162
0,3,2,2,143
12,1,3,2,185
0,3,2,2,141
0,2,1,1,120
1,2,2,2,146
0,2,0,1,91
0,2,2,2,129
1,2,1,1,94
1,1,0,2,110
1,2,2,2,149
1,1,2,2,145
0,0,3,0,10
3,2,1,3,165
0,2,2,1,83
1,2,3,2,144
8,0,2,1,115
0,2,1,1,102
2,2,3,3,195
0,3,1,3,176
0,1,3,1,98
0,1,0,0,24
0,0,3,0,77
6,1,1,1,113
1,3,1,3,206
2,1,1,2,142
