A,B,C,D,E
"(20.023, 24.982]","(10.542, 15.133]","(3.327, 8.336]","(79.866, 95.374]","(259.599, 310.609]"
"(20.023, 24.982]","(24.315, 28.906]","(13.345, 18.354]","(110.881, 126.389]","(361.618, 412.627]"
"(15.065, 20.023]","(28.906, 33.498]","(8.336, 13.345]","(126.389, 141.896]","(412.627, 463.637]"
"(15.065, 20.023]","(10.542, 15.133]","(13.345, 18.354]","(79.866, 95.374]","(259.599, 310.609]"
"(5.148, 10.106]","(15.133, 19.724]","(28.371, 33.38]","(64.358, 79.866]","(310.609, 361.618]"
"(-4.819, 0.189]","(19.724, 24.315]","(18.354, 23.362]","(64.358, 79.866]","(208.59, 259.599]"
"(20.023, 24.982]","(10.542, 15.133]","(8.336, 13.345]","(79.866, 95.374]","(259.599, 310.609]"
"(10.106, 15.065]","(28.906, 33.498]","(13.345, 18.354]","(110.881, 126.389]","(361.618, 412.627]"
"(20.023, 24.982]","(10.542, 15.133]","(23.362, 28.371]","(95.374, 110.881]","(310.609, 361.618]"
"(24.982, 29.941]","(19.724, 24.315]","(8.336, 13.345]","(126.389, 141.896]","(412.627, 463.637]"
"(15.065, 20.023]","(15.133, 19.724]","(13.345, 18.354]","(79.866, 95.374]","(310.609, 361.618]"
"(20.023, 24.982]","(19.724, 24.315]","(18.354, 23.362]","(95.374, 110.881]","(361.618, 412.627]"
"(5.148, 10.106]","(15.133, 19.724]","(18.354, 23.362]","(64.358, 79.866]","(259.599, 310.609]"
"(24.982, 29.941]","(28.906, 33.498]","(8.336, 13.345]","(141.896, 157.404]","(463.637, 514.646]"
"(5.148, 10.106]","(24.315, 28.906]","(13.345, 18.354]","(79.866, 95.374]","(259.599, 310.609]"
"(15.065, 20.023]","(28.906, 33.498]","(13.345, 18.354]","(110.881, 126.389]","(361.618, 412.627]"
"(10.106, 15.065]","(28.906, 33.498]","(13.345, 18.354]","(126.389, 141.896]","(412.627, 463.637]"
"(20.023, 24.982]","(5.95, 10.542]","(18.354, 23.362]","(64.358, 79.866]","(259.599, 310.609]"
"(15.065, 20.023]","(10.542, 15.133]","(13.345, 18.354]","(79.866, 95.374]","(310.609, 361.618]"
"(5.148, 10.106]","(19.724, 24.315]","(8.336, 13.345]","(79.866, 95.374]","(259.599, 310.609]"
"(15.065, 20.023]","(28.906, 33.498]","(18.354, 23.362]","(110.881, 126.389]","(412.627, 463.637]"
"(5.148, 10.106]","(15.133, 19.724]","(18.354, 23.362]","(48.851, 64.358]","(208.59, 259.599]"
"(10.106, 15.065]","(28.906, 33.498]","(18.354, 23.362]","(126.389, 141.896]","(463.637, 514.646]"
"(20.023, 24.982]","(10.542, 15.133]","(13.345, 18.354]","(95.374, 110.881]","(310.609, 361.618]"
"(5.148, 10.106]","(10.542, 15.133]","(23.362, 28.371]","(48.851, 64.358]","(259.599, 310.609]"
"(29.941, 34.899]","(15.133, 19.724]","(23.362, 28.371]","(110.881, 126.389]","(412.627, 463.637]"
"(15.065, 20.023]","(19.724, 24.315]","(8.336, 13.345]","(95.374, 110.881]","(310.609, 361.618]"
"(24.982, 29.941]","(19.724, 24.315]","(8.336, 13.345]","(95.374, 110.881]","(310.609, 361.618]"
"(34.899, 39.858]","(10.542, 15.133]","(18.354, 23.362]","(110.881, 126.389]","(361.618, 412.627]"
"(5.148, 10.106]","(28.906, 33.498]","(8.336, 13.345]","(110.881, 126.389]","(361.618, 412.627]"
"(15.065, 20.023]","(19.724, 24.315]","(18.354, 23.362]","(79.866, 95.374]","(310.609, 361.618]"
"(15.065, 20.023]","(15.133, 19.724]","(8.336, 13.345]","(79.866, 95.374]","(259.599, 310.609]"
"(10.106, 15.065]","(15.133, 19.724]","(8.336, 13.345]","(64.358, 79.866]","(259.599, 310.609]"
"(24.982, 29.941]","(28.906, 33.498]","(13.345, 18.354]","(141.896, 157.404]","(463.637, 514.646]"
"(15.065, 20.023]","(19.724, 24.315]","(3.327, 8.336]","(95.374, 110.881]","(259.599, 310.609]"
