A,B,C,D,E
"(20.01, 20.905]","(12.428, 13.609]","(6.042, 7.472]","(86.534, 90.696]","(270.523, 283.244]"
"(21.605, 22.325]","(25.129, 26.049]","(14.321, 15.064]","(119.09, 123.532]","(403.16, 415.543]"
"(16.036, 16.85]","(30.997, 33.55]","(8.635, 9.858]","(133.564, 138.997]","(445.978, 473.195]"
"(17.792, 18.385]","(14.71, 15.495]","(14.321, 15.064]","(90.696, 93.963]","(300.571, 309.5]"
"(8.915, 10.495]","(18.35, 19.27]","(28.974, 43.397]","(78.847, 81.82]","(328.474, 336.03]"
"(-4.7700000000000005, 6.372]","(21.691, 22.346]","(20.13, 21.179]","(64.369, 69.021]","(254.374, 270.523]"
"(21.605, 22.325]","(13.609, 14.71]","(10.936, 11.772]","(90.696, 93.963]","(300.571, 309.5]"
"(12.882, 14.327]","(30.997, 33.55]","(14.321, 15.064]","(113.3, 115.556]","(372.728, 382.863]"
"(22.325, 23.253]","(14.71, 15.495]","(24.84, 26.637]","(93.963, 96.274]","(352.608, 361.02]"
"(26.834, 27.784]","(22.346, 23.231]","(10.936, 11.772]","(127.718, 133.564]","(415.543, 434.421]"
"(19.193, 20.01]","(18.35, 19.27]","(17.06, 17.922]","(86.534, 90.696]","(328.474, 336.03]"
"(21.605, 22.325]","(20.161, 20.918]","(22.211, 23.848]","(106.315, 109.691]","(394.233, 403.16]"
"(6.372, 8.915]","(18.35, 19.27]","(17.922, 18.741]","(69.021, 74.584]","(270.523, 283.244]"
"(25.563, 26.834]","(30.997, 33.55]","(10.936, 11.772]","(150.313, 172.911]","(473.195, 489.561]"
"(-4.7700000000000005, 6.372]","(24.164, 25.129]","(17.922, 18.741]","(83.699, 86.534]","(309.5, 320.304]"
"(16.036, 16.85]","(30.997, 33.55]","(14.321, 15.064]","(115.556, 119.09]","(382.863, 394.233]"
"(10.495, 11.991]","(29.538, 30.997]","(16.492, 17.06]","(127.718, 133.564]","(434.421, 445.978]"
"(20.01, 20.905]","(8.561, 10.304]","(20.13, 21.179]","(69.021, 74.584]","(283.244, 290.462]"
"(18.385, 19.193]","(13.609, 14.71]","(14.321, 15.064]","(93.963, 96.274]","(328.474, 336.03]"
"(6.372, 8.915]","(21.691, 22.346]","(9.858, 10.936]","(83.699, 86.534]","(283.244, 290.462]"
"(14.327, 15.336]","(27.712, 29.538]","(21.179, 22.211]","(123.532, 127.718]","(434.421, 445.978]"
"(6.372, 8.915]","(19.27, 20.161]","(17.922, 18.741]","(56.15, 64.369]","(237.311, 254.374]"
"(14.327, 15.336]","(29.538, 30.997]","(18.741, 20.13]","(133.564, 138.997]","(445.978, 473.195]"
"(22.325, 23.253]","(12.428, 13.609]","(14.321, 15.064]","(96.274, 99.222]","(345.912, 352.608]"
"(6.372, 8.915]","(14.71, 15.495]","(26.637, 28.974]","(56.15, 64.369]","(254.374, 270.523]"
"(30.458, 33.39]","(18.35, 19.27]","(22.211, 23.848]","(115.556, 119.09]","(403.16, 415.543]"
"(15.336, 16.036]","(21.691, 22.346]","(12.591, 13.337]","(99.222, 101.654]","(320.304, 328.474]"
"(24.48, 25.563]","(23.231, 24.164]","(11.772, 12.591]","(106.315, 109.691]","(352.608, 361.02]"
"(33.39, 44.816]","(14.71, 15.495]","(21.179, 22.211]","(109.691, 113.3]","(394.233, 403.16]"
