A,B,C,D,E
"(15.065, 24.982]","(5.95, 15.133]","(3.327, 13.345]","(79.866, 110.881]","(259.599, 361.618]"
"(15.065, 24.982]","(24.315, 33.498]","(13.345, 23.362]","(110.881, 141.896]","(361.618, 463.637]"
"(15.065, 24.982]","(24.315, 33.498]","(3.327, 13.345]","(110.881, 141.896]","(361.618, 463.637]"
"(15.065, 24.982]","(5.95, 15.133]","(13.345, 23.362]","(79.866, 110.881]","(259.599, 361.618]"
"(5.148, 15.065]","(15.133, 24.315]","(23.362, 33.38]","(48.851, 79.866]","(259.599, 361.618]"
"(-4.819, 5.148]","(15.133, 24.315]","(13.345, 23.362]","(48.851, 79.866]","(157.58, 259.599]"
"(15.065, 24.982]","(5.95, 15.133]","(3.327, 13.345]","(79.866, 110.881]","(259.599, 361.618]"
"(5.148, 15.065]","(24.315, 33.498]","(13.345, 23.362]","(110.881, 141.896]","(361.618, 463.637]"
"(15.065, 24.982]","(5.95, 15.133]","(23.362, 33.38]","(79.866, 110.881]","(259.599, 361.618]"
"(24.982, 34.899]","(15.133, 24.315]","(3.327, 13.345]","(110.881, 141.896]","(361.618, 463.637]"
"(15.065, 24.982]","(15.133, 24.315]","(13.345, 23.362]","(79.866, 110.881]","(259.599, 361.618]"
"(15.065, 24.982]","(15.133, 24.315]","(13.345, 23.362]","(79.866, 110.881]","(361.618, 463.637]"
"(5.148, 15.065]","(15.133, 24.315]","(13.345, 23.362]","(48.851, 79.866]","(259.599, 361.618]"
"(24.982, 34.899]","(24.315, 33.498]","(3.327, 13.345]","(141.896, 172.911]","(463.637, 565.656]"
"(5.148, 15.065]","(24.315, 33.498]","(13.345, 23.362]","(79.866, 110.881]","(259.599, 361.618]"
"(15.065, 24.982]","(24.315, 33.498]","(13.345, 23.362]","(110.881, 141.896]","(361.618, 463.637]"
"(5.148, 15.065]","(24.315, 33.498]","(13.345, 23.362]","(110.881, 141.896]","(361.618, 463.637]"
"(15.065, 24.982]","(5.95, 15.133]","(13.345, 23.362]","(48.851, 79.866]","(259.599, 361.618]"
"(15.065, 24.982]","(5.95, 15.133]","(13.345, 23.362]","(79.866, 110.881]","(259.599, 361.618]"
