A,B,C,D,E
"(19.635, 20.196]","(27.848, 29.592]","(19.712, 21.194]","(119.858, 123.043]","(416.338, 430.98]"
"(21.425, 21.983]","(22.542, 23.376]","(16.042, 16.671]","(116.708, 119.858]","(393.593, 403.19]"
"(17.438, 18.206]","(22.542, 23.376]","(23.594, 25.782]","(100.792, 102.489]","(360.328, 368.171]"
"(18.597, 18.911]","(21.391, 21.708]","(4.345, 6.58]","(102.489, 104.375]","(315.05, 325.364]"
"(11.723, 12.862]","(11.483, 12.842]","(15.425, 16.042]","(60.763, 70.452]","(143.357, 227.74]"
"(4.417999999999999, 9.92]","(24.113, 25.37]","(14.832, 15.425]","(78.741, 81.605]","(279.598, 287.232]"
"(21.425, 21.983]","(16.108, 16.639]","(16.042, 16.671]","(90.38, 91.913]","(325.364, 332.406]"
"(14.329, 14.988]","(12.842, 14.022]","(23.594, 25.782]","(38.337, 60.763]","(227.74, 254.254]"
"(21.983, 22.601]","(17.214, 17.645]","(15.425, 16.042]","(83.603, 85.861]","(287.232, 295.342]"
"(25.34, 26.134]","(17.645, 18.344]","(14.057, 14.832]","(102.489, 104.375]","(344.495, 348.656]"
"(19.635, 20.196]","(22.542, 23.376]","(9.437, 10.486]","(102.489, 104.375]","(337.878, 344.495]"
"(21.425, 21.983]","(29.592, 36.268]","(17.882, 18.424]","(123.043, 127.276]","(430.98, 457.294]"
"(9.92, 11.723]","(25.37, 26.33]","(18.424, 19.146]","(99.191, 100.792]","(360.328, 368.171]"
"(24.705, 25.34]","(14.653, 15.242]","(13.544, 14.057]","(99.191, 100.792]","(325.364, 332.406]"
"(4.417999999999999, 9.92]","(20.783, 21.391]","(13.142, 13.544]","(78.741, 81.605]","(279.598, 287.232]"
"(16.809, 17.438]","(23.376, 24.113]","(7.77, 9.437]","(91.913, 95.14]","(310.931, 315.05]"
"(12.862, 14.329]","(1.4220000000000002, 8.96]","(19.146, 19.712]","(38.337, 60.763]","(143.357, 227.74]"
"(19.635, 20.196]","(1.4220000000000002, 8.96]","(14.057, 14.832]","(60.763, 70.452]","(227.74, 254.254]"
"(18.911, 19.635]","(1.4220000000000002, 8.96]","(23.594, 25.782]","(38.337, 60.763]","(227.74, 254.254]"
"(9.92, 11.723]","(18.344, 18.992]","(25.782, 32.01]","(74.547, 78.741]","(315.05, 325.364]"
"(16.215, 16.809]","(17.645, 18.344]","(19.146, 19.712]","(81.605, 83.603]","(310.931, 315.05]"
"(9.92, 11.723]","(18.992, 19.71]","(13.544, 14.057]","(81.605, 83.603]","(287.232, 295.342]"
"(16.215, 16.809]","(23.376, 24.113]","(4.345, 6.58]","(113.124, 116.708]","(360.328, 368.171]"
"(21.983, 22.601]","(15.242, 16.108]","(17.882, 18.424]","(91.913, 95.14]","(337.878, 344.495]"
"(9.92, 11.723]","(17.645, 18.344]","(6.58, 7.77]","(70.452, 74.547]","(227.74, 254.254]"
"(28.22, 30.387]","(11.483, 12.842]","(14.057, 14.832]","(97.103, 99.191]","(344.495, 348.656]"
"(16.809, 17.438]","(12.842, 14.022]","(16.042, 16.671]","(83.603, 85.861]","(295.342, 300.884]"
"(23.761, 24.705]","(20.263, 20.783]","(10.486, 11.184]","(104.375, 106.952]","(355.097, 360.328]"
"(30.387, 38.612]","(18.992, 19.71]","(23.594, 25.782]","(123.043, 127.276]","(430.98, 457.294]"
"(9.92, 11.723]","(23.376, 24.113]","(14.832, 15.425]","(95.14, 97.103]","(337.878, 344.495]"
"(16.809, 17.438]","(26.33, 27.848]","(13.142, 13.544]","(116.708, 119.858]","(393.593, 403.19]"
"(17.438, 18.206]","(18.344, 18.992]","(9.437, 10.486]","(88.08, 90.38]","(295.342, 300.884]"
"(14.329, 14.988]","(21.391, 21.708]","(4.345, 6.58]","(95.14, 97.103]","(295.342, 300.884]"
"(26.134, 27.102]","(15.242, 16.108]","(19.712, 21.194]","(99.191, 100.792]","(368.171, 373.657]"
"(18.597, 18.911]","(15.242, 16.108]","(23.594, 25.782]","(85.861, 88.08]","(325.364, 332.406]"
"(27.102, 28.22]","(17.214, 17.645]","(16.671, 17.226]","(108.794, 113.124]","(373.657, 383.637]"
"(16.215, 16.809]","(11.483, 12.842]","(16.042, 16.671]","(60.763, 70.452]","(254.254, 267.502]"
