A,B,C,D,E
"(19.236, 20.376]","(26.976, 28.138]","(19.818, 20.926]","(120.86, 124.79]","(417.841, 430.317]"
"(21.515, 22.655]","(22.33, 23.492]","(16.493, 17.601]","(116.931, 120.86]","(392.888, 405.364]"
"(16.956, 18.096]","(22.33, 23.492]","(24.251, 25.36]","(97.283, 101.212]","(367.935, 380.411]"
"(18.096, 19.236]","(21.169, 22.33]","(4.301, 5.409]","(101.212, 105.142]","(318.029, 330.505]"
"(11.257, 12.397]","(10.715, 11.877]","(15.384, 16.493]","(61.916, 65.846]","(218.217, 230.693]"
"(4.385, 5.559]","(23.492, 24.653]","(14.276, 15.384]","(77.635, 81.564]","(280.599, 293.076]"
"(21.515, 22.655]","(16.523, 17.684]","(16.493, 17.601]","(89.423, 93.353]","(318.029, 330.505]"
"(14.677, 15.817]","(13.038, 14.2]","(24.251, 25.36]","(57.986, 61.916]","(243.17, 255.646]"
"(21.515, 22.655]","(16.523, 17.684]","(15.384, 16.493]","(81.564, 85.494]","(280.599, 293.076]"
"(24.935, 26.075]","(17.684, 18.846]","(13.168, 14.276]","(101.212, 105.142]","(342.982, 355.458]"
"(19.236, 20.376]","(22.33, 23.492]","(8.734, 9.843]","(101.212, 105.142]","(330.505, 342.982]"
"(21.515, 22.655]","(29.299, 30.461]","(17.601, 18.709]","(124.79, 128.719]","(430.317, 442.794]"
"(10.118, 11.257]","(25.815, 26.976]","(17.601, 18.709]","(97.283, 101.212]","(355.458, 367.935]"
"(23.795, 24.935]","(14.2, 15.361]","(13.168, 14.276]","(97.283, 101.212]","(318.029, 330.505]"
"(8.978, 10.118]","(20.007, 21.169]","(12.059, 13.168]","(77.635, 81.564]","(280.599, 293.076]"
"(16.956, 18.096]","(22.33, 23.492]","(7.626, 8.734]","(93.353, 97.283]","(305.552, 318.029]"
"(13.537, 14.677]","(7.231, 8.392]","(18.709, 19.818]","(46.198, 50.127]","(180.787, 193.264]"
"(19.236, 20.376]","(3.746, 4.908]","(14.276, 15.384]","(61.916, 65.846]","(230.693, 243.17]"
