A,B,C,D,E
"(19.512, 20.327]","(16.732, 17.731]","(13.722, 14.576]","(98.284, 101.523]","(340.696, 350.292]"
"(21.202, 21.998]","(29.262, 40.656]","(8.203, 9.758]","(135.065, 181.314]","(450.17, 617.035]"
"(16.873, 17.797]","(18.695, 19.592]","(5.892, 8.203]","(88.509, 91.924]","(294.713, 307.825]"
"(18.634, 19.512]","(12.996, 14.407]","(18.363, 19.315]","(64.624, 73.178]","(262.746, 282.251]"
"(10.34, 12.766]","(12.996, 14.407]","(-4.347, 5.892]","(64.624, 73.178]","(104.419, 236.499]"
"(1.4220000000000002, 10.34]","(10.519, 12.996]","(20.499, 21.96]","(24.017999999999997, 64.624]","(104.419, 236.499]"
"(21.202, 21.998]","(12.996, 14.407]","(24.574, 37.634]","(91.924, 95.008]","(350.292, 360.612]"
"(14.421, 15.754]","(25.682, 27.227]","(17.337, 18.363]","(116.49, 121.658]","(411.682, 428.097]"
"(21.998, 22.998]","(27.227, 29.262]","(21.96, 24.574]","(127.097, 135.065]","(450.17, 617.035]"
"(25.597, 27.127]","(1.586, 10.519]","(19.315, 20.499]","(64.624, 73.178]","(262.746, 282.251]"
"(19.512, 20.327]","(23.414, 24.507]","(18.363, 19.315]","(104.518, 108.045]","(371.868, 385.392]"
"(21.202, 21.998]","(12.996, 14.407]","(20.499, 21.96]","(88.509, 91.924]","(320.357, 330.132]"
"(10.34, 12.766]","(14.407, 15.657]","(8.203, 9.758]","(64.624, 73.178]","(236.499, 262.746]"
"(24.194, 25.597]","(16.732, 17.731]","(15.518, 16.362]","(108.045, 112.324]","(371.868, 385.392]"
"(1.4220000000000002, 10.34]","(1.586, 10.519]","(8.203, 9.758]","(24.017999999999997, 64.624]","(104.419, 236.499]"
"(16.873, 17.797]","(21.372, 22.374]","(11.059, 11.933]","(91.924, 95.008]","(320.357, 330.132]"
"(12.766, 14.421]","(15.657, 16.732]","(19.315, 20.499]","(73.178, 79.884]","(282.251, 294.713]"
"(19.512, 20.327]","(14.407, 15.657]","(19.315, 20.499]","(88.509, 91.924]","(330.132, 340.696]"
"(18.634, 19.512]","(15.657, 16.732]","(11.933, 12.812]","(79.884, 84.475]","(282.251, 294.713]"
"(10.34, 12.766]","(24.507, 25.682]","(18.363, 19.315]","(101.523, 104.518]","(360.612, 371.868]"
"(15.754, 16.873]","(16.732, 17.731]","(9.758, 11.059]","(64.624, 73.178]","(236.499, 262.746]"
"(10.34, 12.766]","(29.262, 40.656]","(18.363, 19.315]","(121.658, 127.097]","(411.682, 428.097]"
"(15.754, 16.873]","(20.445, 21.372]","(12.812, 13.722]","(79.884, 84.475]","(282.251, 294.713]"
