A,B,C,D,E
"(19.846, 20.662]","(17.634, 18.568]","(14.299, 15.056]","(97.122, 99.786]","(336.525, 345.849]"
"(21.331, 22.036]","(29.854, 40.656]","(7.577, 9.069]","(136.144, 181.314]","(455.636, 617.035]"
"(16.963, 17.694]","(18.568, 19.282]","(5.644, 7.577]","(88.739, 91.748]","(286.635, 298.283]"
"(18.478, 19.184]","(13.91, 14.918]","(19.036, 20.0]","(62.241, 71.235]","(256.598, 273.804]"
"(12.141, 13.858]","(13.91, 14.918]","(-4.347, 5.644]","(62.241, 71.235]","(104.419, 231.939]"
"(1.4220000000000002, 9.825]","(10.185, 12.292]","(20.0, 21.014]","(24.017999999999997, 62.241]","(104.419, 231.939]"
"(21.331, 22.036]","(12.292, 13.91]","(25.113, 37.634]","(91.748, 94.311]","(345.849, 353.92]"
"(13.858, 14.875]","(26.416, 27.726]","(17.376, 18.255]","(119.757, 124.066]","(419.32, 433.322]"
"(22.036, 22.86]","(27.726, 29.854]","(21.014, 22.536]","(128.692, 136.144]","(455.636, 617.035]"
"(24.929, 26.272]","(1.586, 10.185]","(20.0, 21.014]","(71.235, 76.883]","(256.598, 273.804]"
"(19.846, 20.662]","(23.284, 24.237]","(18.255, 19.036]","(105.083, 108.208]","(372.394, 384.087]"
"(21.331, 22.036]","(13.91, 14.918]","(21.014, 22.536]","(88.739, 91.748]","(327.295, 336.525]"
"(9.825, 12.141]","(14.918, 15.928]","(7.577, 9.069]","(71.235, 76.883]","(231.939, 256.598]"
"(24.001, 24.929]","(16.859, 17.634]","(15.753, 16.541]","(108.208, 111.744]","(372.394, 384.087]"
"(1.4220000000000002, 9.825]","(10.185, 12.292]","(9.069, 10.276]","(24.017999999999997, 62.241]","(104.419, 231.939]"
"(16.963, 17.694]","(21.526, 22.436]","(10.276, 11.337]","(91.748, 94.311]","(320.037, 327.295]"
"(13.858, 14.875]","(14.918, 15.928]","(19.036, 20.0]","(76.883, 81.795]","(286.635, 298.283]"
"(19.846, 20.662]","(14.918, 15.928]","(19.036, 20.0]","(88.739, 91.748]","(327.295, 336.525]"
"(19.184, 19.846]","(14.918, 15.928]","(12.029, 12.776]","(81.795, 85.359]","(286.635, 298.283]"
"(9.825, 12.141]","(24.237, 25.232]","(19.036, 20.0]","(99.786, 102.587]","(353.92, 362.418]"
"(16.1, 16.963]","(15.928, 16.859]","(10.276, 11.337]","(62.241, 71.235]","(231.939, 256.598]"
"(9.825, 12.141]","(29.854, 40.656]","(19.036, 20.0]","(119.757, 124.066]","(419.32, 433.322]"
"(16.1, 16.963]","(20.806, 21.526]","(12.776, 13.566]","(81.795, 85.359]","(273.804, 286.635]"
"(21.331, 22.036]","(17.634, 18.568]","(5.644, 7.577]","(91.748, 94.311]","(298.283, 308.863]"
"(9.825, 12.141]","(19.282, 19.986]","(25.113, 37.634]","(76.883, 81.795]","(327.295, 336.525]"
"(29.729, 41.298]","(24.237, 25.232]","(9.069, 10.276]","(128.692, 136.144]","(419.32, 433.322]"
"(16.963, 17.694]","(23.284, 24.237]","(16.541, 17.376]","(105.083, 108.208]","(353.92, 362.418]"
"(24.001, 24.929]","(20.806, 21.526]","(5.644, 7.577]","(105.083, 108.208]","(327.295, 336.525]"
"(29.729, 41.298]","(24.237, 25.232]","(11.337, 12.029]","(124.066, 128.692]","(405.28, 419.32]"
"(9.825, 12.141]","(19.986, 20.806]","(13.566, 14.299]","(71.235, 76.883]","(231.939, 256.598]"
"(16.963, 17.694]","(26.416, 27.726]","(19.036, 20.0]","(108.208, 111.744]","(372.394, 384.087]"
"(17.694, 18.478]","(27.726, 29.854]","(22.536, 25.113]","(124.066, 128.692]","(455.636, 617.035]"
"(13.858, 14.875]","(21.526, 22.436]","(19.036, 20.0]","(91.748, 94.311]","(327.295, 336.525]"
"(26.272, 27.553]","(20.806, 21.526]","(16.541, 17.376]","(105.083, 108.208]","(362.418, 372.394]"
"(18.478, 19.184]","(24.237, 25.232]","(17.376, 18.255]","(102.587, 105.083]","(353.92, 362.418]"
"(27.553, 29.729]","(19.986, 20.806]","(10.276, 11.337]","(115.611, 119.757]","(372.394, 384.087]"
"(16.1, 16.963]","(18.568, 19.282]","(12.029, 12.776]","(88.739, 91.748]","(286.635, 298.283]"
"(22.036, 22.86]","(1.586, 10.185]","(11.337, 12.029]","(76.883, 81.795]","(273.804, 286.635]"
"(16.963, 17.694]","(22.436, 23.284]","(12.029, 12.776]","(99.786, 102.587]","(336.525, 345.849]"
"(16.963, 17.694]","(18.568, 19.282]","(7.577, 9.069]","(81.795, 85.359]","(273.804, 286.635]"
"(21.331, 22.036]","(1.586, 10.185]","(9.069, 10.276]","(62.241, 71.235]","(231.939, 256.598]"
"(22.86, 24.001]","(15.928, 16.859]","(20.0, 21.014]","(91.748, 94.311]","(336.525, 345.849]"
"(13.858, 14.875]","(25.232, 26.416]","(17.376, 18.255]","(99.786, 102.587]","(362.418, 372.394]"
"(14.875, 16.1]","(25.232, 26.416]","(12.776, 13.566]","(119.757, 124.066]","(384.087, 394.906]"
"(14.875, 16.1]","(27.726, 29.854]","(-4.347, 5.644]","(119.757, 124.066]","(353.92, 362.418]"
"(18.478, 19.184]","(12.292, 13.91]","(12.776, 13.566]","(62.241, 71.235]","(104.419, 231.939]"
"(9.825, 12.141]","(24.237, 25.232]","(12.029, 12.776]","(97.122, 99.786]","(336.525, 345.849]"
"(17.694, 18.478]","(25.232, 26.416]","(12.776, 13.566]","(115.611, 119.757]","(394.906, 405.28]"
"(26.272, 27.553]","(15.928, 16.859]","(11.337, 12.029]","(105.083, 108.208]","(345.849, 353.92]"
"(9.825, 12.141]","(29.854, 40.656]","(15.753, 16.541]","(111.744, 115.611]","(394.906, 405.28]"
"(18.478, 19.184]","(27.726, 29.854]","(9.069, 10.276]","(124.066, 128.692]","(405.28, 419.32]"
"(29.729, 41.298]","(20.806, 21.526]","(19.036, 20.0]","(124.066, 128.692]","(419.32, 433.322]"
"(16.1, 16.963]","(1.586, 10.185]","(19.036, 20.0]","(24.017999999999997, 62.241]","(231.939, 256.598]"
"(13.858, 14.875]","(13.91, 14.918]","(22.536, 25.113]","(62.241, 71.235]","(273.804, 286.635]"
"(21.331, 22.036]","(25.232, 26.416]","(18.255, 19.036]","(115.611, 119.757]","(394.906, 405.28]"
"(19.846, 20.662]","(25.232, 26.416]","(18.255, 19.036]","(115.611, 119.757]","(394.906, 405.28]"
"(24.929, 26.272]","(27.726, 29.854]","(14.299, 15.056]","(128.692, 136.144]","(433.322, 455.636]"
"(9.825, 12.141]","(15.928, 16.859]","(18.255, 19.036]","(71.235, 76.883]","(273.804, 286.635]"
"(19.846, 20.662]","(27.726, 29.854]","(12.776, 13.566]","(124.066, 128.692]","(394.906, 405.28]"
"(19.846, 20.662]","(1.586, 10.185]","(10.276, 11.337]","(81.795, 85.359]","(273.804, 286.635]"
"(19.184, 19.846]","(17.634, 18.568]","(11.337, 12.029]","(76.883, 81.795]","(273.804, 286.635]"
"(14.875, 16.1]","(19.282, 19.986]","(13.566, 14.299]","(85.359, 88.739]","(286.635, 298.283]"
"(20.662, 21.331]","(16.859, 17.634]","(18.255, 19.036]","(88.739, 91.748]","(308.863, 320.037]"
"(26.272, 27.553]","(1.586, 10.185]","(19.036, 20.0]","(85.359, 88.739]","(327.295, 336.525]"
"(19.846, 20.662]","(25.232, 26.416]","(16.541, 17.376]","(119.757, 124.066]","(405.28, 419.32]"
"(20.662, 21.331]","(15.928, 16.859]","(15.753, 16.541]","(88.739, 91.748]","(298.283, 308.863]"
"(22.036, 22.86]","(13.91, 14.918]","(22.536, 25.113]","(97.122, 99.786]","(353.92, 362.418]"
"(18.478, 19.184]","(15.928, 16.859]","(14.299, 15.056]","(91.748, 94.311]","(320.037, 327.295]"
"(14.875, 16.1]","(12.292, 13.91]","(12.776, 13.566]","(71.235, 76.883]","(231.939, 256.598]"
"(21.331, 22.036]","(25.232, 26.416]","(25.113, 37.634]","(115.611, 119.757]","(433.322, 455.636]"
"(27.553, 29.729]","(1.586, 10.185]","(18.255, 19.036]","(88.739, 91.748]","(320.037, 327.295]"
"(22.86, 24.001]","(26.416, 27.726]","(22.536, 25.113]","(128.692, 136.144]","(455.636, 617.035]"
"(18.478, 19.184]","(23.284, 24.237]","(12.029, 12.776]","(105.083, 108.208]","(353.92, 362.418]"
"(26.272, 27.553]","(23.284, 24.237]","(5.644, 7.577]","(111.744, 115.611]","(353.92, 362.418]"
"(24.929, 26.272]","(17.634, 18.568]","(25.113, 37.634]","(108.208, 111.744]","(405.28, 419.32]"
"(26.272, 27.553]","(26.416, 27.726]","(18.255, 19.036]","(136.144, 181.314]","(455.636, 617.035]"
"(1.4220000000000002, 9.825]","(12.292, 13.91]","(19.036, 20.0]","(24.017999999999997, 62.241]","(104.419, 231.939]"
"(20.662, 21.331]","(22.436, 23.284]","(7.577, 9.069]","(108.208, 111.744]","(353.92, 362.418]"
"(29.729, 41.298]","(16.859, 17.634]","(25.113, 37.634]","(102.587, 105.083]","(394.906, 405.28]"
"(29.729, 41.298]","(21.526, 22.436]","(15.056, 15.753]","(111.744, 115.611]","(384.087, 394.906]"
"(19.184, 19.846]","(21.526, 22.436]","(5.644, 7.577]","(99.786, 102.587]","(327.295, 336.525]"
"(16.1, 16.963]","(20.806, 21.526]","(14.299, 15.056]","(94.311, 97.122]","(336.525, 345.849]"
"(14.875, 16.1]","(14.918, 15.928]","(13.566, 14.299]","(71.235, 76.883]","(256.598, 273.804]"
"(19.184, 19.846]","(16.859, 17.634]","(25.113, 37.634]","(88.739, 91.748]","(336.525, 345.849]"
"(19.184, 19.846]","(17.634, 18.568]","(17.376, 18.255]","(94.311, 97.122]","(336.525, 345.849]"
"(22.036, 22.86]","(1.586, 10.185]","(12.029, 12.776]","(76.883, 81.795]","(273.804, 286.635]"
"(18.478, 19.184]","(13.91, 14.918]","(12.776, 13.566]","(62.241, 71.235]","(256.598, 273.804]"
"(14.875, 16.1]","(24.237, 25.232]","(5.644, 7.577]","(99.786, 102.587]","(320.037, 327.295]"
"(18.478, 19.184]","(17.634, 18.568]","(20.0, 21.014]","(94.311, 97.122]","(345.849, 353.92]"
