A,B,C,D,E
"(20.015, 22.597]","(19.155, 21.811]","(24.074, 26.787]","(90.671, 100.753]","(370.655, 401.974]"
"(20.015, 22.597]","(16.499, 19.155]","(13.221, 15.934]","(90.671, 100.753]","(308.018, 339.337]"
"(17.432, 20.015]","(21.811, 24.467]","(7.795, 10.508]","(110.836, 120.918]","(339.337, 370.655]"
"(17.432, 20.015]","(21.811, 24.467]","(10.508, 13.221]","(90.671, 100.753]","(308.018, 339.337]"
"(12.267, 14.85]","(21.811, 24.467]","(21.361, 24.074]","(90.671, 100.753]","(339.337, 370.655]"
"(4.488, 7.102]","(19.155, 21.811]","(13.221, 15.934]","(60.423, 70.506]","(245.381, 276.699]"
"(20.015, 22.597]","(27.124, 29.78]","(15.934, 18.647]","(110.836, 120.918]","(401.974, 433.292]"
"(14.85, 17.432]","(24.467, 27.124]","(18.647, 21.361]","(100.753, 110.836]","(339.337, 370.655]"
"(20.015, 22.597]","(16.499, 19.155]","(24.074, 26.787]","(100.753, 110.836]","(370.655, 401.974]"
"(22.597, 25.18]","(16.499, 19.155]","(10.508, 13.221]","(110.836, 120.918]","(370.655, 401.974]"
"(17.432, 20.015]","(24.467, 27.124]","(10.508, 13.221]","(100.753, 110.836]","(339.337, 370.655]"
"(20.015, 22.597]","(16.499, 19.155]","(7.795, 10.508]","(90.671, 100.753]","(308.018, 339.337]"
"(12.267, 14.85]","(21.811, 24.467]","(15.934, 18.647]","(90.671, 100.753]","(339.337, 370.655]"
"(22.597, 25.18]","(16.499, 19.155]","(10.508, 13.221]","(90.671, 100.753]","(308.018, 339.337]"
"(9.684, 12.267]","(16.499, 19.155]","(10.508, 13.221]","(70.506, 80.588]","(245.381, 276.699]"
"(17.432, 20.015]","(16.499, 19.155]","(13.221, 15.934]","(90.671, 100.753]","(308.018, 339.337]"
"(14.85, 17.432]","(13.842, 16.499]","(13.221, 15.934]","(70.506, 80.588]","(245.381, 276.699]"
"(20.015, 22.597]","(19.155, 21.811]","(7.795, 10.508]","(90.671, 100.753]","(308.018, 339.337]"
"(17.432, 20.015]","(24.467, 27.124]","(13.221, 15.934]","(110.836, 120.918]","(370.655, 401.974]"
"(9.684, 12.267]","(32.436, 35.092]","(21.361, 24.074]","(131.001, 141.083]","(433.292, 464.611]"
"(14.85, 17.432]","(16.499, 19.155]","(10.508, 13.221]","(80.588, 90.671]","(245.381, 276.699]"
"(12.267, 14.85]","(19.155, 21.811]","(15.934, 18.647]","(80.588, 90.671]","(308.018, 339.337]"
"(14.85, 17.432]","(21.811, 24.467]","(5.082, 7.795]","(100.753, 110.836]","(308.018, 339.337]"
"(20.015, 22.597]","(16.499, 19.155]","(7.795, 10.508]","(90.671, 100.753]","(276.699, 308.018]"
"(12.267, 14.85]","(27.124, 29.78]","(-0.377, 2.369]","(90.671, 100.753]","(276.699, 308.018]"
"(27.762, 30.345]","(16.499, 19.155]","(15.934, 18.647]","(100.753, 110.836]","(339.337, 370.655]"
"(17.432, 20.015]","(19.155, 21.811]","(15.934, 18.647]","(90.671, 100.753]","(308.018, 339.337]"
"(22.597, 25.18]","(27.124, 29.78]","(5.082, 7.795]","(131.001, 141.083]","(433.292, 464.611]"
"(30.345, 32.928]","(13.842, 16.499]","(5.082, 7.795]","(110.836, 120.918]","(339.337, 370.655]"
"(9.684, 12.267]","(19.155, 21.811]","(10.508, 13.221]","(70.506, 80.588]","(245.381, 276.699]"
"(17.432, 20.015]","(19.155, 21.811]","(15.934, 18.647]","(90.671, 100.753]","(308.018, 339.337]"
"(17.432, 20.015]","(19.155, 21.811]","(10.508, 13.221]","(90.671, 100.753]","(308.018, 339.337]"
"(14.85, 17.432]","(16.499, 19.155]","(5.082, 7.795]","(80.588, 90.671]","(245.381, 276.699]"
"(25.18, 27.762]","(13.842, 16.499]","(15.934, 18.647]","(90.671, 100.753]","(339.337, 370.655]"
"(17.432, 20.015]","(8.53, 11.186]","(24.074, 26.787]","(60.423, 70.506]","(245.381, 276.699]"
"(25.18, 27.762]","(16.499, 19.155]","(15.934, 18.647]","(100.753, 110.836]","(339.337, 370.655]"
"(14.85, 17.432]","(19.155, 21.811]","(10.508, 13.221]","(90.671, 100.753]","(308.018, 339.337]"
"(20.015, 22.597]","(19.155, 21.811]","(26.787, 29.5]","(110.836, 120.918]","(401.974, 433.292]"
"(17.432, 20.015]","(21.811, 24.467]","(13.221, 15.934]","(90.671, 100.753]","(308.018, 339.337]"
"(17.432, 20.015]","(19.155, 21.811]","(18.647, 21.361]","(100.753, 110.836]","(339.337, 370.655]"
"(20.015, 22.597]","(13.842, 16.499]","(15.934, 18.647]","(70.506, 80.588]","(276.699, 308.018]"
"(22.597, 25.18]","(8.53, 11.186]","(18.647, 21.361]","(70.506, 80.588]","(276.699, 308.018]"
"(14.85, 17.432]","(16.499, 19.155]","(15.934, 18.647]","(80.588, 90.671]","(276.699, 308.018]"
"(14.85, 17.432]","(16.499, 19.155]","(5.082, 7.795]","(90.671, 100.753]","(276.699, 308.018]"
