X,Y
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(9.342, 12.903]"
1,"(23.586, 27.147]"
0,"(27.147, 30.708]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
0,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(27.147, 30.708]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
1,"(27.147, 30.708]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
0,"(27.147, 30.708]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(9.342, 12.903]"
1,"(23.586, 27.147]"
0,"(2.177, 5.78]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(9.342, 12.903]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(23.586, 27.147]"
0,"(5.78, 9.342]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(30.708, 34.269]"
0,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(23.586, 27.147]"
1,"(20.025, 23.586]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(9.342, 12.903]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(9.342, 12.903]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(30.708, 34.269]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(27.147, 30.708]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(27.147, 30.708]"
1,"(20.025, 23.586]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
0,"(27.147, 30.708]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
0,"(9.342, 12.903]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(37.83, 41.391]"
0,"(16.464, 20.025]"
1,"(20.025, 23.586]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(27.147, 30.708]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(5.78, 9.342]"
1,"(23.586, 27.147]"
0,"(27.147, 30.708]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(30.708, 34.269]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(2.177, 5.78]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(2.177, 5.78]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(2.177, 5.78]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(27.147, 30.708]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(20.025, 23.586]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
0,"(30.708, 34.269]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
0,"(30.708, 34.269]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(20.025, 23.586]"
1,"(20.025, 23.586]"
0,"(16.464, 20.025]"
0,"(2.177, 5.78]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(2.177, 5.78]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(30.708, 34.269]"
1,"(23.586, 27.147]"
1,"(20.025, 23.586]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(27.147, 30.708]"
0,"(20.025, 23.586]"
1,"(23.586, 27.147]"
0,"(12.903, 16.464]"
1,"(23.586, 27.147]"
0,"(41.391, 44.952]"
1,"(23.586, 27.147]"
0,"(16.464, 20.025]"
1,"(23.586, 27.147]"
1,"(23.586, 27.147]"
0,"(30.708, 34.269]"
1,"(23.586, 27.147]"
