A,B,C,D,E
"(19.935, 20.505]","(21.938, 22.519]","(13.209, 13.783]","(106.68, 108.822]","(369.395, 375.784]"
"(20.505, 21.075]","(21.357, 21.938]","(12.062, 12.635]","(102.396, 104.538]","(350.227, 356.616]"
"(18.795, 19.365]","(17.873, 18.454]","(17.227, 17.8]","(93.827, 95.969]","(331.06, 337.449]"
"(19.365, 19.935]","(19.034, 19.615]","(14.357, 14.931]","(95.969, 98.111]","(331.06, 337.449]"
"(17.086, 17.656]","(20.196, 20.777]","(14.357, 14.931]","(95.969, 98.111]","(331.06, 337.449]"
"(14.795, 15.376]","(23.681, 24.261]","(17.227, 17.8]","(100.253, 102.396]","(356.616, 363.006]"
"(20.505, 21.075]","(22.519, 23.1]","(12.635, 13.209]","(110.965, 113.107]","(369.395, 375.784]"
"(18.226, 18.795]","(19.034, 19.615]","(12.635, 13.209]","(91.684, 93.827]","(311.892, 318.281]"
"(20.505, 21.075]","(17.873, 18.454]","(16.079, 16.653]","(93.827, 95.969]","(331.06, 337.449]"
"(21.645, 22.215]","(22.519, 23.1]","(9.181, 9.766]","(108.822, 110.965]","(350.227, 356.616]"
"(19.935, 20.505]","(20.196, 20.777]","(15.505, 16.079]","(100.253, 102.396]","(356.616, 363.006]"
"(20.505, 21.075]","(17.292, 17.873]","(14.931, 15.505]","(91.684, 93.827]","(318.281, 324.671]"
"(16.516, 17.086]","(18.454, 19.034]","(13.209, 13.783]","(87.4, 89.542]","(305.503, 311.892]"
"(21.075, 21.645]","(21.357, 21.938]","(14.931, 15.505]","(108.822, 110.965]","(375.784, 382.173]"
"(15.946, 16.516]","(21.357, 21.938]","(17.227, 17.8]","(100.253, 102.396]","(350.227, 356.616]"
"(18.795, 19.365]","(19.615, 20.196]","(13.783, 14.357]","(93.827, 95.969]","(331.06, 337.449]"
"(17.656, 18.226]","(17.873, 18.454]","(18.374, 18.948]","(85.258, 87.4]","(311.892, 318.281]"
"(19.935, 20.505]","(18.454, 19.034]","(14.357, 14.931]","(91.684, 93.827]","(318.281, 324.671]"
"(19.365, 19.935]","(19.034, 19.615]","(10.34, 10.914]","(93.827, 95.969]","(318.281, 324.671]"
"(16.516, 17.086]","(17.292, 17.873]","(13.209, 13.783]","(83.115, 85.258]","(286.336, 292.725]"
