A,B,C,D,E
"(19.745, 20.125]","(21.938, 22.325]","(13.401, 13.783]","(107.394, 108.822]","(369.395, 373.654]"
"(20.505, 20.885]","(21.164, 21.551]","(12.253, 12.635]","(103.11, 104.538]","(348.098, 352.357]"
"(18.985, 19.365]","(18.067, 18.454]","(17.227, 17.609]","(93.113, 94.541]","(335.319, 339.579]"
"(19.365, 19.745]","(19.228, 19.615]","(14.548, 14.931]","(95.969, 97.397]","(331.06, 335.319]"
"(17.086, 17.466]","(20.39, 20.777]","(14.548, 14.931]","(95.969, 97.397]","(331.06, 335.319]"
"(14.795, 15.186]","(23.874, 24.261]","(17.609, 17.992]","(100.253, 101.682]","(356.616, 360.876]"
"(20.505, 20.885]","(22.325, 22.713]","(13.018, 13.401]","(110.251, 111.679]","(369.395, 373.654]"
"(18.226, 18.606]","(18.841, 19.228]","(12.635, 13.018]","(91.684, 93.113]","(309.763, 314.022]"
"(20.505, 20.885]","(18.067, 18.454]","(16.461, 16.844]","(94.541, 95.969]","(331.06, 335.319]"
"(21.645, 22.025]","(22.713, 23.1]","(9.181, 9.575]","(108.822, 110.251]","(352.357, 356.616]"
"(19.745, 20.125]","(20.002, 20.39]","(15.314, 15.696]","(101.682, 103.11]","(356.616, 360.876]"
"(20.505, 20.885]","(17.679, 18.067]","(15.314, 15.696]","(91.684, 93.113]","(318.281, 322.541]"
"(16.706, 17.086]","(18.454, 18.841]","(13.018, 13.401]","(87.4, 88.828]","(305.503, 309.763]"
"(21.265, 21.645]","(21.551, 21.938]","(14.931, 15.314]","(108.822, 110.251]","(373.654, 377.914]"
"(16.326, 16.706]","(21.551, 21.938]","(17.227, 17.609]","(101.682, 103.11]","(352.357, 356.616]"
"(18.985, 19.365]","(19.615, 20.002]","(13.783, 14.166]","(94.541, 95.969]","(331.06, 335.319]"
"(17.846, 18.226]","(18.067, 18.454]","(18.374, 18.757]","(85.972, 87.4]","(314.022, 318.281]"
"(19.745, 20.125]","(18.454, 18.841]","(14.166, 14.548]","(91.684, 93.113]","(318.281, 322.541]"
