A,B,C,D,E
"(19.904, 20.182]","(21.611, 22.123]","(13.082, 13.475]","(108.281, 110.868]","(364.331, 370.458]"
"(20.457, 20.745]","(21.132, 21.611]","(11.558, 12.397]","(102.515, 103.934]","(349.15, 353.483]"
"(19.009, 19.419]","(18.087, 18.366]","(16.816, 17.448]","(92.75, 93.864]","(334.891, 338.188]"
"(19.419, 19.599]","(19.328, 19.617]","(14.456, 14.832]","(95.777, 97.116]","(331.715, 334.891]"
"(16.877, 17.592]","(20.473, 20.766]","(14.456, 14.832]","(95.777, 97.116]","(327.247, 331.715]"
"(14.805, 16.877]","(22.8, 25.423]","(17.448, 18.033]","(101.178, 102.515]","(356.968, 361.117]"
"(20.457, 20.745]","(22.123, 22.8]","(12.397, 13.082]","(110.868, 121.676]","(364.331, 370.458]"
"(18.208, 18.812]","(19.068, 19.328]","(12.397, 13.082]","(92.75, 93.864]","(308.71, 317.041]"
"(20.745, 21.159]","(18.087, 18.366]","(16.338, 16.816]","(93.864, 95.777]","(331.715, 334.891]"
"(21.599, 21.935]","(22.123, 22.8]","(9.191, 11.558]","(108.281, 110.868]","(353.483, 356.968]"
"(19.904, 20.182]","(20.217, 20.473]","(15.419, 15.698]","(101.178, 102.515]","(356.968, 361.117]"
"(20.457, 20.745]","(17.65, 18.087]","(15.123, 15.419]","(91.087, 92.75]","(317.041, 323.157]"
"(16.877, 17.592]","(18.366, 18.782]","(13.082, 13.475]","(88.525, 91.087]","(308.71, 317.041]"
"(21.599, 21.935]","(21.611, 22.123]","(15.123, 15.419]","(108.281, 110.868]","(370.458, 376.471]"
"(14.805, 16.877]","(21.611, 22.123]","(17.448, 18.033]","(101.178, 102.515]","(353.483, 356.968]"
"(19.009, 19.419]","(19.617, 19.906]","(13.872, 14.208]","(95.777, 97.116]","(331.715, 334.891]"
"(17.592, 18.208]","(18.087, 18.366]","(18.033, 20.67]","(78.83, 88.525]","(308.71, 317.041]"
"(19.904, 20.182]","(18.366, 18.782]","(14.208, 14.456]","(92.75, 93.864]","(317.041, 323.157]"
"(19.599, 19.904]","(19.068, 19.328]","(9.191, 11.558]","(95.777, 97.116]","(317.041, 323.157]"
"(16.877, 17.592]","(17.079, 17.65]","(13.475, 13.872]","(78.83, 88.525]","(279.94500000000005, 308.71]"
"(18.208, 18.812]","(19.328, 19.617]","(18.033, 20.67]","(95.777, 97.116]","(338.188, 341.852]"
"(16.877, 17.592]","(18.087, 18.366]","(13.872, 14.208]","(88.525, 91.087]","(279.94500000000005, 308.71]"
"(18.208, 18.812]","(19.617, 19.906]","(18.033, 20.67]","(92.75, 93.864]","(334.891, 338.188]"
"(20.457, 20.745]","(17.079, 17.65]","(16.008, 16.338]","(92.75, 93.864]","(331.715, 334.891]"
"(16.877, 17.592]","(20.766, 21.132]","(14.208, 14.456]","(98.015, 98.979]","(338.188, 341.852]"
"(23.039, 26.204]","(19.068, 19.328]","(14.832, 15.123]","(103.934, 105.11]","(356.968, 361.117]"
"(18.812, 19.009]","(21.611, 22.123]","(13.475, 13.872]","(103.934, 105.11]","(353.483, 356.968]"
"(21.159, 21.599]","(20.766, 21.132]","(14.456, 14.832]","(105.11, 106.11]","(356.968, 361.117]"
"(23.039, 26.204]","(19.906, 20.217]","(13.872, 14.208]","(108.281, 110.868]","(370.458, 376.471]"
"(14.805, 16.877]","(17.65, 18.087]","(15.698, 16.008]","(78.83, 88.525]","(279.94500000000005, 308.71]"
"(19.009, 19.419]","(20.473, 20.766]","(16.816, 17.448]","(98.979, 99.908]","(349.15, 353.483]"
"(19.009, 19.419]","(17.079, 17.65]","(11.558, 12.397]","(78.83, 88.525]","(279.94500000000005, 308.71]"
