A,B,C,D,E
"(19.821, 20.277]","(21.706, 22.171]","(13.324, 13.783]","(107.966, 109.679]","(366.839, 371.95]"
"(20.277, 20.733]","(21.241, 21.706]","(11.947, 12.406]","(102.824, 104.538]","(346.394, 351.505]"
"(18.909, 19.365]","(17.989, 18.454]","(16.997, 17.456]","(92.541, 94.255]","(331.06, 336.171]"
"(19.365, 19.821]","(19.383, 19.848]","(14.242, 14.701]","(95.969, 97.683]","(331.06, 336.171]"
"(17.086, 17.542]","(20.312, 20.777]","(14.242, 14.701]","(95.969, 97.683]","(331.06, 336.171]"
"(14.795, 15.262]","(24.029, 24.494]","(17.456, 17.915]","(101.11, 102.824]","(356.616, 361.728]"
"(20.277, 20.733]","(22.171, 22.635]","(12.865, 13.324]","(109.679, 111.393]","(366.839, 371.95]"
"(17.998, 18.454]","(18.918, 19.383]","(12.406, 12.865]","(92.541, 94.255]","(310.614, 315.726]"
"(20.733, 21.189]","(17.989, 18.454]","(16.079, 16.538]","(94.255, 95.969]","(331.06, 336.171]"
"(21.645, 22.101]","(22.635, 23.1]","(9.181, 9.651]","(109.679, 111.393]","(351.505, 356.616]"
"(19.821, 20.277]","(19.848, 20.312]","(15.62, 16.079]","(101.11, 102.824]","(356.616, 361.728]"
"(20.277, 20.733]","(17.525, 17.989]","(15.161, 15.62]","(92.541, 94.255]","(315.726, 320.837]"
"(16.63, 17.086]","(18.454, 18.918]","(12.865, 13.324]","(87.4, 89.114]","(305.503, 310.614]"
"(21.189, 21.645]","(21.706, 22.171]","(15.161, 15.62]","(107.966, 109.679]","(371.95, 377.062]"
"(16.174, 16.63]","(21.241, 21.706]","(17.456, 17.915]","(101.11, 102.824]","(351.505, 356.616]"
"(18.909, 19.365]","(19.383, 19.848]","(13.783, 14.242]","(94.255, 95.969]","(331.06, 336.171]"
"(17.542, 17.998]","(17.989, 18.454]","(18.374, 18.833]","(85.686, 87.4]","(310.614, 315.726]"
"(19.821, 20.277]","(18.454, 18.918]","(14.242, 14.701]","(92.541, 94.255]","(315.726, 320.837]"
"(19.365, 19.821]","(18.918, 19.383]","(10.569, 11.029]","(94.255, 95.969]","(320.837, 325.948]"
"(16.63, 17.086]","(17.06, 17.525]","(13.324, 13.783]","(82.259, 83.972]","(285.058, 290.169]"
"(18.454, 18.909]","(19.383, 19.848]","(17.915, 18.374]","(95.969, 97.683]","(341.282, 346.394]"
"(17.086, 17.542]","(17.989, 18.454]","(13.783, 14.242]","(87.4, 89.114]","(305.503, 310.614]"
"(18.454, 18.909]","(19.383, 19.848]","(18.374, 18.833]","(92.541, 94.255]","(336.171, 341.282]"
"(20.277, 20.733]","(17.525, 17.989]","(16.079, 16.538]","(92.541, 94.255]","(331.06, 336.171]"
"(16.63, 17.086]","(20.777, 21.241]","(14.242, 14.701]","(97.683, 99.397]","(336.171, 341.282]"
"(23.013, 23.469]","(18.918, 19.383]","(14.701, 15.161]","(104.538, 106.252]","(356.616, 361.728]"
"(18.909, 19.365]","(21.241, 21.706]","(13.783, 14.242]","(104.538, 106.252]","(351.505, 356.616]"
"(21.189, 21.645]","(20.312, 20.777]","(14.242, 14.701]","(104.538, 106.252]","(356.616, 361.728]"
"(24.38, 24.836]","(19.848, 20.312]","(13.783, 14.242]","(109.679, 111.393]","(371.95, 377.062]"
"(16.63, 17.086]","(17.525, 17.989]","(15.62, 16.079]","(85.686, 87.4]","(305.503, 310.614]"
"(18.909, 19.365]","(20.312, 20.777]","(16.997, 17.456]","(99.397, 101.11]","(346.394, 351.505]"
"(19.365, 19.821]","(17.525, 17.989]","(11.947, 12.406]","(85.686, 87.4]","(295.28, 300.392]"
"(17.998, 18.454]","(17.525, 17.989]","(16.079, 16.538]","(90.828, 92.541]","(320.837, 325.948]"
"(22.101, 22.557]","(19.383, 19.848]","(16.538, 16.997]","(101.11, 102.824]","(351.505, 356.616]"
"(19.365, 19.821]","(16.595, 17.06]","(16.997, 17.456]","(87.4, 89.114]","(315.726, 320.837]"
"(22.557, 23.013]","(24.958, 25.423]","(13.324, 13.783]","(119.962, 121.676]","(397.507, 402.618]"
"(18.454, 18.909]","(19.383, 19.848]","(11.947, 12.406]","(99.397, 101.11]","(331.06, 336.171]"
"(20.277, 20.733]","(15.666, 16.131]","(13.783, 14.242]","(89.114, 90.828]","(310.614, 315.726]"
"(18.909, 19.365]","(22.635, 23.1]","(16.079, 16.538]","(104.538, 106.252]","(361.728, 366.839]"
"(18.909, 19.365]","(20.777, 21.241]","(16.997, 17.456]","(102.824, 104.538]","(361.728, 366.839]"
"(20.277, 20.733]","(20.777, 21.241]","(15.161, 15.62]","(104.538, 106.252]","(366.839, 371.95]"
"(20.733, 21.189]","(20.312, 20.777]","(12.406, 12.865]","(104.538, 106.252]","(351.505, 356.616]"
"(17.998, 18.454]","(17.06, 17.525]","(12.865, 13.324]","(90.828, 92.541]","(310.614, 315.726]"
"(17.998, 18.454]","(21.241, 21.706]","(13.324, 13.783]","(99.397, 101.11]","(336.171, 341.282]"
"(18.454, 18.909]","(18.454, 18.918]","(14.701, 15.161]","(92.541, 94.255]","(325.948, 331.06]"
"(19.365, 19.821]","(17.525, 17.989]","(14.701, 15.161]","(92.541, 94.255]","(320.837, 325.948]"
"(17.086, 17.542]","(18.918, 19.383]","(15.161, 15.62]","(92.541, 94.255]","(325.948, 331.06]"
"(19.365, 19.821]","(18.918, 19.383]","(16.997, 17.456]","(94.255, 95.969]","(331.06, 336.171]"
"(22.101, 22.557]","(20.777, 21.241]","(16.538, 16.997]","(107.966, 109.679]","(371.95, 377.062]"
"(17.086, 17.542]","(23.1, 23.564]","(11.488, 11.947]","(107.966, 109.679]","(356.616, 361.728]"
"(19.365, 19.821]","(21.706, 22.171]","(12.865, 13.324]","(107.966, 109.679]","(361.728, 366.839]"
"(23.469, 23.924]","(17.989, 18.454]","(11.029, 11.488]","(101.11, 102.824]","(331.06, 336.171]"
"(18.454, 18.909]","(19.848, 20.312]","(14.701, 15.161]","(95.969, 97.683]","(336.171, 341.282]"
"(17.998, 18.454]","(20.777, 21.241]","(12.865, 13.324]","(99.397, 101.11]","(336.171, 341.282]"
"(20.277, 20.733]","(15.666, 16.131]","(14.242, 14.701]","(90.828, 92.541]","(315.726, 320.837]"
"(19.821, 20.277]","(14.272, 14.737]","(10.11, 10.569]","(83.972, 85.686]","(285.058, 290.169]"
"(21.645, 22.101]","(15.201, 15.666]","(15.161, 15.62]","(89.114, 90.828]","(320.837, 325.948]"
"(16.63, 17.086]","(19.383, 19.848]","(15.62, 16.079]","(94.255, 95.969]","(331.06, 336.171]"
"(19.821, 20.277]","(18.918, 19.383]","(16.997, 17.456]","(95.969, 97.683]","(341.282, 346.394]"
"(19.821, 20.277]","(19.848, 20.312]","(11.029, 11.488]","(99.397, 101.11]","(331.06, 336.171]"
"(19.365, 19.821]","(20.777, 21.241]","(12.865, 13.324]","(101.11, 102.824]","(341.282, 346.394]"
"(18.454, 18.909]","(18.454, 18.918]","(14.242, 14.701]","(90.828, 92.541]","(315.726, 320.837]"
