A,B,C,D,E
"(20.006, 21.246]","(20.724, 21.999]","(11.467, 12.769]","(100.79, 105.566]","(335.061, 350.402]"
"(20.006, 21.246]","(19.449, 20.724]","(14.071, 15.374]","(100.79, 105.566]","(335.061, 350.402]"
"(18.766, 20.006]","(20.724, 21.999]","(14.071, 15.374]","(100.79, 105.566]","(335.061, 350.402]"
"(18.766, 20.006]","(20.724, 21.999]","(12.769, 14.071]","(100.79, 105.566]","(350.402, 365.743]"
"(16.287, 17.527]","(20.724, 21.999]","(11.467, 12.769]","(100.79, 105.566]","(335.061, 350.402]"
"(13.795, 15.047]","(20.724, 21.999]","(16.676, 17.978]","(91.238, 96.014]","(319.72, 335.061]"
"(20.006, 21.246]","(20.724, 21.999]","(12.769, 14.071]","(100.79, 105.566]","(350.402, 365.743]"
"(17.527, 18.766]","(23.274, 24.549]","(12.769, 14.071]","(105.566, 110.342]","(350.402, 365.743]"
"(20.006, 21.246]","(18.174, 19.449]","(12.769, 14.071]","(96.014, 100.79]","(319.72, 335.061]"
"(21.246, 22.485]","(19.449, 20.724]","(12.769, 14.071]","(100.79, 105.566]","(335.061, 350.402]"
"(18.766, 20.006]","(19.449, 20.724]","(16.676, 17.978]","(100.79, 105.566]","(350.402, 365.743]"
"(20.006, 21.246]","(19.449, 20.724]","(11.467, 12.769]","(96.014, 100.79]","(319.72, 335.061]"
"(16.287, 17.527]","(19.449, 20.724]","(16.676, 17.978]","(91.238, 96.014]","(335.061, 350.402]"
"(21.246, 22.485]","(19.449, 20.724]","(15.374, 16.676]","(105.566, 110.342]","(365.743, 381.084]"
"(16.287, 17.527]","(18.174, 19.449]","(15.374, 16.676]","(86.462, 91.238]","(319.72, 335.061]"
"(18.766, 20.006]","(21.999, 23.274]","(14.071, 15.374]","(100.79, 105.566]","(335.061, 350.402]"
"(17.527, 18.766]","(18.174, 19.449]","(16.676, 17.978]","(91.238, 96.014]","(319.72, 335.061]"
"(20.006, 21.246]","(19.449, 20.724]","(11.467, 12.769]","(100.79, 105.566]","(335.061, 350.402]"
"(18.766, 20.006]","(20.724, 21.999]","(15.374, 16.676]","(100.79, 105.566]","(350.402, 365.743]"
"(16.287, 17.527]","(19.449, 20.724]","(12.769, 14.071]","(86.462, 91.238]","(304.379, 319.72]"
"(18.766, 20.006]","(18.174, 19.449]","(15.374, 16.676]","(96.014, 100.79]","(335.061, 350.402]"
"(16.287, 17.527]","(15.625, 16.9]","(15.374, 16.676]","(81.685, 86.462]","(289.039, 304.379]"
"(17.527, 18.766]","(15.625, 16.9]","(15.374, 16.676]","(81.685, 86.462]","(289.039, 304.379]"
"(20.006, 21.246]","(18.174, 19.449]","(12.769, 14.071]","(96.014, 100.79]","(319.72, 335.061]"
"(16.287, 17.527]","(18.174, 19.449]","(14.071, 15.374]","(86.462, 91.238]","(289.039, 304.379]"
"(22.485, 23.725]","(16.9, 18.174]","(14.071, 15.374]","(100.79, 105.566]","(335.061, 350.402]"
"(18.766, 20.006]","(19.449, 20.724]","(11.467, 12.769]","(96.014, 100.79]","(319.72, 335.061]"
"(21.246, 22.485]","(20.724, 21.999]","(12.769, 14.071]","(105.566, 110.342]","(350.402, 365.743]"
"(23.725, 24.964]","(19.449, 20.724]","(16.676, 17.978]","(105.566, 110.342]","(365.743, 381.084]"
"(16.287, 17.527]","(15.625, 16.9]","(14.071, 15.374]","(76.861, 81.685]","(273.544, 289.039]"
"(18.766, 20.006]","(18.174, 19.449]","(15.374, 16.676]","(91.238, 96.014]","(319.72, 335.061]"
"(18.766, 20.006]","(23.274, 24.549]","(15.374, 16.676]","(110.342, 115.119]","(396.425, 411.766]"
"(17.527, 18.766]","(16.9, 18.174]","(16.676, 17.978]","(86.462, 91.238]","(319.72, 335.061]"
"(21.246, 22.485]","(19.449, 20.724]","(14.071, 15.374]","(100.79, 105.566]","(335.061, 350.402]"
"(18.766, 20.006]","(18.174, 19.449]","(16.676, 17.978]","(96.014, 100.79]","(335.061, 350.402]"
"(22.485, 23.725]","(19.449, 20.724]","(15.374, 16.676]","(100.79, 105.566]","(350.402, 365.743]"
"(18.766, 20.006]","(23.274, 24.549]","(11.467, 12.769]","(105.566, 110.342]","(350.402, 365.743]"
